SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1371.65,1384.25,1364.00,1368.35,1367.90,1374.65,474,2954,4057707.00,,INE117A01022,11-May-21,,
500003,AEGIS LOGIS ,A ,Q,329.75,344.30,325.50,337.45,338.00,330.00,1470,22941,7759782.00,,INE208C01025,11-May-21,,
500008,AMAR RAJA BA,A ,Q,784.00,792.00,775.00,786.70,786.70,785.00,7143,80935,63517724.00,,INE885A01032,11-May-21,,
500009,A.SARABHAI  ,X ,Q,26.80,27.90,26.60,27.85,27.85,27.05,548,227840,6284638.00,,INE432A01017,11-May-21,,
500010,HDFC        ,A ,Q,2499.00,2500.45,2448.00,2463.05,2463.05,2530.95,12387,154315,380899298.00,,INE001A01036,11-May-21,,
500012,ANDHRA PETRO,X ,Q,72.50,75.40,69.00,75.40,75.40,71.85,1308,650581,48578177.00,,INE714B01016,11-May-21,,
500013,ANSAL INFRAS,B ,Q,6.11,6.13,5.79,6.00,5.97,5.99,70,40442,242303.00,,INE436A01026,11-May-21,,
500014,UTIQUE      ,X ,Q,2.11,2.32,2.11,2.32,2.32,2.21,22,7239,16031.00,,INE096A01010,11-May-21,,
500016,ARUNAHTEL   ,XT,Q,7.00,7.03,6.53,7.03,7.03,6.70,8,2255,15584.00,,INE957C01019,11-May-21,,
500020,BOM DYEING  ,A ,Q,72.00,76.30,71.40,75.65,75.65,72.70,6360,746731,55935102.00,,INE032A01023,11-May-21,,
500023,ASIANHOTNR  ,B ,Q,66.50,68.00,63.00,67.40,67.40,66.85,42,1265,84031.00,,INE363A01022,11-May-21,,
500027,ATUL LTD.   ,A ,Q,8160.00,8503.70,8160.00,8320.45,8297.95,8233.20,647,2075,17297162.00,,INE100A01010,11-May-21,,
500028,ATV PROJECTS,XT,Q,5.06,5.10,4.62,5.10,5.10,4.86,52,12344,61995.00,,INE447A01015,11-May-21,,
