SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1911.50,1970.95,1829.45,1848.10,1848.10,1911.30,3350,25358,47873653.00,,INE117A01022,25-Oct-21,,
500003,AEGIS LOGIS ,A ,Q,212.55,213.00,207.35,209.00,209.00,210.25,877,37001,7711366.00,,INE208C01025,25-Oct-21,,
500008,AMAR RAJA BA,A ,Q,699.00,703.10,685.00,691.35,691.35,698.95,2320,52545,36481911.00,,INE885A01032,25-Oct-21,,
500009,A.SARABHAI  ,X ,Q,30.35,30.85,29.50,29.65,29.65,30.30,768,183274,5468888.00,,INE432A01017,25-Oct-21,,
500010,HDFC        ,A ,Q,2905.55,2918.30,2857.00,2896.25,2896.25,2902.75,3638,29479,85181509.00,,INE001A01036,25-Oct-21,,
500012,ANDHRA PETRO,XT,Q,144.50,144.50,131.20,134.70,135.00,138.10,956,124812,17005244.00,,INE714B01016,25-Oct-21,,
500013,ANSAL INFRAS,B ,Q,11.58,11.83,11.01,11.78,11.82,11.22,106,29787,340917.00,,INE436A01026,25-Oct-21,,
500014,UTIQUE      ,X ,Q,3.65,3.88,3.25,3.33,3.30,3.55,337,148111,518716.00,,INE096A01010,25-Oct-21,,
500016,ARUNAHTEL   ,XT,Q,16.45,16.45,15.20,15.20,15.20,15.95,36,6286,96958.00,,INE957C01019,25-Oct-21,,
500020,BOM DYEING  ,A ,Q,98.15,98.95,94.05,94.55,94.55,98.15,3635,590552,56674092.00,,INE032A01023,25-Oct-21,,
500023,ASIANHOTNR  ,B ,Q,83.00,83.00,71.15,80.65,81.50,84.35,118,5107,401082.00,,INE363A01022,25-Oct-21,,
500027,ATUL LTD.   ,A ,Q,9650.00,9706.00,9066.65,9140.75,9140.75,9646.75,1542,2653,24592273.00,,INE100A01010,25-Oct-21,,
500028,ATV PROJECTS,XT,Q,10.99,11.15,10.18,10.80,10.80,10.71,94,35443,379830.00,,INE447A01015,25-Oct-21,,
500031,BAJAJ ELECT.,A ,Q,1183.00,1183.00,1110.05,1157.10,1156.00,1161.35,3331,24053,27356680.00,,INE193E01025,25-Oct-21,,
500032,BAJAJHIND   ,A ,Q,14.35,14.35,13.35,13.55,13.50,13.75,895,505021,6846661.00,,INE306A01021,25-Oct-21,,
500033,FORCE MOTR  ,A ,Q,1451.00,1468.50,1416.30,1454.05,1465.00,1466.00,1178,4266,6141181.00,,INE451A01017,25-Oct-21,,
500034,BAJFINANCE  ,A ,Q,7750.00,7836.00,7349.10,7644.35,7644.35,7713.40,12656,62122,474344521.00,,INE296A01024,25-Oct-21,,
500038,BALRAM.CHINI,A ,Q,318.00,318.00,297.80,301.15,301.15,308.90,3378,72625,22081412.00,,INE119A01028,25-Oct-21,,
500039,BANCO PROD. ,B ,Q,184.00,187.50,177.10,182.80,180.00,185.95,912,23358,4238957.00,,INE213C01025,25-Oct-21,,
500040,CENTURY TEXT,A ,Q,865.65,865.65,785.00,788.90,791.75,847.80,1926,28424,23045911.00,,INE055A01016,25-Oct-21,,
500041,BANNARI AMAN,A ,Q,2170.15,2208.30,2132.85,2183.75,2202.05,2182.80,34,71,153860.00,,INE459A01010,25-Oct-21,,
500042,BASF INDIA  ,A ,Q,3343.00,3344.60,3176.00,3203.95,3186.40,3342.45,1263,4185,13549850.00,,INE373A01013,25-Oct-21,,
500043,BATA INDIA  ,A ,Q,2022.00,2030.60,1946.50,1958.65,1955.50,2023.65,3093,26816,53113920.00,,INE176A01028,25-Oct-21,,
500048,BEML LTD    ,A ,Q,1572.55,1581.50,1525.10,1537.80,1535.00,1572.55,969,7905,12279760.00,,INE258A01016,25-Oct-21,,
500049,BHARAT ELECT,A ,Q,201.55,202.60,193.75,201.15,201.15,201.50,5656,417228,82881340.00,,INE263A01024,25-Oct-21,,
500052,BHANSALI ENG,A ,Q,181.10,186.10,177.40,179.35,179.65,184.10,3354,165356,29833380.00,,INE922A01025,25-Oct-21,,
500055,TATASTLBSL  ,T ,Q,85.75,88.40,83.65,85.95,85.95,85.75,4463,391582,33573752.00,,INE824B01021,25-Oct-21,,
500058,BIHAR SPONGE,XT,Q,9.65,10.29,9.36,9.62,9.69,9.85,134,16912,161025.00,,INE819C01011,25-Oct-21,,
500060,BIRLACABLE  ,B ,Q,89.95,89.95,84.90,84.90,84.90,89.35,156,5351,456699.00,,INE800A01015,25-Oct-21,,
500067,BLUE STAR   ,A ,Q,911.60,925.00,891.00,922.50,923.65,898.60,672,3728,3413201.00,,INE472A01039,25-Oct-21,,
500068,DISA INDIA  ,X ,Q,5405.00,5405.00,5000.00,5113.90,5000.00,5400.25,103,695,3613514.00,,INE131C01011,25-Oct-21,,
500069,BNK CAPITAL ,X ,Q,303.90,305.00,297.70,298.20,299.00,313.35,70,2514,754337.00,,INE418C01012,25-Oct-21,,
500074,BPL LTD.    ,T ,Q,106.25,106.25,106.25,106.25,106.25,111.80,63,7568,804100.00,,INE110A01019,25-Oct-21,,
500078,OAL         ,B ,Q,850.60,860.00,809.00,816.90,819.90,853.20,989,5551,4567660.00,,INE959C01023,25-Oct-21,,
500083,CENTURY EXT ,B ,Q,8.91,9.20,8.89,9.00,9.01,9.05,91,53796,486236.00,,INE281A01026,25-Oct-21,,
500084,CESC LTD.   ,A ,Q,93.80,93.80,89.50,90.85,90.85,92.95,1849,195377,17818682.00,,INE486A01021,25-Oct-21,,
500085,CHAMBAL FERT,A ,Q,329.35,332.90,315.05,322.90,323.10,331.00,4775,142122,45644167.00,,INE085A01013,25-Oct-21,,
500086,EXIDE IND.  ,A ,Q,178.00,179.50,174.10,175.60,175.60,178.80,7493,367256,64685653.00,,INE302A01020,25-Oct-21,,
500087,CIPLA LTD.  ,A ,Q,896.50,913.05,878.45,901.90,900.50,896.00,2950,68820,62192777.00,,INE059A01026,25-Oct-21,,
500089,DIC INDIA   ,B ,Q,445.10,445.10,437.00,440.00,440.00,446.90,20,184,80801.00,,INE303A01010,25-Oct-21,,
500092,CRISIL LTD  ,A ,Q,2875.90,2941.00,2758.65,2878.40,2882.25,2816.10,707,2155,6167422.00,,INE007A01025,25-Oct-21,,
500093,CGPOWER     ,T ,Q,147.00,147.00,137.00,143.00,143.00,144.05,2340,265183,37606733.00,,INE067A01029,25-Oct-21,,
500096,DABUR (I)   ,A ,Q,591.00,593.00,576.50,581.95,581.95,590.90,6227,80812,46951151.00,,INE016A01026,25-Oct-21,,
500097,DALMIASUG   ,A ,Q,413.40,416.35,392.95,406.30,406.70,412.50,984,14733,5937762.00,,INE495A01022,25-Oct-21,,
500101,ARVIND Ltd  ,A ,Q,129.80,130.90,121.10,124.70,124.70,129.30,2872,243543,30768062.00,,INE034A01011,25-Oct-21,,
500102,BALARPUR IND,Z ,Q,1.10,1.12,1.02,1.12,1.12,1.07,763,5438068,5646333.00,,INE294A01037,25-Oct-21,,
500103,BHEL        ,A ,Q,70.15,70.25,67.55,68.70,68.70,69.25,8955,3236388,223136900.00,,INE257A01026,25-Oct-21,,
500104,HIND.PETRO  ,A ,Q,333.00,333.00,321.20,323.15,324.20,327.55,2328,145450,47221895.00,,INE094A01015,25-Oct-21,,
500106,IFCI LTD    ,A ,Q,12.80,12.97,12.40,12.47,12.47,12.77,14767,762742,9595332.00,,INE039A01010,25-Oct-21,,
500108,MAHA.TELE   ,B ,Q,18.35,18.35,17.65,17.75,17.75,18.15,443,88396,1579024.00,,INE153A01019,25-Oct-21,,
500109,MRPL        ,A ,Q,50.05,57.75,48.45,55.45,55.45,50.30,7239,1341083,73383557.00,,INE103A01014,25-Oct-21,,
500110,CHENNAI PET.,A ,Q,126.25,134.10,121.10,132.00,129.20,130.30,2985,224290,28618822.00,,INE178A01016,25-Oct-21,,
500111,REL.CAP.    ,T ,Q,19.60,20.50,18.65,18.70,18.70,19.60,902,214847,4109641.00,,INE013A01015,25-Oct-21,,
500112,STATE BANK  ,A ,Q,506.90,515.55,498.00,506.35,506.35,502.95,20281,1961517,999650239.00,,INE062A01020,25-Oct-21,,
500113,STEEL AUTH. ,A ,Q,117.00,119.05,114.10,115.55,115.55,116.45,10769,2869707,334072162.00,,INE114A01011,25-Oct-21,,
500114,TITAN       ,A ,Q,2420.00,2420.00,2340.45,2380.65,2380.00,2410.00,2932,31574,75012147.00,,INE280A01028,25-Oct-21,,
500116,IDBI BANK L ,A ,Q,53.35,54.20,51.50,52.55,52.55,53.15,4481,1116069,59069916.00,,INE008A01015,25-Oct-21,,
500117,DCW LTD.    ,T ,Q,49.50,49.50,46.30,46.35,46.35,48.70,466,69247,3255511.00,,INE500A01029,25-Oct-21,,
500119,DHAMPUR SUGA,A ,Q,296.60,303.70,281.85,300.15,299.75,293.75,1534,30794,9090086.00,,INE041A01016,25-Oct-21,,
500120,DIAMINES&CHM,X ,Q,281.45,281.45,260.00,265.20,265.20,271.75,352,13607,3597914.00,,INE591D01014,25-Oct-21,,
500123,ELANTAS     ,A ,Q,3840.00,3840.00,3640.05,3671.30,3660.00,3760.40,92,583,2151825.00,,INE280B01018,25-Oct-21,,
500124,DR.REDDY'S  ,A ,Q,4636.10,4697.50,4538.70,4675.45,4669.00,4636.10,1190,6614,30506426.00,,INE089A01023,25-Oct-21,,
500125,E.I.D.PAR   ,A ,Q,470.45,485.55,445.95,455.70,455.70,469.85,848,11899,5416663.00,,INE126A01031,25-Oct-21,,
500126,PGHL        ,A ,Q,5439.95,5445.00,5350.55,5382.70,5370.15,5427.50,722,1768,9522909.00,,INE199A01012,25-Oct-21,,
500128,ELEC.CASTING,B ,Q,34.90,34.90,32.10,33.40,33.40,34.70,846,108955,3608217.00,,INE086A01029,25-Oct-21,,
500133,ESAB INDIA  ,A ,Q,2395.05,2395.05,2220.00,2254.85,2284.00,2381.85,366,1302,2967525.00,,INE284A01012,25-Oct-21,,
500135,EPL         ,A ,Q,218.65,221.70,211.55,219.80,219.80,218.60,1141,23262,5033795.00,,INE255A01020,25-Oct-21,,
500136,ESTER INDUS.,B ,Q,142.25,142.25,135.00,136.55,136.00,139.05,892,21378,2932230.00,,INE778B01029,25-Oct-21,,
500142,FGP LTD.    ,XT,Q,2.31,2.31,2.31,2.31,2.31,2.31,2,186,429.00,,INE512A01016,25-Oct-21,,
500143,P.H.CAPITAL ,X ,Q,75.40,75.40,68.50,73.25,75.00,72.00,41,1625,117664.00,,INE160F01013,25-Oct-21,,
500144,FINOL. CABLE,A ,Q,473.95,473.95,442.80,451.90,452.95,456.55,800,5433,2446946.00,,INE235A01022,25-Oct-21,,
500147,COCKERILL   ,X ,Q,960.00,974.00,960.00,967.70,961.00,965.05,22,556,535713.00,,INE515A01019,25-Oct-21,,
