SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1441.90,1462.40,1437.90,1452.90,1452.90,1444.60,736,5767,8366879.00,,INE117A01022,09-Dec-19,,
500003,AEGIS LOGIS ,A ,Q,190.50,193.45,187.65,188.40,188.30,191.80,225,1583,300048.00,,INE208C01025,09-Dec-19,,
500008,AMAR RAJA BA,A ,Q,730.00,741.30,723.85,731.30,731.30,728.70,248,5303,3889252.00,,INE885A01032,09-Dec-19,,
500009,A.SARABHAI  ,X ,Q,15.26,16.20,15.01,15.08,15.08,15.72,175,46137,710883.00,,INE432A01017,09-Dec-19,,
500010,HDFC        ,A ,Q,2266.00,2315.00,2261.00,2310.60,2310.60,2264.00,3800,73860,169370680.00,,INE001A01036,09-Dec-19,,
500012,ANDHRA PETRO,X ,Q,32.00,32.45,31.30,31.75,31.50,32.15,87,12687,404855.00,,INE714B01016,09-Dec-19,,
500013,ANSAL INFRAS,B ,Q,4.58,4.89,4.56,4.70,4.71,4.66,14,5467,26008.00,,INE436A01026,09-Dec-19,,
500014,APPLE FINANC,X ,Q,1.09,1.09,1.04,1.04,1.04,1.04,15,3301,3442.00,,INE096A01010,09-Dec-19,,
500016,ARUNAHTEL   ,XT,Q,6.01,6.01,6.01,6.01,6.01,6.32,1,151,907.00,,INE957C01019,09-Dec-19,,
500020,BOM DYEING  ,A ,Q,76.45,76.45,72.40,72.75,72.75,74.65,1641,150026,11070913.00,,INE032A01023,09-Dec-19,,
500023,ASIANHOTNR  ,B ,Q,99.15,101.25,99.15,101.25,101.25,100.00,8,255,25785.00,,INE363A01022,09-Dec-19,,
500027,ATUL LTD.   ,A ,Q,4050.00,4135.00,4022.70,4116.60,4126.00,4024.00,210,599,2437199.00,,INE100A01010,09-Dec-19,,
500028,ATV PROJECTS,XT,Q,3.45,3.62,3.31,3.45,3.31,3.45,13,2839,9892.00,,INE447A01015,09-Dec-19,,
500029,AUTOLITE(I) ,B ,Q,21.00,21.60,21.00,21.60,21.60,21.65,6,206,4426.00,,INE448A01013,09-Dec-19,,
500031,BAJAJ ELECT.,A ,Q,322.00,322.90,316.00,317.20,319.05,321.95,535,7875,2517054.00,,INE193E01025,09-Dec-19,,
500032,BAJAJHIND   ,B ,Q,6.60,6.90,6.35,6.62,6.62,6.37,625,256264,1687866.00,,INE306A01021,09-Dec-19,,
500033,FORCE MOTR  ,A ,Q,1026.80,1028.65,1002.85,1004.90,1004.90,1018.70,917,3735,3773195.00,,INE451A01017,09-Dec-19,,
500034,BAJFINANCE  ,A ,Q,3994.00,3994.00,3881.10,3945.45,3945.45,3950.45,2986,30081,118386688.00,,INE296A01024,09-Dec-19,,
500038,BALRAM.CHINI,A ,Q,164.50,167.40,159.45,164.60,163.10,163.60,1791,195850,31867966.00,,INE119A01028,09-Dec-19,,
500039,BANCO PROD. ,B ,Q,93.20,97.55,93.20,96.10,96.90,93.00,554,7883,754355.00,,INE213C01025,09-Dec-19,,
500040,CENTURY TEXT,A ,Q,490.00,515.05,486.60,497.50,497.50,488.30,4204,206067,103969186.00,,INE055A01016,09-Dec-19,,
500041,BANNARI AMAN,B ,Q,1199.00,1199.00,1180.00,1181.25,1194.00,1204.45,12,115,135935.00,,INE459A01010,09-Dec-19,,
500042,BASF INDIA  ,A ,Q,977.30,980.60,961.00,966.70,973.00,970.55,215,515,499065.00,,INE373A01013,09-Dec-19,,
500043,BATA INDIA  ,A ,Q,1700.00,1712.55,1681.60,1688.80,1688.80,1703.50,815,17845,30253326.00,,INE176A01028,09-Dec-19,,
500048,BEML LTD    ,A ,Q,985.95,1035.50,983.30,1031.95,1031.95,980.85,3450,78511,79835312.00,,INE258A01016,09-Dec-19,,
500049,BHARAT ELECT,A ,Q,102.10,104.95,102.05,102.45,102.45,102.55,1192,284349,29359676.00,,INE263A01024,09-Dec-19,,
500052,BHANSALI ENG,B ,Q,44.25,44.70,43.80,44.10,43.95,44.25,957,47860,2121902.00,,INE922A01025,09-Dec-19,,
500055,TATASTLBSL  ,B ,Q,25.40,26.05,25.40,25.75,25.75,25.40,143,86506,2219166.00,,INE824B01021,09-Dec-19,,
500058,BIHAR SPONGE,XT,Q,0.55,0.55,0.53,0.53,0.53,0.55,8,1218,659.00,,INE819C01011,09-Dec-19,,
500059,BINANI IND. ,Z ,Q,6.34,6.65,6.34,6.51,6.65,6.34,37,6951,44379.00,,INE071A01013,09-Dec-19,,
500060,BIRLACABLE  ,B ,Q,60.90,61.70,60.05,60.30,60.30,60.70,156,8118,494294.00,,INE800A01015,09-Dec-19,,
500067,BLUE STAR   ,A ,Q,805.00,813.00,800.00,800.60,800.00,803.85,499,1205,968368.00,,INE472A01039,09-Dec-19,,
500068,DISA INDIA  ,X ,Q,4780.00,4835.00,4702.00,4730.85,4710.00,4799.80,19,43,204589.00,,INE131C01011,09-Dec-19,,
500074,BPL LTD.    ,B ,Q,17.50,17.60,17.00,17.15,17.15,17.55,98,15158,262569.00,,INE110A01019,09-Dec-19,,
500078,OAL         ,B ,Q,180.20,180.20,176.50,176.70,176.50,180.15,63,171,30312.00,,INE959C01023,09-Dec-19,,
500083,CENTURY EXT ,B ,Q,2.59,2.60,2.52,2.58,2.58,2.52,6,1845,4778.00,,INE281A01026,09-Dec-19,,
500084,CESC LTD.   ,A ,Q,725.75,734.20,710.45,730.25,732.40,725.00,799,22025,15934408.00,,INE486A01013,09-Dec-19,,
500085,CHAMBAL FERT,A ,Q,145.75,147.75,144.50,145.00,144.65,145.95,223,8235,1200644.00,,INE085A01013,09-Dec-19,,
500086,EXIDE IND.  ,A ,Q,184.00,184.90,181.25,181.70,181.70,182.45,1902,99050,18114658.00,,INE302A01020,09-Dec-19,,
500087,CIPLA LTD.  ,A ,Q,455.65,457.50,444.55,447.75,447.75,455.60,3019,382900,172248872.00,,INE059A01026,09-Dec-19,,
500089,DIC INDIA   ,B ,Q,308.50,310.00,308.50,310.00,310.00,311.90,13,65,20075.00,,INE303A01010,09-Dec-19,,
500092,CRISIL LTD  ,A ,Q,1641.00,1668.80,1631.85,1660.10,1654.05,1641.85,115,325,536141.00,,INE007A01025,09-Dec-19,,
500093,CGPOWER     ,A ,Q,12.20,12.60,12.10,12.15,12.19,12.25,159,75388,926522.00,,INE067A01029,09-Dec-19,,
500096,DABUR (I)   ,A ,Q,464.00,468.40,461.50,465.05,464.35,463.25,907,17089,7935802.00,,INE016A01026,09-Dec-19,,
500097,DALMIASUG   ,B ,Q,85.00,86.55,83.25,84.60,84.60,83.90,548,13944,1183924.00,,INE495A01022,09-Dec-19,,
500101,ARVIND Ltd  ,A ,Q,38.15,38.20,37.00,37.15,37.15,38.20,571,93379,3494955.00,,INE034A01011,09-Dec-19,,
500102,BALARPUR IND,B ,Q,0.59,0.59,0.59,0.59,0.59,0.62,19,56733,33472.00,,INE294A01037,09-Dec-19,,
500103,BHEL        ,A ,Q,47.20,47.25,45.85,46.00,46.00,46.50,2051,774163,36016094.00,,INE257A01026,09-Dec-19,,
500104,HIND.PETRO  ,A ,Q,262.95,269.80,262.95,268.85,268.85,263.05,2064,390564,104147828.00,,INE094A01015,09-Dec-19,,
