SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1338.00,1346.95,1321.85,1327.20,1326.50,1324.30,230,1780,2376519.00,,INE117A01022,11-Sep-19,,
500003,AEGIS LOGIS ,A ,Q,187.00,191.80,187.00,188.20,187.70,188.45,411,3038,576436.00,,INE208C01025,11-Sep-19,,
500008,AMAR RAJA BA,A ,Q,643.45,659.70,643.45,656.85,653.70,639.35,519,14425,9436886.00,,INE885A01032,11-Sep-19,,
500009,A.SARABHAI  ,X ,Q,10.66,11.40,10.66,11.36,11.40,11.12,27,6705,74861.00,,INE432A01017,11-Sep-19,,
500010,HDFC        ,A ,Q,2070.85,2086.70,2053.25,2071.75,2071.75,2064.50,3889,75264,155957276.00,,INE001A01036,11-Sep-19,,
500012,ANDHRA PETRO,X ,Q,38.75,41.00,38.30,40.20,40.50,38.90,236,40176,1606262.00,,INE714B01016,11-Sep-19,,
500013,ANSAL INFRAS,B ,Q,4.61,4.79,4.61,4.79,4.79,4.57,42,15711,74841.00,,INE436A01026,11-Sep-19,,
500014,APPLE FINANC,XT,Q,1.17,1.17,1.17,1.17,1.17,1.12,7,3053,3572.00,,INE096A01010,11-Sep-19,,
500016,ARUNAHTEL   ,XT,Q,6.36,6.98,6.36,6.98,6.98,6.65,2,250,1621.00,,INE957C01019,11-Sep-19,,
500020,BOM DYEING  ,A ,Q,88.00,91.80,84.80,87.15,87.15,87.40,4155,537431,47939796.00,,INE032A01023,11-Sep-19,,
500023,ASIANHOTNR  ,B ,Q,114.00,114.00,112.85,112.85,112.85,107.85,10,512,58080.00,,INE363A01022,11-Sep-19,,
500024,ASSAMCO     ,T ,Q,0.76,0.79,0.76,0.76,0.79,0.79,61,232565,176764.00,,INE442A01024,11-Sep-19,,
500027,ATUL LTD.   ,A ,Q,3516.00,3702.95,3516.00,3691.40,3690.20,3515.80,532,2344,8568868.00,,INE100A01010,11-Sep-19,,
500028,ATV PROJECTS,XT,Q,3.75,3.75,3.75,3.75,3.75,3.76,1,200,750.00,,INE447A01015,11-Sep-19,,
500029,AUTOLITE(I) ,B ,Q,21.95,21.95,21.95,21.95,21.95,21.85,1,100,2195.00,,INE448A01013,11-Sep-19,,
500031,BAJAJ ELECT.,A ,Q,382.00,389.00,378.75,385.15,386.00,375.55,660,8691,3339496.00,,INE193E01025,11-Sep-19,,
500032,BAJAJHIND   ,B ,Q,7.30,7.73,7.05,7.63,7.55,7.30,595,436857,3243906.00,,INE306A01021,11-Sep-19,,
500033,FORCE MOTR  ,A ,Q,1199.00,1251.00,1199.00,1238.80,1238.80,1197.10,2417,21124,26140205.00,,INE451A01017,11-Sep-19,,
500034,BAJFINANCE  ,A ,Q,3449.95,3458.90,3385.80,3417.30,3417.30,3436.85,4441,70473,241859979.00,,INE296A01024,11-Sep-19,,
500038,BALRAM.CHINI,A ,Q,133.45,152.30,132.80,149.95,149.95,133.45,5987,526861,76263689.00,,INE119A01028,11-Sep-19,,
500039,BANCO PROD. ,B ,Q,103.00,108.45,100.10,105.85,108.20,100.15,797,6598,690528.00,,INE213C01025,11-Sep-19,,
500040,CENTURY TEXT,A ,Q,861.00,885.85,861.00,880.85,880.85,859.90,1093,39180,34414900.00,,INE055A01016,11-Sep-19,,
500041,BANNARI AMAN,B ,Q,1165.00,1165.00,1096.00,1121.30,1127.00,1080.00,49,222,247836.00,,INE459A01010,11-Sep-19,,
500042,BASF INDIA  ,A ,Q,1030.00,1034.40,1007.05,1020.25,1016.10,1021.35,283,1528,1556917.00,,INE373A01013,11-Sep-19,,
500043,BATA INDIA  ,A ,Q,1560.00,1574.05,1558.70,1572.10,1572.70,1559.75,832,15333,24055486.00,,INE176A01028,11-Sep-19,,
500048,BEML LTD    ,A ,Q,810.85,825.00,810.50,814.55,814.55,813.60,728,18423,15077279.00,,INE258A01016,11-Sep-19,,
500049,BHARAT ELECT,A ,Q,110.25,111.35,107.25,107.95,107.65,109.65,2032,419740,45667170.00,,INE263A01024,11-Sep-19,,
500052,BHANSALI ENG,B ,Q,59.40,64.15,59.00,63.50,63.50,59.30,1770,177652,10971263.00,,INE922A01025,11-Sep-19,,
500055,TATASTLBSL  ,B ,Q,22.50,23.15,22.50,23.00,23.00,22.00,297,86357,1971117.00,,INE824B01021,11-Sep-19,,
500058,BIHAR SPONGE,XT,Q,0.62,0.65,0.59,0.65,0.65,0.62,8,3363,2009.00,,INE819C01011,11-Sep-19,,
500059,BINANI IND. ,T ,Q,11.00,11.84,11.00,11.84,11.84,11.28,19,14021,161690.00,,INE071A01013,11-Sep-19,,
500060,BIRLACABLE  ,B ,Q,49.80,52.00,47.00,50.45,50.45,48.75,531,38363,1919379.00,,INE800A01015,11-Sep-19,,
500067,BLUE STAR   ,A ,Q,737.80,737.80,718.75,723.85,724.00,740.55,104,878,636753.00,,INE472A01039,11-Sep-19,,
500068,DISA INDIA  ,X ,Q,5300.00,5385.00,5250.00,5250.00,5250.00,5300.00,7,8,42235.00,,INE131C01011,11-Sep-19,,
500069,BNK CAPITAL ,X ,Q,75.55,81.60,74.25,75.05,74.25,77.95,10,1302,98173.00,,INE418C01012,11-Sep-19,,
500074,BPL LTD.    ,B ,Q,17.45,20.40,17.15,20.30,20.30,17.00,729,102631,2030662.00,,INE110A01019,11-Sep-19,,
500078,OAL         ,B ,Q,200.00,201.00,190.10,200.75,201.00,191.45,85,510,101139.00,,INE959C01023,11-Sep-19,,
500083,CENTURY EXT ,B ,Q,2.80,3.26,2.80,3.18,3.18,2.74,25,38989,118088.00,,INE281A01026,11-Sep-19,,
500084,CESC LTD.   ,A ,Q,803.00,821.70,800.00,817.40,817.40,800.35,1097,35771,29067656.00,,INE486A01013,11-Sep-19,,
500085,CHAMBAL FERT,A ,Q,156.55,165.60,155.40,159.55,159.55,156.05,853,31485,5092324.00,,INE085A01013,11-Sep-19,,
500086,EXIDE IND.  ,A ,Q,183.00,185.05,181.75,183.05,183.05,181.50,684,52202,9580907.00,,INE302A01020,11-Sep-19,,
500087,CIPLA LTD.  ,A ,Q,473.90,477.90,468.50,471.45,470.85,474.90,664,38998,18447855.00,,INE059A01026,11-Sep-19,,
500089,DIC INDIA   ,B ,Q,310.00,350.85,305.00,329.95,347.00,299.50,80,1009,332396.00,,INE303A01010,11-Sep-19,,
500092,CRISIL LTD  ,A ,Q,1317.95,1317.95,1275.00,1288.50,1288.00,1289.80,140,876,1130273.00,,INE007A01025,11-Sep-19,,
500093,CGPOWER     ,A ,Q,13.92,13.92,13.92,13.92,13.92,13.26,31,4932,68653.00,,INE067A01029,11-Sep-19,,
500096,DABUR (I)   ,A ,Q,444.30,450.00,442.00,449.00,448.95,444.15,1197,62459,27929097.00,,INE016A01026,11-Sep-19,,
500097,DALMIASUG   ,B ,Q,78.45,92.90,78.45,92.60,92.90,77.45,1957,184442,16493213.00,,INE495A01022,11-Sep-19,,
500101,ARVIND Ltd  ,A ,Q,50.80,53.50,50.75,52.00,51.45,50.80,948,435813,22697768.00,,INE034A01011,11-Sep-19,,
500102,BALARPUR IND,B ,Q,0.56,0.60,0.56,0.60,0.60,0.58,119,679060,396527.00,,INE294A01037,11-Sep-19,,
500103,BHEL        ,A ,Q,50.15,52.35,50.15,51.95,51.95,51.40,2436,834010,43029299.00,XD,INE257A01026,11-Sep-19,,
500104,HIND.PETRO  ,A ,Q,262.00,267.30,259.65,266.20,266.20,262.00,3136,208981,55265963.00,,INE094A01015,11-Sep-19,,
500106,IFCI LTD    ,A ,Q,7.15,7.55,7.15,7.52,7.52,7.19,372,210276,1569876.00,,INE039A01010,11-Sep-19,,
500108,MAHA.TELE   ,B ,Q,5.60,6.16,5.60,6.13,6.13,5.75,285,191562,1159117.00,,INE153A01019,11-Sep-19,,
500109,MRPL        ,A ,Q,46.60,47.60,46.55,47.35,47.20,45.95,252,16734,789904.00,,INE103A01014,11-Sep-19,,
500110,CHENNAI PET.,A ,Q,184.55,185.50,181.85,182.15,181.85,183.90,342,6651,1217189.00,,INE178A01016,11-Sep-19,,
500111,REL.CAP.    ,A ,Q,36.15,37.90,35.30,35.90,35.90,35.95,4403,2106663,76734830.00,,INE013A01015,11-Sep-19,,
500112,STATE BANK  ,A ,Q,278.90,285.85,278.45,285.30,285.30,277.90,8779,743599,210536402.00,,INE062A01020,11-Sep-19,,
500113,STEEL AUTH. ,A ,Q,33.10,34.45,32.95,34.15,34.15,32.95,2099,1713630,58236405.00,,INE114A01011,11-Sep-19,,
500114,TITAN       ,A ,Q,1092.40,1103.45,1083.45,1100.55,1100.55,1087.30,1827,44289,48540818.00,,INE280A01028,11-Sep-19,,
500116,IDBI BANK L ,A ,Q,28.00,28.80,27.80,28.30,28.30,28.00,841,574880,16349886.00,,INE008A01015,11-Sep-19,,
500117,DCW LTD.    ,B ,Q,15.60,17.05,15.55,16.65,16.55,15.55,275,37823,619360.00,,INE500A01029,11-Sep-19,,
500119,DHAMPUR SUGA,B ,Q,154.95,184.10,154.95,180.20,180.20,153.45,3428,249762,43875946.00,,INE041A01016,11-Sep-19,,
500120,DIAMINES&CHM,X ,Q,113.50,115.65,112.05,115.05,115.05,109.45,54,3296,378197.00,,INE591D01014,11-Sep-19,,
500123,ELANTAS     ,B ,Q,2149.95,2170.00,2100.00,2151.90,2170.00,2119.50,48,533,1137994.00,,INE280B01018,11-Sep-19,,
500124,DR.REDDY'S  ,A ,Q,2747.65,2777.90,2742.00,2761.70,2760.00,2748.40,1126,10298,28401111.00,,INE089A01023,11-Sep-19,,
500125,E.I.D.PAR   ,A ,Q,149.55,162.00,149.10,159.35,158.85,150.20,1445,27150,4252280.00,,INE126A01031,11-Sep-19,,
500126,PGHL        ,A ,Q,4249.00,4399.65,4249.00,4382.85,4380.00,4205.15,477,1768,7674438.00,,INE199A01012,11-Sep-19,,
500128,ELEC.CASTING,B ,Q,16.29,16.40,15.95,16.14,16.05,15.75,42,4523,73013.00,,INE086A01029,11-Sep-19,,
500133,ESAB INDIA  ,B ,Q,1040.00,1042.60,1014.40,1030.85,1035.00,1008.40,46,150,155564.00,,INE284A01012,11-Sep-19,,
500135,ESSEL PROP  ,B ,Q,101.20,107.95,101.20,107.45,107.45,104.25,405,2258,241272.00,,INE255A01020,11-Sep-19,,
500136,ESTER INDUS.,B ,Q,36.50,37.35,36.10,37.00,37.00,35.85,518,9498,351391.00,,INE778B01029,11-Sep-19,,
500141,FERRO ALLOYS,X ,Q,2.88,3.06,2.81,2.97,3.06,2.87,66,40688,120144.00,,INE912A01026,11-Sep-19,,
500142,FGP LTD.    ,X ,Q,1.29,1.29,1.29,1.29,1.29,1.31,4,3100,3999.00,,INE512A01016,11-Sep-19,,
500143,P.H.CAPITAL ,X ,Q,16.53,16.53,15.00,15.00,15.00,15.75,4,103,1549.00,,INE160F01013,11-Sep-19,,
500144,FINOL. CABLE,A ,Q,376.10,378.35,371.00,373.25,374.85,372.85,139,1112,415615.00,,INE235A01022,11-Sep-19,,
500147,CMI FPE     ,X ,Q,773.00,837.90,773.00,837.90,837.90,776.15,22,388,316594.00,,INE515A01019,11-Sep-19,,
500148,UFLEX LTD   ,A ,Q,204.25,223.30,204.25,219.45,219.45,209.15,642,8708,1897184.00,,INE516A01017,11-Sep-19,,
500150,FOSECO INDIA,B ,Q,1270.05,1297.95,1266.10,1278.00,1278.00,1261.95,9,55,70182.00,,INE519A01011,11-Sep-19,,
500151,GOLDEN TOB  ,B ,Q,29.00,29.15,29.00,29.15,29.15,29.00,2,9,262.00,,INE973A01010,11-Sep-19,,
500153,GANESH BENZO,X ,Q,36.00,42.20,35.95,41.55,42.20,35.20,636,205422,8236290.00,,INE388A01029,11-Sep-19,,
500155,GARDEN SILK ,B ,Q,10.64,11.45,10.00,11.01,11.00,10.25,63,10025,107875.00,,INE526A01016,11-Sep-19,,
500159,METROGLOBL  ,X ,Q,50.00,58.95,50.00,54.65,58.95,49.70,41,1662,88058.00,,INE085D01033,11-Sep-19,,
500160,GTL LTD.    ,B ,Q,2.30,2.40,2.25,2.36,2.40,2.27,23,7829,18073.00,,INE043A01012,11-Sep-19,,
500163,GODFREY PH  ,A ,Q,1009.75,1039.55,999.55,1012.45,1012.45,1013.15,755,10106,10309668.00,,INE260B01028,11-Sep-19,,
500164,GODREJ IND  ,A ,Q,401.00,403.20,398.90,399.80,398.90,399.65,985,17548,7034869.00,,INE233A01035,11-Sep-19,,
500165,KANSAI NERO ,A ,Q,455.00,476.05,455.00,472.95,476.05,453.75,227,3899,1828813.00,,INE531A01024,11-Sep-19,,
500166,GOODRICKE   ,X ,Q,164.50,173.95,162.50,169.10,169.10,159.75,144,11695,1958394.00,,INE300A01016,11-Sep-19,,
500168,GOODYEAR (I),B ,Q,930.00,936.00,924.00,933.90,935.50,930.65,64,714,665197.00,,INE533A01012,11-Sep-19,,
500170,GTN INDUS   ,B ,Q,7.48,7.48,7.04,7.43,7.16,7.13,8,804,5979.00,,INE537A01013,11-Sep-19,,
500171,GHCL LTD    ,A ,Q,195.00,199.60,193.05,194.90,194.90,191.80,661,112284,21955251.00,,INE539A01019,11-Sep-19,,
500173,GFLLIMITED  ,B ,Q,63.00,63.00,58.00,63.00,63.00,63.50,657,115593,7139924.00,XD,INE538A01037,11-Sep-19,,
500179,HCL INFOSYS ,B ,Q,8.90,9.30,8.60,9.04,9.01,8.53,379,152165,1372685.00,,INE236A01020,11-Sep-19,,
500180,HDFC BANK   ,A ,Q,2271.00,2271.00,2241.90,2248.85,2248.85,2248.20,2846,59676,134448976.00,,INE040A01026,11-Sep-19,,
500182,HEROMOTOCO  ,A ,Q,2690.05,2770.00,2687.85,2760.60,2760.60,2690.05,2625,38744,106273109.00,,INE158A01026,11-Sep-19,,
500183,HIMACHAL FUT,A ,Q,19.30,19.90,19.10,19.70,19.70,19.10,1470,382120,7448274.00,,INE548A01028,11-Sep-19,,
500184,HSCL        ,A ,Q,75.85,77.00,73.10,75.25,75.00,73.05,1384,371508,27926699.00,,INE019C01026,11-Sep-19,,
500185,HIND.CONSTN.,A ,Q,7.90,8.80,7.90,8.68,8.68,7.87,581,266500,2254504.00,,INE549A01026,11-Sep-19,,
500186,HIND.OIL EXP,B ,Q,104.00,109.85,102.70,109.05,109.10,103.40,415,17522,1882432.00,,INE345A01011,11-Sep-19,,
