SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1435.00,1485.30,1429.10,1475.15,1476.00,1421.00,1218,17223,24950530.00,,INE117A01022,12-Feb-21,,
500003,AEGIS LOGIS ,A ,Q,304.00,306.85,295.25,296.15,295.25,302.45,574,11074,3335627.00,,INE208C01025,12-Feb-21,,
500008,AMAR RAJA BA,A ,Q,996.00,999.95,966.30,990.05,990.05,983.10,1111,42521,41757960.00,,INE885A01032,12-Feb-21,,
500009,A.SARABHAI  ,X ,Q,21.80,21.80,20.80,21.35,21.35,21.20,157,46839,993053.00,,INE432A01017,12-Feb-21,,
500010,HDFC        ,A ,Q,2754.00,2808.75,2737.00,2790.35,2790.35,2758.65,6218,104005,289840680.00,,INE001A01036,12-Feb-21,,
500012,ANDHRA PETRO,X ,Q,51.50,53.00,50.90,51.40,51.40,51.50,415,77582,4044719.00,,INE714B01016,12-Feb-21,,
500013,ANSAL INFRAS,B ,Q,7.46,7.46,7.10,7.46,7.46,7.11,145,190808,1422799.00,,INE436A01026,12-Feb-21,,
500014,UTIQUE      ,X ,Q,1.75,1.83,1.75,1.80,1.80,1.75,20,7145,12902.00,,INE096A01010,12-Feb-21,,
500016,ARUNAHTEL   ,XT,Q,6.00,6.00,6.00,6.00,6.00,6.30,1,157,942.00,,INE957C01019,12-Feb-21,,
500020,BOM DYEING  ,A ,Q,73.30,73.85,72.00,72.40,72.40,73.20,654,109788,8007150.00,,INE032A01023,12-Feb-21,,
500023,ASIANHOTNR  ,B ,Q,71.00,72.00,69.95,72.00,72.00,71.30,66,608,43469.00,,INE363A01022,12-Feb-21,,
500027,ATUL LTD.   ,A ,Q,6529.95,6877.45,6527.45,6854.65,6854.65,6515.15,1561,5411,36648005.00,,INE100A01010,12-Feb-21,,
500028,ATV PROJECTS,XT,Q,4.81,5.05,4.81,4.92,4.83,4.94,42,8426,41555.00,,INE447A01015,12-Feb-21,,
500029,AUTOLITE(I) ,Z ,Q,29.75,29.75,27.70,29.60,29.60,28.35,4,130,3835.00,,INE448A01013,12-Feb-21,,
500031,BAJAJ ELECT.,A ,Q,1050.00,1078.60,1050.00,1069.25,1069.25,1055.70,3391,50078,53233656.00,,INE193E01025,12-Feb-21,,
500032,BAJAJHIND   ,A ,Q,6.38,6.40,6.15,6.24,6.24,6.40,662,561090,3526387.00,,INE306A01021,12-Feb-21,,
500033,FORCE MOTR  ,A ,Q,1405.00,1423.00,1397.00,1405.35,1405.35,1410.50,269,2090,2946967.00,,INE451A01017,12-Feb-21,,
500034,BAJFINANCE  ,A ,Q,5570.00,5616.00,5533.15,5576.50,5576.50,5566.35,4236,56516,314803797.00,,INE296A01024,12-Feb-21,,
500038,BALRAM.CHINI,A ,Q,160.00,162.30,157.10,158.30,158.60,158.95,427,33012,5267018.00,,INE119A01028,12-Feb-21,,
500039,BANCO PROD. ,B ,Q,159.80,162.10,156.00,157.10,156.00,157.60,678,29492,4694343.00,,INE213C01025,12-Feb-21,,
500040,CENTURY TEXT,A ,Q,456.00,465.90,455.80,459.40,458.75,455.45,410,15015,6914587.00,,INE055A01016,12-Feb-21,,
500041,BANNARI AMAN,A ,Q,1595.00,1595.00,1570.00,1573.00,1570.00,1628.65,18,30,47454.00,,INE459A01010,12-Feb-21,,
