SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,896.35,896.35,883.10,884.90,884.05,896.35,252,2490,2218406.00,,INE117A01022,20-Oct-20,,
500003,AEGIS LOGIS ,A ,Q,209.90,212.90,202.00,207.10,207.10,208.90,1169,12420,2575399.00,,INE208C01025,20-Oct-20,,
500008,AMAR RAJA BA,A ,Q,729.20,743.00,729.20,733.25,733.35,731.40,481,7963,5860855.00,,INE885A01032,20-Oct-20,,
500009,A.SARABHAI  ,X ,Q,19.15,19.95,17.25,17.50,17.50,19.15,500,233435,4143104.00,,INE432A01017,20-Oct-20,,
500010,HDFC        ,A ,Q,2023.50,2040.50,2005.00,2016.25,2016.25,2033.70,6992,79254,160284286.00,,INE001A01036,20-Oct-20,,
500012,ANDHRA PETRO,XT,Q,34.90,35.25,32.65,34.70,34.45,34.10,222,104903,3616901.00,,INE714B01016,20-Oct-20,,
500013,ANSAL INFRAS,B ,Q,4.06,4.16,3.99,4.16,4.16,4.11,22,6264,25442.00,,INE436A01026,20-Oct-20,,
500014,UTIQUE      ,X ,Q,0.99,1.09,0.99,1.09,1.09,1.09,4,618,662.00,,INE096A01010,20-Oct-20,,
500016,ARUNAHTEL   ,XT,Q,5.79,5.79,5.51,5.79,5.79,5.79,3,300,1709.00,,INE957C01019,20-Oct-20,,
500020,BOM DYEING  ,A ,Q,64.60,64.60,63.70,64.05,64.05,64.70,855,71793,4595194.00,,INE032A01023,20-Oct-20,,
500023,ASIANHOTNR  ,B ,Q,50.55,51.55,49.50,51.35,51.35,51.00,6,26,1334.00,,INE363A01022,20-Oct-20,,
500027,ATUL LTD.   ,A ,Q,5846.85,5945.00,5755.00,5926.75,5930.60,5843.40,744,1827,10749499.00,,INE100A01010,20-Oct-20,,
500028,ATV PROJECTS,XT,Q,3.75,4.00,3.75,3.88,3.80,3.89,40,5718,22509.00,,INE447A01015,20-Oct-20,,
