SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,943.05,998.00,943.05,980.65,980.65,969.20,2019,19956,19710255.00,,INE117A01022,21-Aug-20,,
500003,AEGIS LOGIS ,A ,Q,195.65,196.50,187.00,191.55,191.75,191.75,1039,40122,7746467.00,,INE208C01025,21-Aug-20,,
500008,AMAR RAJA BA,A ,Q,745.00,749.90,735.40,740.35,740.35,742.60,1741,31090,23042142.00,,INE885A01032,21-Aug-20,,
500009,A.SARABHAI  ,X ,Q,26.65,26.65,26.65,26.65,26.65,28.05,127,54169,1443603.00,,INE432A01017,21-Aug-20,,
500010,HDFC        ,A ,Q,1797.20,1822.90,1787.05,1802.00,1802.00,1785.15,3798,73700,133117406.00,,INE001A01036,21-Aug-20,,
500012,ANDHRA PETRO,X ,Q,28.90,29.90,27.70,29.20,29.75,28.35,725,315817,9154691.00,,INE714B01016,21-Aug-20,,
500013,ANSAL INFRAS,B ,Q,4.54,4.55,4.38,4.42,4.39,4.45,71,38714,171872.00,,INE436A01026,21-Aug-20,,
500014,UTIQUE      ,XT,Q,1.38,1.38,1.26,1.26,1.26,1.32,20,9028,11980.00,,INE096A01010,21-Aug-20,,
500016,ARUNAHTEL   ,XT,Q,5.88,5.88,5.88,5.88,5.88,5.60,1,150,882.00,,INE957C01019,21-Aug-20,,
500020,BOM DYEING  ,A ,Q,71.90,73.20,70.95,71.20,71.20,71.20,1278,204454,14740199.00,,INE032A01023,21-Aug-20,,
500023,ASIANHOTNR  ,B ,Q,63.25,64.90,62.15,63.85,63.80,63.05,110,4327,276698.00,,INE363A01022,21-Aug-20,,
500027,ATUL LTD.   ,A ,Q,5753.40,5859.05,5622.45,5696.10,5719.10,5751.60,745,2472,14228161.00,,INE100A01010,21-Aug-20,,
500028,ATV PROJECTS,XT,Q,2.83,2.97,2.79,2.95,2.89,2.83,58,82716,242380.00,,INE447A01015,21-Aug-20,,
500029,AUTOLITE(I) ,B ,Q,21.60,21.75,21.30,21.75,21.75,22.05,21,3305,70762.00,,INE448A01013,21-Aug-20,,
500031,BAJAJ ELECT.,A ,Q,471.90,478.95,466.65,472.95,473.50,465.10,1217,28644,13615057.00,,INE193E01025,21-Aug-20,,
500032,BAJAJHIND   ,B ,Q,5.95,6.35,5.95,6.26,6.26,5.97,814,929575,5736296.00,,INE306A01021,21-Aug-20,,
500033,FORCE MOTR  ,A ,Q,1095.05,1124.90,1084.00,1090.65,1091.80,1085.25,1872,14948,16574408.00,,INE451A01017,21-Aug-20,,
500034,BAJFINANCE  ,A ,Q,3416.25,3439.70,3380.65,3390.10,3390.10,3393.95,11835,117057,399590401.00,,INE296A01024,21-Aug-20,,
500038,BALRAM.CHINI,A ,Q,150.90,159.50,148.00,158.50,158.50,147.90,7023,394910,61402296.00,,INE119A01028,21-Aug-20,,
500039,BANCO PROD. ,B ,Q,94.75,98.00,93.75,96.95,96.95,93.25,915,54307,5222176.00,,INE213C01025,21-Aug-20,,
500040,CENTURY TEXT,A ,Q,342.00,349.55,336.25,340.50,340.50,338.75,3483,153566,52683226.00,,INE055A01016,21-Aug-20,,
500041,BANNARI AMAN,B ,Q,1319.00,1319.00,1308.00,1308.00,1308.00,1300.00,20,113,148168.00,,INE459A01010,21-Aug-20,,
500042,BASF INDIA  ,A ,Q,1354.05,1617.15,1352.35,1617.15,1617.15,1347.65,2846,54491,85739956.00,,INE373A01013,21-Aug-20,,
500043,BATA INDIA  ,A ,Q,1292.00,1324.65,1289.45,1306.35,1306.35,1287.20,10385,136283,178713980.00,,INE176A01028,21-Aug-20,,
500048,BEML LTD    ,A ,Q,725.00,738.00,715.85,718.75,718.75,721.85,2243,102495,74454369.00,,INE258A01016,21-Aug-20,,
500049,BHARAT ELECT,A ,Q,112.00,113.10,110.90,112.10,112.10,111.85,1978,451175,50658659.00,,INE263A01024,21-Aug-20,,
500052,BHANSALI ENG,B ,Q,55.05,64.35,55.00,64.30,64.30,53.65,3197,547210,33610334.00,,INE922A01025,21-Aug-20,,
