SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1486.00,1490.00,1455.70,1465.35,1466.00,1486.85,276,2421,3566386.00,,INE117A01022,10-Oct-19,,
500003,AEGIS LOGIS ,A ,Q,164.70,170.65,163.45,164.10,166.40,166.60,591,6527,1088912.00,,INE208C01025,10-Oct-19,,
500008,AMAR RAJA BA,A ,Q,693.60,699.35,677.90,679.95,679.95,693.65,583,12685,8674169.00,,INE885A01032,10-Oct-19,,
500009,A.SARABHAI  ,X ,Q,10.21,10.60,10.20,10.57,10.59,10.45,15,2945,30260.00,,INE432A01017,10-Oct-19,,
500010,HDFC        ,A ,Q,2007.80,2007.80,1971.80,1987.75,1987.75,2001.50,3719,214332,424043816.00,,INE001A01036,10-Oct-19,,
500012,ANDHRA PETRO,X ,Q,37.05,38.75,37.05,37.70,37.70,38.20,54,7649,290382.00,,INE714B01016,10-Oct-19,,
500013,ANSAL INFRAS,B ,Q,3.97,4.10,3.85,4.05,4.10,4.00,19,5934,23579.00,,INE436A01026,10-Oct-19,,
500014,APPLE FINANC,X ,Q,1.00,1.00,0.84,0.90,0.95,0.93,101,40140,35064.00,,INE096A01010,10-Oct-19,,
500016,ARUNAHTEL   ,XT,Q,5.69,6.27,5.69,6.27,6.27,5.98,2,350,2136.00,,INE957C01019,10-Oct-19,,
500020,BOM DYEING  ,A ,Q,70.05,70.75,68.10,68.80,68.80,70.50,1469,151393,10481846.00,,INE032A01023,10-Oct-19,,
500023,ASIANHOTNR  ,B ,Q,98.60,108.00,98.60,101.45,101.45,106.55,13,68,6874.00,,INE363A01022,10-Oct-19,,
500024,ASSAMCO     ,T ,Q,0.56,0.60,0.56,0.59,0.59,0.58,10,6989,4020.00,,INE442A01024,10-Oct-19,,
500027,ATUL LTD.   ,A ,Q,3950.00,3950.00,3880.05,3901.65,3920.00,3943.75,131,255,997363.00,,INE100A01010,10-Oct-19,,
500028,ATV PROJECTS,XT,Q,4.11,4.16,3.78,4.16,4.16,3.97,19,3644,15002.00,,INE447A01015,10-Oct-19,,
500031,BAJAJ ELECT.,A ,Q,373.25,386.20,373.25,378.90,382.00,375.85,338,4626,1754542.00,,INE193E01025,10-Oct-19,,
500032,BAJAJHIND   ,B ,Q,6.40,6.70,5.96,6.01,6.01,6.12,151,78889,474947.00,,INE306A01021,10-Oct-19,,
500033,FORCE MOTR  ,A ,Q,1091.95,1105.70,1085.00,1093.35,1096.45,1091.60,330,2291,2509732.00,,INE451A01017,10-Oct-19,,
500034,BAJFINANCE  ,A ,Q,4020.00,4020.00,3932.95,3948.45,3948.45,4025.35,4002,50321,199434198.00,,INE296A01024,10-Oct-19,,
500038,BALRAM.CHINI,A ,Q,153.50,155.50,150.60,151.80,151.40,154.30,692,26018,3968920.00,,INE119A01028,10-Oct-19,,
500039,BANCO PROD. ,B ,Q,98.20,98.95,96.05,97.00,97.00,97.05,188,3118,305878.00,,INE213C01025,10-Oct-19,,
