SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1400.00,1414.90,1381.40,1408.40,1408.40,1398.20,551,5968,8348382.00,,INE117A01022,09-Apr-19,,
500003,AEGIS LOGIS ,A ,Q,207.60,216.60,206.10,211.05,211.05,206.25,835,30193,6414602.00,,INE208C01025,09-Apr-19,,
500008,AMAR RAJA BA,A ,Q,680.00,683.00,673.00,675.35,675.35,680.10,565,17356,11750279.00,,INE885A01032,09-Apr-19,,
500009,A.SARABHAI  ,X ,Q,14.00,15.70,14.00,15.22,15.22,13.90,496,179104,2717036.00,,INE432A01017,09-Apr-19,,
500010,HDFC        ,A ,Q,2054.00,2070.00,2040.00,2068.00,2065.30,2053.65,2561,46260,95340764.00,,INE001A01036,09-Apr-19,,
500012,ANDHRA PETRO,X ,Q,56.50,57.30,55.75,56.20,56.05,57.00,112,21416,1204973.00,,INE714B01016,09-Apr-19,,
500013,ANSAL INFRAS,B ,Q,11.15,11.70,11.14,11.70,11.69,11.32,16,2488,28095.00,,INE436A01026,09-Apr-19,,
500014,APPLE FINANC,XT,Q,1.62,1.70,1.62,1.70,1.70,1.70,8,1055,1751.00,,INE096A01010,09-Apr-19,,
500020,BOM DYEING  ,A ,Q,137.90,137.90,133.65,136.35,136.35,137.30,2314,193471,26213335.00,,INE032A01023,09-Apr-19,,
500023,ASIANHOTNR  ,B ,Q,127.10,135.00,127.10,135.00,135.00,131.00,12,271,35902.00,,INE363A01022,09-Apr-19,,
500024,ASSAMCO     ,T ,Q,2.25,2.25,2.07,2.13,2.13,2.15,33,48022,102381.00,,INE442A01024,09-Apr-19,,
500027,ATUL LTD.   ,A ,Q,3509.95,3522.00,3478.75,3499.25,3480.30,3518.10,99,309,1081745.00,,INE100A01010,09-Apr-19,,
500028,ATV PROJECTS,XT,Q,6.64,6.64,6.03,6.04,6.03,6.34,15,1797,10863.00,,INE447A01015,09-Apr-19,,
500029,AUTOLITE(I) ,B ,Q,39.80,39.80,37.05,37.25,37.45,38.00,58,3217,122375.00,,INE448A01013,09-Apr-19,,
500031,BAJAJ ELECT.,A ,Q,529.00,555.00,529.00,545.20,551.40,532.50,669,15678,8431908.00,,INE193E01025,09-Apr-19,,
500032,BAJAJHIND   ,B ,Q,9.50,9.60,8.90,9.19,9.19,9.40,273,185945,1698885.00,,INE306A01021,09-Apr-19,,
