SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1430.00,1469.50,1415.50,1449.60,1457.05,1418.25,2009,30026,43449711.00,,INE117A01022,18-May-21,,
500003,AEGIS LOGIS ,A ,Q,332.50,362.95,321.05,347.40,347.40,327.85,7770,342850,121098503.00,,INE208C01025,18-May-21,,
500008,AMAR RAJA BA,A ,Q,775.90,787.15,775.90,784.80,784.80,772.50,3853,73738,57759800.00,,INE885A01032,18-May-21,,
500009,A.SARABHAI  ,X ,Q,48.45,48.45,45.05,48.40,48.40,44.05,33728,10503617,506972988.00,,INE432A01017,18-May-21,,
500010,HDFC        ,A ,Q,2505.00,2526.90,2487.50,2501.95,2500.00,2485.90,5668,90499,226618962.00,,INE001A01036,18-May-21,,
500012,ANDHRA PETRO,X ,Q,77.40,78.40,75.25,76.10,76.10,75.90,1186,269827,20651707.00,,INE714B01016,18-May-21,,
500013,ANSAL INFRAS,B ,Q,6.05,6.11,6.00,6.10,6.11,6.02,51,80967,491553.00,,INE436A01026,18-May-21,,
500014,UTIQUE      ,X ,Q,2.55,2.68,2.44,2.65,2.65,2.56,58,20067,52967.00,,INE096A01010,18-May-21,,
500016,ARUNAHTEL   ,XT,Q,8.23,8.23,8.23,8.23,8.23,7.84,5,925,7612.00,,INE957C01019,18-May-21,,
500020,BOM DYEING  ,A ,Q,75.90,76.80,74.05,74.85,74.85,75.40,1025,185015,13988365.00,,INE032A01023,18-May-21,,
500023,ASIANHOTNR  ,B ,Q,69.00,69.00,65.30,68.15,68.45,66.20,47,1580,104660.00,,INE363A01022,18-May-21,,
500027,ATUL LTD.   ,A ,Q,8422.00,8477.85,8265.00,8459.65,8459.65,8309.80,583,1840,15425631.00,,INE100A01010,18-May-21,,
500028,ATV PROJECTS,XT,Q,5.56,5.59,5.34,5.54,5.46,5.33,120,49312,273440.00,,INE447A01015,18-May-21,,
500031,BAJAJ ELECT.,A ,Q,1193.00,1193.00,1126.00,1144.90,1144.90,1119.60,590,4256,4856303.00,,INE193E01025,18-May-21,,
500032,BAJAJHIND   ,A ,Q,12.99,13.09,12.21,12.30,12.30,12.84,2503,1941838,24447075.00,,INE306A01021,18-May-21,,
500033,FORCE MOTR  ,A ,Q,1220.00,1228.55,1193.30,1202.50,1204.05,1184.80,658,6029,7283626.00,,INE451A01017,18-May-21,,
500034,BAJFINANCE  ,A ,Q,5490.00,5702.45,5490.00,5687.20,5687.20,5424.40,11271,132873,749347482.00,,INE296A01024,18-May-21,,
500038,BALRAM.CHINI,A ,Q,316.30,319.00,306.00,312.35,312.35,314.10,2101,83210,25974920.00,,INE119A01028,18-May-21,,
500039,BANCO PROD. ,B ,Q,150.40,152.05,149.90,150.85,151.35,148.95,188,3550,536548.00,,INE213C01025,18-May-21,,
500040,CENTURY TEXT,A ,Q,485.85,496.00,482.95,490.00,490.00,480.75,1295,56265,27529742.00,,INE055A01016,18-May-21,,
500041,BANNARI AMAN,A ,Q,1906.75,1906.75,1765.60,1845.70,1840.00,1876.30,138,844,1549415.00,,INE459A01010,18-May-21,,
500042,BASF INDIA  ,A ,Q,2394.80,2505.00,2351.00,2497.90,2500.00,2399.95,1919,12084,29687223.00,,INE373A01013,18-May-21,,
