SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1485.00,1499.85,1475.00,1493.90,1499.85,1484.45,411,3973,5904031.00,,INE117A01022,25-Apr-19,,
500003,AEGIS LOGIS ,A ,Q,196.75,197.20,194.60,195.30,196.05,196.10,151,5463,1069002.00,,INE208C01025,25-Apr-19,,
500008,AMAR RAJA BA,A ,Q,676.00,677.50,666.00,668.20,668.00,674.10,738,21614,14509045.00,,INE885A01032,25-Apr-19,,
500009,A.SARABHAI  ,X ,Q,14.19,14.43,14.10,14.39,14.43,13.93,66,15836,227178.00,,INE432A01017,25-Apr-19,,
500010,HDFC        ,A ,Q,1988.00,1997.00,1950.55,1958.55,1957.80,1979.15,2491,55663,109827992.00,,INE001A01036,25-Apr-19,,
500012,ANDHRA PETRO,X ,Q,55.45,55.45,54.30,54.40,54.55,55.50,105,10123,553867.00,,INE714B01016,25-Apr-19,,
500013,ANSAL INFRAS,B ,Q,11.25,11.25,10.85,10.96,10.85,10.97,30,10198,112216.00,,INE436A01026,25-Apr-19,,
500014,APPLE FINANC,XT,Q,1.47,1.47,1.47,1.47,1.47,1.47,3,610,896.00,,INE096A01010,25-Apr-19,,
500016,ARUNAHTEL   ,XT,Q,7.48,7.48,7.48,7.48,7.48,7.48,4,400,2992.00,,INE957C01019,25-Apr-19,,
500020,BOM DYEING  ,A ,Q,126.45,129.25,125.00,126.60,126.60,125.80,2714,268623,34088009.00,,INE032A01023,25-Apr-19,,
500023,ASIANHOTNR  ,B ,Q,132.00,132.00,132.00,132.00,132.00,132.50,2,8,1056.00,,INE363A01022,25-Apr-19,,
500024,ASSAMCO     ,T ,Q,2.06,2.14,2.01,2.12,2.14,2.10,38,45830,94077.00,,INE442A01024,25-Apr-19,,
500027,ATUL LTD.   ,A ,Q,3480.00,3524.00,3450.40,3458.00,3455.50,3463.65,165,672,2344934.00,,INE100A01010,25-Apr-19,,
500028,ATV PROJECTS,XT,Q,5.28,5.73,5.25,5.72,5.72,5.48,20,4351,23385.00,,INE447A01015,25-Apr-19,,
500029,AUTOLITE(I) ,B ,Q,35.20,37.50,35.20,36.65,36.60,38.40,10,940,34390.00,,INE448A01013,25-Apr-19,,
500031,BAJAJ ELECT.,A ,Q,562.05,572.75,562.00,568.45,566.10,563.30,265,5715,3249191.00,,INE193E01025,25-Apr-19,,
500032,BAJAJHIND   ,B ,Q,8.31,9.18,8.31,8.89,8.86,8.34,510,522049,4623595.00,,INE306A01021,25-Apr-19,,
500033,FORCE MOTR  ,A ,Q,1733.00,1770.00,1710.00,1721.25,1712.05,1735.20,790,8730,15173009.00,,INE451A01017,25-Apr-19,,
500034,BAJFINANCE  ,A ,Q,3085.00,3114.90,3072.70,3080.55,3080.55,3092.00,2481,37712,116769873.00,,INE296A01024,25-Apr-19,,
500038,BALRAM.CHINI,A ,Q,141.20,150.00,141.00,145.70,145.70,140.30,3672,316281,46512255.00,,INE119A01028,25-Apr-19,,
500039,BANCO PROD. ,B ,Q,153.05,153.95,151.30,151.70,151.50,153.95,48,2437,372380.00,,INE213C01025,25-Apr-19,,
500040,CENTURY TEXT,A ,Q,923.60,962.00,923.10,929.40,935.00,923.60,1892,65684,61979905.00,,INE055A01016,25-Apr-19,,
500041,BANNARI AMAN,B ,Q,1440.05,1440.05,1420.00,1433.45,1420.00,1469.30,10,21,30102.00,,INE459A01010,25-Apr-19,,
