SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1845.00,1877.40,1839.00,1867.85,1875.30,1869.65,1384,9929,18403794.00,,INE117A01022,13-Sep-21,,
500003,AEGIS LOGIS ,A ,Q,255.00,255.00,239.05,244.75,244.75,258.70,7301,149974,36560797.00,,INE208C01025,13-Sep-21,,
500008,AMAR RAJA BA,A ,Q,724.80,724.80,715.00,717.90,717.15,721.25,882,14847,10662612.00,,INE885A01032,13-Sep-21,,
500009,A.SARABHAI  ,X ,Q,29.30,30.20,28.40,29.55,29.55,29.35,836,202461,5974715.00,,INE432A01017,13-Sep-21,,
500010,HDFC        ,A ,Q,2838.00,2876.00,2834.15,2847.65,2847.65,2829.10,3661,71496,203919667.00,,INE001A01036,13-Sep-21,,
500012,ANDHRA PETRO,XT,Q,149.75,154.80,147.50,149.15,149.60,149.75,1730,179645,26992403.00,,INE714B01016,13-Sep-21,,
500013,ANSAL INFRAS,B ,Q,9.30,9.56,9.10,9.40,9.56,9.30,43,14601,136925.00,,INE436A01026,13-Sep-21,,
500014,UTIQUE      ,X ,Q,2.85,2.85,2.70,2.78,2.75,2.75,153,109152,304005.00,,INE096A01010,13-Sep-21,,
500016,ARUNAHTEL   ,XT,Q,14.80,15.20,13.78,14.22,15.05,14.50,41,1575,22895.00,,INE957C01019,13-Sep-21,,
500020,BOM DYEING  ,A ,Q,97.35,98.25,95.45,96.05,96.05,97.50,2616,410992,39718841.00,,INE032A01023,13-Sep-21,,
500023,ASIANHOTNR  ,B ,Q,89.70,89.70,83.35,84.65,85.40,87.95,82,3153,270304.00,,INE363A01022,13-Sep-21,,
500027,ATUL LTD.   ,A ,Q,9220.00,9600.00,9220.00,9548.00,9548.00,9262.55,1003,2579,24354572.00,,INE100A01010,13-Sep-21,,
500028,ATV PROJECTS,XT,Q,8.61,8.99,8.61,8.93,8.93,8.97,37,25136,217274.00,,INE447A01015,13-Sep-21,,
500029,AUTOLITE(I) ,Z ,Q,15.70,15.70,15.01,15.01,15.01,15.65,16,5425,81639.00,,INE448A01013,13-Sep-21,,
500031,BAJAJ ELECT.,A ,Q,1355.00,1355.00,1315.95,1323.20,1328.00,1323.55,968,6790,9048337.00,,INE193E01025,13-Sep-21,,
500032,BAJAJHIND   ,T ,Q,14.45,14.85,14.22,14.53,14.53,14.45,1081,434725,6297913.00,,INE306A01021,13-Sep-21,,
