SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,897.05,905.75,890.55,893.35,896.00,902.10,312,1827,1635917.00,,INE117A01022,24-Apr-20,,
500003,AEGIS LOGIS ,A ,Q,168.80,182.00,160.70,179.50,181.00,165.50,319,16140,2796885.00,,INE208C01025,24-Apr-20,,
500008,AMAR RAJA BA,A ,Q,555.75,555.75,529.25,532.20,532.20,558.80,964,14479,7765481.00,,INE885A01032,24-Apr-20,,
500009,A.SARABHAI  ,X ,Q,18.00,18.50,17.40,17.65,17.50,18.20,204,38554,684935.00,,INE432A01017,24-Apr-20,,
500010,HDFC        ,A ,Q,1610.00,1625.00,1570.00,1579.35,1579.35,1662.50,21328,283950,454538221.00,,INE001A01036,24-Apr-20,,
500012,ANDHRA PETRO,X ,Q,24.25,24.45,23.05,23.15,23.30,24.25,224,42091,982641.00,,INE714B01016,24-Apr-20,,
500013,ANSAL INFRAS,B ,Q,5.09,5.44,5.06,5.44,5.44,5.19,36,12779,68597.00,,INE436A01026,24-Apr-20,,
500014,UTIQUE      ,X ,Q,1.10,1.10,1.10,1.10,1.10,1.15,6,810,891.00,,INE096A01010,24-Apr-20,,
500020,BOM DYEING  ,A ,Q,55.80,55.80,51.80,51.80,51.80,54.50,1408,164239,8579980.00,,INE032A01023,24-Apr-20,,
500027,ATUL LTD.   ,A ,Q,4537.00,4614.75,4522.40,4600.60,4592.65,4506.35,205,552,2535233.00,,INE100A01010,24-Apr-20,,
500028,ATV PROJECTS,XT,Q,3.96,3.96,3.96,3.96,3.96,3.96,1,2,7.00,,INE447A01015,24-Apr-20,,
500029,AUTOLITE(I) ,B ,Q,17.80,17.80,17.65,17.80,17.80,17.64,4,36,640.00,,INE448A01013,24-Apr-20,,
500031,BAJAJ ELECT.,A ,Q,349.00,350.00,334.75,336.15,335.90,349.95,664,5044,1721717.00,,INE193E01025,24-Apr-20,,
500032,BAJAJHIND   ,B ,Q,4.69,4.79,4.59,4.79,4.79,4.57,769,797808,3778657.00,,INE306A01021,24-Apr-20,,
500033,FORCE MOTR  ,A ,Q,850.00,859.50,825.00,831.45,834.00,861.50,505,2532,2128835.00,,INE451A01017,24-Apr-20,,
500034,BAJFINANCE  ,A ,Q,2123.00,2123.00,1972.00,1976.45,1976.45,2175.20,45137,537946,1088647649.00,,INE296A01024,24-Apr-20,,
500038,BALRAM.CHINI,A ,Q,100.90,101.35,97.50,98.30,99.60,101.00,357,16475,1636418.00,,INE119A01028,24-Apr-20,,
500039,BANCO PROD. ,B ,Q,67.15,68.15,66.25,66.70,66.25,68.15,196,5237,351643.00,,INE213C01025,24-Apr-20,,
500040,CENTURY TEXT,A ,Q,292.80,298.20,282.20,284.35,283.10,296.25,3248,223628,64515853.00,,INE055A01016,24-Apr-20,,
500041,BANNARI AMAN,B ,Q,874.05,909.95,874.05,893.55,894.55,904.15,7,52,46356.00,,INE459A01010,24-Apr-20,,
500042,BASF INDIA  ,A ,Q,1075.00,1098.30,1035.00,1041.80,1041.80,1084.65,584,2568,2720840.00,,INE373A01013,24-Apr-20,,
500043,BATA INDIA  ,A ,Q,1266.90,1312.65,1230.85,1240.65,1240.65,1269.85,7164,120140,154298661.00,,INE176A01028,24-Apr-20,,
500048,BEML LTD    ,A ,Q,610.00,625.30,577.00,579.30,579.30,592.40,3864,76924,46391674.00,,INE258A01016,24-Apr-20,,
500049,BHARAT ELECT,A ,Q,75.60,77.70,73.30,74.65,74.65,76.00,4149,630199,48007725.00,,INE263A01024,24-Apr-20,,
500052,BHANSALI ENG,B ,Q,37.35,38.00,36.75,37.00,36.95,37.95,489,55835,2074739.00,,INE922A01025,24-Apr-20,,
500055,TATASTLBSL  ,B ,Q,17.40,17.40,16.50,16.55,16.55,16.80,229,42367,710125.00,,INE824B01021,24-Apr-20,,
500058,BIHAR SPONGE,XT,Q,0.34,0.36,0.34,0.34,0.34,0.35,11,40863,13940.00,,INE819C01011,24-Apr-20,,
500060,BIRLACABLE  ,B ,Q,43.55,45.90,40.30,41.05,41.00,43.55,212,4732,198482.00,,INE800A01015,24-Apr-20,,
500067,BLUE STAR   ,A ,Q,567.00,567.00,548.45,560.40,562.00,556.05,258,1655,919253.00,,INE472A01039,24-Apr-20,,
500068,DISA INDIA  ,X ,Q,3550.00,3550.00,3403.00,3500.00,3500.00,3484.20,7,25,87277.00,,INE131C01011,24-Apr-20,,
500069,BNK CAPITAL ,X ,Q,52.15,53.15,50.40,53.15,53.15,50.65,11,421,21705.00,,INE418C01012,24-Apr-20,,
500074,BPL LTD.    ,T ,Q,16.15,16.49,15.32,16.07,16.07,16.11,47,11283,177753.00,,INE110A01019,24-Apr-20,,
500078,OAL         ,B ,Q,158.75,159.00,156.00,156.00,156.00,165.95,10,68,10650.00,,INE959C01023,24-Apr-20,,
500083,CENTURY EXT ,B ,Q,2.50,2.65,2.41,2.50,2.50,2.67,10,17020,41828.00,,INE281A01026,24-Apr-20,,
500084,CESC LTD.   ,A ,Q,603.55,609.35,592.45,595.70,592.45,613.15,492,6702,4024845.00,,INE486A01013,24-Apr-20,,
500085,CHAMBAL FERT,A ,Q,129.95,131.40,125.65,128.30,128.40,128.30,3123,90832,11615898.00,,INE085A01013,24-Apr-20,,
