SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,752.00,757.40,729.05,730.15,730.15,750.75,1757,11015,8095796.00,,INE117A01022,22-May-20,,
500003,AEGIS LOGIS ,A ,Q,171.65,171.85,168.50,169.85,169.30,170.10,177,2174,368969.00,,INE208C01025,22-May-20,,
500008,AMAR RAJA BA,A ,Q,600.00,613.65,587.00,592.40,587.65,596.25,3408,95023,57298256.00,,INE885A01032,22-May-20,,
500009,A.SARABHAI  ,X ,Q,16.05,16.60,15.95,16.00,16.20,16.65,63,12257,198078.00,,INE432A01017,22-May-20,,
500010,HDFC        ,A ,Q,1581.30,1596.00,1500.60,1516.55,1516.55,1596.25,36035,581450,889434804.00,,INE001A01036,22-May-20,,
500012,ANDHRA PETRO,X ,Q,20.75,21.15,19.75,20.40,20.40,20.55,95,12336,247549.00,,INE714B01016,22-May-20,,
500013,ANSAL INFRAS,T ,Q,5.23,5.23,4.97,5.10,5.10,5.23,13,3836,19568.00,,INE436A01026,22-May-20,,
500014,UTIQUE      ,X ,Q,0.95,0.95,0.90,0.90,0.90,0.94,5,435,401.00,,INE096A01010,22-May-20,,
500020,BOM DYEING  ,A ,Q,46.00,46.45,45.00,45.15,45.35,45.75,398,27813,1265218.00,,INE032A01023,22-May-20,,
500023,ASIANHOTNR  ,B ,Q,51.00,55.00,46.20,48.10,46.35,49.75,122,99793,4685719.00,,INE363A01022,22-May-20,,
500027,ATUL LTD.   ,A ,Q,4340.00,4346.75,4255.00,4276.40,4276.40,4326.55,283,651,2795525.00,,INE100A01010,22-May-20,,
500028,ATV PROJECTS,XT,Q,3.20,3.45,3.15,3.34,3.21,3.30,25,12526,40681.00,,INE447A01015,22-May-20,,
500029,AUTOLITE(I) ,B ,Q,17.70,18.70,17.70,18.70,18.70,18.20,3,161,2859.00,,INE448A01013,22-May-20,,
500031,BAJAJ ELECT.,A ,Q,358.70,363.25,357.60,360.20,360.20,361.50,157,1474,530146.00,,INE193E01025,22-May-20,,
500032,BAJAJHIND   ,B ,Q,4.14,4.16,3.91,4.05,4.05,4.07,302,431198,1741590.00,,INE306A01021,22-May-20,,
500033,FORCE MOTR  ,A ,Q,819.00,820.00,801.00,803.60,802.85,805.50,299,1262,1018070.00,,INE451A01017,22-May-20,,
500034,BAJFINANCE  ,A ,Q,1980.00,2005.15,1865.50,1895.95,1895.95,1988.85,50069,593058,1133111496.00,,INE296A01024,22-May-20,,
500038,BALRAM.CHINI,A ,Q,93.80,93.80,91.00,93.80,93.80,89.35,846,99152,9281079.00,,INE119A01028,22-May-20,,
500039,BANCO PROD. ,B ,Q,62.25,62.45,60.30,60.90,61.00,62.05,102,2014,123394.00,,INE213C01025,22-May-20,,
500040,CENTURY TEXT,A ,Q,260.30,274.40,260.30,271.35,271.35,263.25,1496,75411,20425188.00,,INE055A01016,22-May-20,,
500041,BANNARI AMAN,B ,Q,878.00,878.00,830.00,850.00,850.00,848.00,13,62,52028.00,,INE459A01010,22-May-20,,
500042,BASF INDIA  ,A ,Q,1030.00,1065.00,1000.00,1049.60,1044.25,1013.45,725,3864,4016486.00,,INE373A01013,22-May-20,,
500043,BATA INDIA  ,A ,Q,1305.00,1320.85,1267.80,1275.95,1275.95,1300.45,3486,55702,71675709.00,,INE176A01028,22-May-20,,
500048,BEML LTD    ,A ,Q,581.00,583.50,570.15,578.20,578.00,583.95,2129,65005,37449310.00,,INE258A01016,22-May-20,,
500049,BHARAT ELECT,A ,Q,63.00,63.45,61.55,63.15,63.15,63.00,4263,1541385,96471395.00,,INE263A01024,22-May-20,,
500052,BHANSALI ENG,B ,Q,35.70,36.45,34.75,35.00,34.95,35.80,268,29497,1046503.00,,INE922A01025,22-May-20,,
500055,TATASTLBSL  ,B ,Q,17.35,17.35,16.70,16.85,16.85,17.25,1942,95600,1620738.00,,INE824B01021,22-May-20,,
500058,BIHAR SPONGE,XT,Q,0.39,0.39,0.39,0.39,0.39,0.38,4,1051,409.00,,INE819C01011,22-May-20,,
500060,BIRLACABLE  ,B ,Q,36.90,37.60,36.50,36.70,36.85,37.20,53,1761,65463.00,,INE800A01015,22-May-20,,
500067,BLUE STAR   ,A ,Q,465.30,467.85,451.55,458.45,462.55,464.60,337,1689,773204.00,,INE472A01039,22-May-20,,
500068,DISA INDIA  ,X ,Q,3530.00,3530.00,3440.00,3440.00,3440.00,3500.00,11,35,120831.00,,INE131C01011,22-May-20,,
500069,BNK CAPITAL ,X ,Q,55.60,58.30,55.60,56.85,56.85,55.60,4,202,11235.00,,INE418C01012,22-May-20,,
500074,BPL LTD.    ,T ,Q,14.55,15.10,13.90,14.20,14.20,14.60,36,5505,78881.00,,INE110A01019,22-May-20,,
500078,OAL         ,B ,Q,137.45,141.25,135.30,137.40,137.40,141.00,74,1083,148907.00,,INE959C01023,22-May-20,,
500083,CENTURY EXT ,B ,Q,2.25,2.25,2.19,2.19,2.19,2.12,122,6115,13697.00,,INE281A01026,22-May-20,,
500084,CESC LTD.   ,A ,Q,550.00,576.00,546.75,549.60,550.70,568.05,1100,20039,11336993.00,,INE486A01013,22-May-20,,
500085,CHAMBAL FERT,A ,Q,143.90,144.90,137.45,139.05,139.05,141.50,2561,70123,9863276.00,,INE085A01013,22-May-20,,
500086,EXIDE IND.  ,A ,Q,156.00,157.65,152.15,153.85,153.85,155.00,1267,60372,9338096.00,,INE302A01020,22-May-20,,
500087,CIPLA LTD.  ,A ,Q,617.95,641.80,610.05,639.00,639.00,616.45,7697,319554,201153144.00,,INE059A01026,22-May-20,,
500092,CRISIL LTD  ,A ,Q,1463.00,1464.00,1440.05,1445.75,1443.45,1453.10,88,261,380245.00,,INE007A01025,22-May-20,,
500093,CGPOWER     ,B ,Q,5.67,5.99,5.57,5.65,5.64,5.71,218,209731,1215088.00,,INE067A01029,22-May-20,,
500096,DABUR (I)   ,A ,Q,434.00,443.75,430.40,432.20,432.00,440.20,2275,81860,35820160.00,,INE016A01026,22-May-20,,
500097,DALMIASUG   ,B ,Q,63.15,63.40,60.40,63.35,63.40,60.40,161,20679,1304475.00,,INE495A01022,22-May-20,,
500101,ARVIND Ltd  ,A ,Q,23.30,23.75,22.60,23.00,23.00,23.15,2230,2615376,60484893.00,,INE034A01011,22-May-20,,
500102,BALARPUR IND,B ,Q,0.44,0.45,0.43,0.44,0.45,0.44,61,418995,184798.00,,INE294A01037,22-May-20,,
500103,BHEL        ,A ,Q,25.45,25.55,24.15,24.55,24.55,25.50,4063,2627508,64790366.00,,INE257A01026,22-May-20,,
500104,HIND.PETRO  ,A ,Q,181.50,186.55,178.45,182.20,182.20,180.75,3368,311808,57259967.00,,INE094A01015,22-May-20,,
500106,IFCI LTD    ,A ,Q,4.00,4.06,3.98,4.02,4.02,4.00,22705,205327,825529.00,,INE039A01010,22-May-20,,
500108,MAHA.TELE   ,B ,Q,6.91,6.91,6.80,6.81,6.80,6.89,13383,36519,249685.00,,INE153A01019,22-May-20,,
500109,MRPL        ,A ,Q,27.25,27.45,26.55,26.65,26.65,27.15,260,32707,879495.00,,INE103A01014,22-May-20,,
500110,CHENNAI PET.,A ,Q,51.30,51.60,49.20,49.55,49.55,51.30,1182,55409,2779139.00,,INE178A01016,22-May-20,,
500111,REL.CAP.    ,T ,Q,6.89,7.10,6.54,6.59,6.59,6.88,743,299078,1998453.00,,INE013A01015,22-May-20,,
500112,STATE BANK  ,A ,Q,152.90,155.60,149.55,150.85,150.85,151.95,41435,5609931,851183028.00,,INE062A01020,22-May-20,,
500113,STEEL AUTH. ,A ,Q,27.95,28.20,27.10,27.30,27.30,28.05,20423,1461031,40289061.00,,INE114A01011,22-May-20,,
500114,TITAN       ,A ,Q,847.00,855.20,837.80,849.45,848.05,849.70,2318,47916,40630496.00,,INE280A01028,22-May-20,,
500116,IDBI BANK L ,A ,Q,19.55,20.35,19.55,19.60,19.60,19.50,1049,1045554,20852548.00,,INE008A01015,22-May-20,,
500117,DCW LTD.    ,B ,Q,9.50,9.69,9.35,9.36,9.35,9.55,56,10189,96533.00,,INE500A01029,22-May-20,,
500119,DHAMPUR SUGA,B ,Q,98.80,99.35,96.25,99.15,99.15,94.65,1102,47598,4676632.00,,INE041A01016,22-May-20,,
500120,DIAMINES&CHM,X ,Q,189.95,192.00,185.30,189.10,190.00,188.00,134,11712,2203534.00,,INE591D01014,22-May-20,,
500123,ELANTAS     ,B ,Q,2201.00,2249.95,2155.05,2234.05,2234.05,2210.55,27,422,925520.00,,INE280B01018,22-May-20,,
500124,DR.REDDY'S  ,A ,Q,3847.05,3908.85,3815.00,3894.40,3894.40,3847.05,3573,33892,130971989.00,,INE089A01023,22-May-20,,
500125,E.I.D.PAR   ,A ,Q,155.00,158.50,150.20,155.10,154.90,155.30,614,13208,2042796.00,,INE126A01031,22-May-20,,
500126,PGHL        ,A ,Q,3860.00,3912.15,3860.00,3904.60,3908.55,3858.60,192,457,1781889.00,,INE199A01012,22-May-20,,
500128,ELEC.CASTING,B ,Q,9.13,9.13,8.90,8.91,8.90,9.12,23,3132,27938.00,,INE086A01029,22-May-20,,
500133,ESAB INDIA  ,B ,Q,1110.00,1110.00,1082.50,1093.00,1093.00,1098.80,20,147,161242.00,,INE284A01012,22-May-20,,
500135,ESSEL PROP  ,A ,Q,173.90,176.50,169.85,170.50,169.85,170.15,391,5114,885368.00,,INE255A01020,22-May-20,,
500136,ESTER INDUS.,B ,Q,30.05,30.50,29.65,30.20,30.20,29.30,43,10146,306393.00,,INE778B01029,22-May-20,,
500142,FGP LTD.    ,X ,Q,1.26,1.26,1.26,1.26,1.26,1.32,1,4,5.00,,INE512A01016,22-May-20,,
500143,P.H.CAPITAL ,XT,Q,19.80,19.80,19.75,19.75,19.75,18.90,7,11000,217650.00,,INE160F01013,22-May-20,,
500144,FINOL. CABLE,A ,Q,202.00,202.00,192.30,194.00,194.75,194.15,300,2814,547019.00,,INE235A01022,22-May-20,,
500147,CMI FPE     ,X ,Q,432.00,450.00,432.00,440.00,440.00,454.00,15,119,52384.00,,INE515A01019,22-May-20,,
500148,UFLEX LTD   ,A ,Q,180.65,185.80,179.00,183.15,183.15,177.40,2138,41524,7611440.00,,INE516A01017,22-May-20,,
500150,FOSECO INDIA,B ,Q,988.00,1008.10,975.00,981.00,981.00,981.20,8,28,27514.00,,INE519A01011,22-May-20,,
500151,GOLDEN TOB  ,B ,Q,21.05,21.05,21.05,21.05,21.05,21.70,1,10,210.00,,INE973A01010,22-May-20,,
500153,GANESH BENZO,X ,Q,27.75,29.35,26.40,27.40,27.25,28.55,95,9559,265313.00,,INE388A01029,22-May-20,,
500155,GARDEN SILK ,B ,Q,5.67,5.67,5.67,5.67,5.67,5.89,1,1,5.00,,INE526A01016,22-May-20,,
500159,METROGLOBL  ,X ,Q,36.05,37.95,36.05,36.05,36.05,38.10,3,139,5048.00,,INE085D01033,22-May-20,,
500160,GTL LTD.    ,T ,Q,1.02,1.12,1.02,1.12,1.12,1.07,3,3951,4225.00,,INE043A01012,22-May-20,,
500163,GODFREY PH  ,A ,Q,945.00,974.05,940.50,963.65,958.00,939.30,1374,31767,30107786.00,,INE260B01028,22-May-20,,
500164,GODREJ IND  ,A ,Q,259.90,263.80,246.30,255.95,254.85,255.15,3505,98966,25146993.00,,INE233A01035,22-May-20,,
500165,KANSAI NERO ,A ,Q,359.45,362.40,351.25,353.25,353.00,359.60,454,2747,975192.00,,INE531A01024,22-May-20,,
500166,GOODRICKE   ,X ,Q,127.35,129.70,126.00,127.70,127.80,127.45,79,3311,421140.00,,INE300A01016,22-May-20,,
500168,GOODYEAR (I),B ,Q,664.10,693.00,664.10,680.75,680.75,686.90,599,5427,3665089.00,,INE533A01012,22-May-20,,
500170,GTN INDUS   ,B ,Q,6.17,6.17,5.61,6.17,6.17,5.88,6,257,1585.00,,INE537A01013,22-May-20,,
500171,GHCL LTD    ,A ,Q,98.50,101.25,98.50,100.85,100.80,98.90,736,17429,1746929.00,,INE539A01019,22-May-20,,
500173,GFLLIMITED  ,B ,Q,75.35,76.00,72.90,73.15,73.15,74.60,94,855,63286.00,,INE538A01037,22-May-20,,
500179,HCL INFOSYS ,T ,Q,5.66,5.77,5.43,5.61,5.61,5.50,106,37092,210874.00,,INE236A01020,22-May-20,,
500180,HDFC BANK   ,A ,Q,850.10,870.35,833.30,838.90,838.90,859.80,27219,898221,759190760.00,,INE040A01034,22-May-20,,
500182,HEROMOTOCO  ,A ,Q,2125.00,2157.95,2084.65,2149.75,2149.75,2119.10,4644,48241,102378461.00,,INE158A01026,22-May-20,,
500183,HFCL        ,A ,Q,8.95,9.10,8.73,8.78,8.78,9.02,1350,350336,3110928.00,,INE548A01028,22-May-20,,
500184,HSCL        ,A ,Q,48.40,48.70,46.50,47.05,47.05,46.20,1431,135264,6410360.00,,INE019C01026,22-May-20,,
500185,HIND.CONSTN.,B ,Q,4.50,4.61,4.31,4.34,4.35,4.52,177,98672,430855.00,,INE549A01026,22-May-20,,
500186,HIND.OIL EXP,B ,Q,41.50,42.40,40.80,41.85,41.95,40.70,389,36312,1512312.00,,INE345A01011,22-May-20,,
500187,HSIL        ,B ,Q,49.00,49.00,48.20,48.30,48.20,49.00,81,1430,69327.00,,INE415A01038,22-May-20,,
500188,HINDUS.ZI   ,A ,Q,167.00,168.75,164.25,165.40,165.40,169.25,1702,65593,10932642.00,,INE267A01025,22-May-20,,
500189,NXTDIGITAL  ,B ,Q,316.00,316.00,310.50,313.00,313.00,315.05,4,85,26445.00,,INE353A01023,22-May-20,,
500191,HMT LTD.    ,Z ,Q,11.00,11.00,10.40,11.00,11.00,10.93,9,828,8738.00,,INE262A01018,22-May-20,,
500193,HLVLTD      ,B ,Q,3.61,3.61,3.54,3.54,3.54,3.60,11,3359,11996.00,,INE102A01024,22-May-20,,
500199,I.G.PETRO   ,B ,Q,122.00,125.50,120.00,125.50,125.50,122.70,7,360,43475.00,,INE204A01010,22-May-20,,
500201,IND.GLYCOLS ,B ,Q,249.90,264.70,246.10,261.90,261.90,251.10,924,14649,3765135.00,,INE560A01015,22-May-20,,
500206,MARGO FIN   ,X ,Q,5.42,5.50,5.42,5.48,5.50,5.70,3,583,3194.00,,INE680B01019,22-May-20,,
500207,INDO RAMA   ,B ,Q,12.55,12.55,12.55,12.55,12.55,12.00,1,81,1016.00,,INE156A01020,22-May-20,,
