SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1474.00,1519.90,1464.00,1473.90,1473.90,1473.40,682,7317,10929019.00,,INE117A01022,02-May-19,,
500003,AEGIS LOGIS ,A ,Q,195.00,196.40,193.10,195.00,195.00,195.50,58,2028,394701.00,,INE208C01025,02-May-19,,
500008,AMAR RAJA BA,A ,Q,661.00,666.35,655.00,658.40,659.00,661.25,366,11242,7421416.00,,INE885A01032,02-May-19,,
500009,A.SARABHAI  ,X ,Q,14.30,14.80,14.30,14.69,14.70,14.27,55,12839,188715.00,,INE432A01017,02-May-19,,
500010,HDFC        ,A ,Q,1992.00,2028.25,1990.00,2017.30,2017.30,1995.40,2610,82472,166322635.00,,INE001A01036,02-May-19,,
500012,ANDHRA PETRO,X ,Q,54.00,54.25,53.00,53.30,53.30,53.65,129,32395,1725991.00,,INE714B01016,02-May-19,,
500013,ANSAL INFRAS,B ,Q,10.48,10.72,10.32,10.44,10.41,10.67,20,3319,34701.00,,INE436A01026,02-May-19,,
500014,APPLE FINANC,XT,Q,1.47,1.54,1.40,1.54,1.54,1.47,18,2627,4006.00,,INE096A01010,02-May-19,,
500020,BOM DYEING  ,A ,Q,113.00,123.00,112.65,120.10,120.10,112.60,6565,602878,72267310.00,,INE032A01023,02-May-19,,
500023,ASIANHOTNR  ,B ,Q,140.00,140.00,127.20,127.20,127.20,132.00,5,900,117600.00,,INE363A01022,02-May-19,,
500024,ASSAMCO     ,T ,Q,2.10,2.10,1.95,2.04,2.06,2.00,45,47079,94810.00,,INE442A01024,02-May-19,,
500027,ATUL LTD.   ,A ,Q,3449.55,3470.55,3430.00,3433.00,3430.00,3447.60,45,116,398929.00,,INE100A01010,02-May-19,,
500028,ATV PROJECTS,XT,Q,5.25,5.52,5.00,5.30,5.30,5.26,13,3740,20317.00,,INE447A01015,02-May-19,,
500029,AUTOLITE(I) ,B ,Q,37.80,37.80,34.55,35.30,35.95,35.50,9,399,14008.00,,INE448A01013,02-May-19,,
500031,BAJAJ ELECT.,A ,Q,559.50,567.85,557.75,565.25,563.00,570.15,191,3622,2042051.00,,INE193E01025,02-May-19,,
500032,BAJAJHIND   ,B ,Q,8.20,8.47,8.17,8.20,8.20,8.31,262,269566,2226111.00,,INE306A01021,02-May-19,,
500033,FORCE MOTR  ,A ,Q,1680.00,1680.00,1616.00,1626.15,1626.15,1682.35,1404,14479,23764008.00,,INE451A01017,02-May-19,,
500034,BAJFINANCE  ,A ,Q,3099.60,3146.90,3060.00,3129.15,3129.15,3094.25,2399,40339,125969563.00,,INE296A01024,02-May-19,,
500038,BALRAM.CHINI,A ,Q,150.15,156.00,150.00,153.90,154.40,150.20,2323,201191,30879809.00,,INE119A01028,02-May-19,,
500039,BANCO PROD. ,B ,Q,150.00,150.20,149.00,149.80,149.80,149.25,18,576,86339.00,,INE213C01025,02-May-19,,
500040,CENTURY TEXT,A ,Q,898.20,934.40,898.20,929.25,931.00,915.60,943,27768,25712933.00,,INE055A01016,02-May-19,,
500041,BANNARI AMAN,B ,Q,1449.00,1459.00,1430.00,1459.00,1459.00,1410.35,6,6,8649.00,,INE459A01010,02-May-19,,
500042,BASF INDIA  ,A ,Q,1364.60,1380.00,1348.35,1376.05,1367.00,1368.35,69,275,377456.00,,INE373A01013,02-May-19,,
500043,BATA INDIA  ,A ,Q,1455.00,1477.00,1450.00,1467.30,1467.30,1453.80,1011,125611,183998972.00,,INE176A01028,02-May-19,,
500048,BEML LTD    ,A ,Q,873.75,887.05,857.80,873.40,873.40,876.90,1304,50608,44287018.00,,INE258A01016,02-May-19,,
500049,BHARAT ELECT,A ,Q,87.00,89.20,86.25,88.15,88.15,87.10,1308,350938,30926557.00,,INE263A01024,02-May-19,,
500052,BHANSALI ENG,B ,Q,73.25,79.20,70.70,76.45,76.45,71.45,2211,304006,22868081.00,,INE922A01025,02-May-19,,
500055,TATASTLBSL  ,B ,Q,34.50,35.35,34.25,34.95,34.95,34.30,1058,410742,14316121.00,,INE824B01021,02-May-19,,
500058,BIHAR SPONGE,XT,Q,1.00,1.00,1.00,1.00,1.00,1.05,3,650,650.00,,INE819C01011,02-May-19,,
500059,BINANI IND. ,T ,Q,33.00,34.90,32.70,32.85,32.85,33.70,39,4109,137162.00,,INE071A01013,02-May-19,,
500060,BIRLACABLE  ,B ,Q,132.00,135.80,130.05,133.05,135.00,132.50,55,1623,216011.00,,INE800A01015,02-May-19,,
500067,BLUE STAR   ,A ,Q,697.65,697.65,677.05,681.95,681.00,683.40,274,5175,3548577.00,,INE472A01039,02-May-19,,
500068,DISA INDIA  ,X ,Q,6065.00,6065.00,6000.00,6000.00,6000.00,5901.05,4,16,96065.00,,INE131C01011,02-May-19,,
500069,BNK CAPITAL ,X ,Q,85.00,91.60,83.25,85.00,85.00,85.00,14,1095,92702.00,,INE418C01012,02-May-19,,
500074,BPL LTD.    ,B ,Q,22.90,22.90,22.20,22.50,22.50,22.75,46,3607,81398.00,,INE110A01019,02-May-19,,
500078,OAL         ,X ,Q,220.00,227.00,220.00,226.05,227.00,224.40,41,1803,401365.00,,INE959C01023,02-May-19,,
500083,CENTURY EXT ,B ,Q,5.40,5.55,5.31,5.42,5.42,5.59,102,11526,62433.00,,INE281A01026,02-May-19,,
500084,CESC LTD.   ,A ,Q,701.60,706.20,690.30,692.40,692.40,700.30,506,11415,7970716.00,,INE486A01013,02-May-19,,
500085,CHAMBAL FERT,A ,Q,155.00,158.50,152.00,154.95,154.95,155.35,200,6638,1033904.00,,INE085A01013,02-May-19,,
500086,EXIDE IND.  ,A ,Q,215.00,215.00,210.30,212.55,212.55,214.35,1106,71591,15193601.00,,INE302A01020,02-May-19,,
500087,CIPLA LTD.  ,A ,Q,561.10,568.70,557.00,564.85,564.85,564.25,922,77725,43836892.00,,INE059A01026,02-May-19,,
500089,DIC INDIA   ,B ,Q,360.00,360.00,342.10,343.00,342.10,356.55,61,1089,378898.00,,INE303A01010,02-May-19,,
500092,CRISIL LTD  ,A ,Q,1455.00,1455.00,1418.00,1427.15,1425.00,1432.30,133,687,979811.00,,INE007A01025,02-May-19,,
500093,CGPOWER     ,A ,Q,37.95,37.95,36.45,36.60,36.60,37.55,1348,517274,19224310.00,,INE067A01029,02-May-19,,
500096,DABUR (I)   ,A ,Q,400.00,400.00,377.00,382.45,382.45,398.00,9058,431302,166159218.00,,INE016A01026,02-May-19,,
500097,DALMIASUG   ,B ,Q,112.50,116.00,112.20,112.85,112.50,112.25,247,13760,1568207.00,,INE495A01022,02-May-19,,
500101,ARVIND Ltd  ,A ,Q,82.00,84.15,81.30,82.80,82.80,83.30,728,137936,11436304.00,,INE034A01011,02-May-19,,
500102,BALARPUR IND,B ,Q,2.58,2.62,2.52,2.57,2.59,2.58,92,227567,585332.00,,INE294A01037,02-May-19,,
500103,BHEL        ,A ,Q,71.10,71.60,69.30,69.65,69.65,70.75,2640,901275,63505499.00,,INE257A01026,02-May-19,,
500104,HIND.PETRO  ,A ,Q,293.00,293.00,280.50,281.85,281.85,290.35,3608,257171,73031889.00,,INE094A01015,02-May-19,,
500106,IFCI LTD    ,A ,Q,10.44,10.44,9.90,10.02,10.02,10.61,949,625368,6284623.00,,INE039A01010,02-May-19,,
500108,MAHA.TELE   ,B ,Q,11.95,12.05,11.79,11.83,11.83,11.96,331,211408,2514506.00,,INE153A01019,02-May-19,,
500109,MRPL        ,A ,Q,71.85,72.30,70.10,71.05,71.05,72.00,287,38615,2751076.00,,INE103A01014,02-May-19,,
500110,CHENNAI PET.,A ,Q,252.80,258.00,247.00,253.50,253.50,253.55,491,10793,2726246.00,,INE178A01016,02-May-19,,
500111,REL.CAP.    ,A ,Q,133.20,144.50,128.00,136.90,136.90,132.85,16538,2624774,361218798.00,,INE013A01015,02-May-19,,
500112,STATE BANK  ,A ,Q,308.00,311.35,305.60,307.45,307.45,310.20,8650,1414777,435548340.00,,INE062A01020,02-May-19,,
500113,STEEL AUTH. ,A ,Q,56.25,56.70,55.40,56.20,56.20,55.85,1745,905739,50845409.00,,INE114A01011,02-May-19,,
500114,TITAN       ,A ,Q,1158.00,1158.15,1136.00,1138.25,1142.50,1156.15,1290,37640,43102486.00,,INE280A01028,02-May-19,,
500116,IDBI BANK L ,A ,Q,39.45,40.60,38.95,40.05,40.05,39.40,907,372514,14859059.00,,INE008A01015,02-May-19,,
500117,DCW LTD.    ,B ,Q,18.60,18.65,18.15,18.25,18.25,18.60,93,19232,353216.00,,INE500A01029,02-May-19,,
500119,DHAMPUR SUGA,B ,Q,223.40,231.00,223.40,227.30,227.30,222.85,1236,70136,15997669.00,,INE041A01016,02-May-19,,
500120,DIAMINES&CHM,X ,Q,120.00,120.20,115.50,116.05,115.65,120.60,43,3259,383014.00,,INE591D01014,02-May-19,,
500123,ELANTAS     ,B ,Q,2315.00,2315.00,2280.00,2287.50,2290.00,2306.40,11,38,87210.00,,INE280B01018,02-May-19,,
500124,DR.REDDY'S  ,A ,Q,2935.00,2965.20,2909.05,2921.20,2922.00,2932.80,1543,35236,103661298.00,,INE089A01023,02-May-19,,
500125,E.I.D.PAR   ,A ,Q,198.50,198.50,193.00,194.40,194.40,194.25,74,2109,410989.00,,INE126A01031,02-May-19,,
500126,MERCK LTD   ,A ,Q,3710.00,3738.00,3676.25,3686.60,3686.00,3717.35,404,2072,7671861.00,,INE199A01012,02-May-19,,
500128,ELEC.CASTING,B ,Q,19.90,19.90,19.15,19.65,19.30,19.60,79,23343,460623.00,,INE086A01029,02-May-19,,
500132,EMPEE SUGARS,XT,Q,1.20,1.23,1.13,1.23,1.23,1.18,4,1994,2444.00,,INE928B01012,02-May-19,,
500133,ESAB INDIA  ,B ,Q,869.05,948.90,866.10,870.15,866.15,892.05,25,511,445427.00,,INE284A01012,02-May-19,,
500135,ESSEL PROP  ,B ,Q,136.85,137.00,128.00,134.60,134.50,135.80,138,12367,1650263.00,,INE255A01020,02-May-19,,
500136,ESTER INDUS.,B ,Q,34.75,34.75,32.65,32.80,32.80,33.05,144,7594,250738.00,,INE778B01029,02-May-19,,
500141,FERRO ALLOYS,X ,Q,5.05,5.25,5.00,5.15,5.15,5.27,80,40222,206468.00,,INE912A01026,02-May-19,,
500144,FINOL. CABLE,A ,Q,440.20,440.40,428.00,429.60,429.00,441.40,325,9388,4061892.00,,INE235A01022,02-May-19,,
500147,CMI FPE     ,X ,Q,1263.05,1280.00,1230.00,1241.00,1241.00,1280.00,54,1175,1473070.00,,INE515A01019,02-May-19,,
500148,UFLEX LTD   ,A ,Q,229.10,229.30,220.50,222.75,224.50,228.05,165,7006,1574495.00,,INE516A01017,02-May-19,,
500150,FOSECO INDIA,B ,Q,1368.05,1415.55,1368.05,1385.00,1385.00,1410.00,3,3,4168.00,,INE519A01011,02-May-19,,
500151,GOLDEN TOB  ,B ,Q,37.00,37.65,36.30,37.65,37.65,35.90,9,707,26367.00,,INE973A01010,02-May-19,,
500153,GANESH BENZO,X ,Q,42.50,43.40,42.15,42.90,43.25,42.95,152,21333,911663.00,,INE388A01029,02-May-19,,
500155,GARDEN SILK ,B ,Q,17.80,17.80,16.65,16.65,16.65,17.10,15,542,9260.00,,INE526A01016,02-May-19,,
500159,METROGLOBL  ,X ,Q,53.45,53.95,53.45,53.50,53.50,50.50,9,1741,93149.00,,INE085D01033,02-May-19,,
500160,GTL LTD.    ,B ,Q,3.95,4.20,3.95,4.18,4.18,4.13,19,6284,25987.00,,INE043A01012,02-May-19,,
