SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2222.80,2237.00,2183.10,2188.65,2194.90,2208.45,855,6334,14012230.00,,INE117A01022,07-Apr-22,,
500003,AEGIS LOGIS ,A ,Q,222.90,238.85,220.50,228.10,228.10,220.85,6095,351800,80577535.00,,INE208C01025,07-Apr-22,,
500008,AMAR RAJA BA,A ,Q,579.60,581.10,569.45,571.00,571.00,574.25,1250,19430,11189708.00,,INE885A01032,07-Apr-22,,
500009,A.SARABHAI  ,X ,Q,37.15,37.65,36.00,36.35,36.35,37.00,814,288527,10569313.00,,INE432A01017,07-Apr-22,,
500010,HDFC        ,A ,Q,2515.00,2515.00,2458.30,2462.65,2462.65,2536.50,17822,214620,531687145.00,,INE001A01036,07-Apr-22,,
500012,ANDHRA PETRO,B ,Q,114.40,124.40,114.25,122.10,122.10,112.00,6848,993596,119653029.00,,INE714B01016,07-Apr-22,,
500013,ANSAL INFRAS,B ,Q,14.95,15.52,14.95,15.44,15.52,14.79,200,107101,1654867.00,,INE436A01026,07-Apr-22,,
500014,UTIQUE      ,X ,Q,6.22,6.70,6.10,6.43,6.32,6.17,541,95966,619819.00,,INE096A01010,07-Apr-22,,
500016,ARUNAHTEL   ,X ,Q,10.80,10.99,10.12,10.54,10.64,10.52,84,13451,142889.00,,INE957C01019,07-Apr-22,,
500020,BOM DYEING  ,A ,Q,106.50,108.20,104.35,105.20,105.00,106.30,2704,303403,32281669.00,,INE032A01023,07-Apr-22,,
500023,ASIANHOTNR  ,B ,Q,84.15,86.05,81.70,81.80,82.45,85.15,61,1614,134097.00,,INE363A01022,07-Apr-22,,
500027,ATUL LTD.   ,A ,Q,9967.90,10049.00,9936.10,9995.50,10008.95,9932.10,472,1544,15425063.00,,INE100A01010,07-Apr-22,,
500028,ATV PROJECTS,XT,Q,11.75,11.75,10.75,11.43,11.35,11.30,69,11892,135393.00,,INE447A01015,07-Apr-22,,
500031,BAJAJ ELECT.,A ,Q,1100.00,1123.10,1077.60,1090.55,1090.15,1103.10,1122,8091,8876442.00,,INE193E01025,07-Apr-22,,
500032,BAJAJHIND   ,A ,Q,17.13,18.31,17.00,17.97,17.97,16.65,13583,15854558,285567227.00,,INE306A01021,07-Apr-22,,
500033,FORCE MOTR  ,A ,Q,1185.00,1192.00,1140.00,1146.00,1158.20,1190.20,1768,9504,11075686.00,,INE451A01017,07-Apr-22,,
500034,BAJFINANCE  ,A ,Q,7325.00,7353.95,7272.00,7291.25,7295.20,7336.95,3503,28713,209931877.00,,INE296A01024,07-Apr-22,,
500038,BALRAM.CHINI,A ,Q,516.50,523.75,506.10,515.95,515.95,511.95,5807,255898,132415492.00,,INE119A01028,07-Apr-22,,
500039,BANCO PROD. ,B ,Q,144.70,147.40,143.65,145.50,145.50,144.55,586,15998,2330952.00,,INE213C01025,07-Apr-22,,
