SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1439.05,1483.25,1432.75,1446.10,1447.00,1438.70,749,7151,10365920.00,,INE117A01022,28-Nov-19,,
500003,AEGIS LOGIS ,A ,Q,190.45,199.10,189.00,194.40,195.20,188.80,801,11631,2252817.00,,INE208C01025,28-Nov-19,,
500008,AMAR RAJA BA,A ,Q,762.20,768.30,751.05,753.70,753.90,763.30,612,16794,12697260.00,,INE885A01032,28-Nov-19,,
500009,A.SARABHAI  ,X ,Q,12.05,12.05,10.95,11.14,11.25,11.86,72,27761,311792.00,,INE432A01017,28-Nov-19,,
500010,HDFC        ,A ,Q,2343.80,2345.90,2295.10,2309.85,2309.85,2336.30,4264,70535,163122460.00,,INE001A01036,28-Nov-19,,
500012,ANDHRA PETRO,X ,Q,33.75,35.50,33.00,34.85,34.90,33.75,176,33072,1145614.00,,INE714B01016,28-Nov-19,,
500013,ANSAL INFRAS,B ,Q,4.90,5.00,4.78,5.00,5.00,4.94,9,2734,13532.00,,INE436A01026,28-Nov-19,,
500014,APPLE FINANC,X ,Q,1.06,1.11,1.01,1.11,1.11,1.06,29,14077,15321.00,,INE096A01010,28-Nov-19,,
500016,ARUNAHTEL   ,XT,Q,6.95,7.05,6.95,7.05,7.05,7.31,2,101,711.00,,INE957C01019,28-Nov-19,,
500020,BOM DYEING  ,A ,Q,79.45,79.90,78.25,78.55,78.55,78.95,1698,193687,15274524.00,,INE032A01023,28-Nov-19,,
500023,ASIANHOTNR  ,B ,Q,101.00,101.00,101.00,101.00,101.00,101.00,10,10,1010.00,,INE363A01022,28-Nov-19,,
500027,ATUL LTD.   ,A ,Q,4058.60,4110.00,4030.00,4077.50,4102.70,4068.40,136,260,1059580.00,,INE100A01010,28-Nov-19,,
500028,ATV PROJECTS,XT,Q,3.34,3.50,3.18,3.50,3.50,3.34,17,3809,12924.00,,INE447A01015,28-Nov-19,,
500029,AUTOLITE(I) ,B ,Q,22.15,22.15,22.00,22.15,22.15,20.15,70,476,10535.00,,INE448A01013,28-Nov-19,,
500031,BAJAJ ELECT.,A ,Q,345.00,347.60,339.20,342.25,343.60,337.60,732,9300,3184393.00,,INE193E01025,28-Nov-19,,
500032,BAJAJHIND   ,B ,Q,6.47,6.58,6.41,6.45,6.47,6.46,288,183156,1184013.00,,INE306A01021,28-Nov-19,,
500033,FORCE MOTR  ,A ,Q,1047.25,1048.00,1026.95,1032.25,1032.25,1039.45,728,6115,6325274.00,,INE451A01017,28-Nov-19,,
500034,BAJFINANCE  ,A ,Q,4139.00,4139.00,4067.40,4102.25,4102.00,4118.40,3363,34523,141672893.00,,INE296A01024,28-Nov-19,,
500038,BALRAM.CHINI,A ,Q,148.30,151.20,147.15,149.05,148.70,147.95,746,34440,5142984.00,,INE119A01028,28-Nov-19,,
500039,BANCO PROD. ,B ,Q,96.15,96.15,93.90,94.30,93.90,94.75,352,4358,412244.00,,INE213C01025,28-Nov-19,,
500040,CENTURY TEXT,A ,Q,455.80,466.80,450.00,463.70,461.25,454.20,1189,47637,21957823.00,,INE055A01016,28-Nov-19,,
500041,BANNARI AMAN,B ,Q,1126.00,1147.85,1122.10,1147.75,1147.85,1156.00,23,28,31551.00,,INE459A01010,28-Nov-19,,
500042,BASF INDIA  ,A ,Q,993.65,1001.00,964.35,987.90,987.90,964.00,297,1396,1370681.00,,INE373A01013,28-Nov-19,,
500043,BATA INDIA  ,A ,Q,1620.00,1638.20,1613.10,1634.35,1634.35,1620.30,1109,14626,23800580.00,,INE176A01028,28-Nov-19,,
500048,BEML LTD    ,A ,Q,1007.10,1019.55,995.80,1000.50,1000.50,1016.35,1569,48913,49121420.00,,INE258A01016,28-Nov-19,,
500049,BHARAT ELECT,A ,Q,104.90,105.25,102.30,104.35,104.35,103.05,2432,395735,41110567.00,,INE263A01024,28-Nov-19,,
500052,BHANSALI ENG,B ,Q,48.10,48.45,47.40,47.55,47.55,47.60,510,39866,1906908.00,,INE922A01025,28-Nov-19,,
500055,TATASTLBSL  ,B ,Q,26.50,27.40,26.50,27.10,27.10,26.55,252,98959,2679739.00,,INE824B01021,28-Nov-19,,
500058,BIHAR SPONGE,XT,Q,0.51,0.51,0.49,0.49,0.49,0.49,4,301,149.00,,INE819C01011,28-Nov-19,,
500060,BIRLACABLE  ,B ,Q,62.70,62.80,61.70,61.95,61.80,63.05,210,15262,947875.00,,INE800A01015,28-Nov-19,,
500067,BLUE STAR   ,A ,Q,795.00,795.00,773.35,777.70,784.95,781.45,516,6375,4970973.00,,INE472A01039,28-Nov-19,,
500068,DISA INDIA  ,X ,Q,5170.00,5170.00,4840.00,4911.00,4911.00,4868.00,7,24,119727.00,,INE131C01011,28-Nov-19,,
500069,BNK CAPITAL ,X ,Q,72.25,72.25,72.25,72.25,72.25,72.25,1,29,2095.00,,INE418C01012,28-Nov-19,,
500074,BPL LTD.    ,B ,Q,18.70,19.80,18.55,19.20,19.35,18.70,161,31561,611448.00,,INE110A01019,28-Nov-19,,
