SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,1160.00,1225.80,1156.25,1193.90,1225.80,1180.35,383,1955,2290837.00,,INE117A01022,06-Mar-20,,
500003,AEGIS LOGIS ,A ,Q,200.00,218.75,198.45,212.75,211.85,209.95,918,10303,2163245.00,,INE208C01025,06-Mar-20,,
500008,AMAR RAJA BA,A ,Q,622.50,638.15,601.85,634.50,630.30,629.55,743,14771,9190156.00,,INE885A01032,06-Mar-20,,
500009,A.SARABHAI  ,X ,Q,16.25,17.10,15.90,16.80,17.10,16.55,171,73616,1199448.00,,INE432A01017,06-Mar-20,,
500010,HDFC        ,A ,Q,2155.00,2155.00,2092.55,2109.55,2109.55,2195.10,9698,473992,1000592904.00,,INE001A01036,06-Mar-20,,
500012,ANDHRA PETRO,Z ,Q,25.20,26.60,24.45,24.65,24.65,25.70,107,21299,530708.00,,INE714B01016,06-Mar-20,,
500013,ANSAL INFRAS,B ,Q,4.99,5.35,4.98,5.30,5.34,5.24,73,44716,236049.00,,INE436A01026,06-Mar-20,,
500014,UTIQUE      ,X ,Q,1.65,1.65,1.65,1.65,1.65,1.65,3,120,198.00,,INE096A01010,06-Mar-20,,
500016,ARUNAHTEL   ,XT,Q,7.87,7.87,7.13,7.13,7.13,7.50,31,398,2895.00,,INE957C01019,06-Mar-20,,
500020,BOM DYEING  ,A ,Q,67.70,67.70,65.65,67.05,67.05,70.05,1937,249352,16675946.00,,INE032A01023,06-Mar-20,,
500023,ASIANHOTNR  ,B ,Q,65.00,70.00,62.45,64.70,64.90,70.15,47,101965,6693340.00,,INE363A01022,06-Mar-20,,
500027,ATUL LTD.   ,A ,Q,5000.05,5176.75,4958.05,5066.75,5087.00,5072.95,553,1134,5744454.00,,INE100A01010,06-Mar-20,,
500028,ATV PROJECTS,XT,Q,3.11,3.26,2.96,3.15,3.15,3.11,19,28398,86370.00,,INE447A01015,06-Mar-20,,
500029,AUTOLITE(I) ,B ,Q,18.10,18.10,16.50,17.20,17.95,17.90,12,285,4905.00,,INE448A01013,06-Mar-20,,
500031,BAJAJ ELECT.,A ,Q,397.00,410.00,385.00,407.15,406.90,404.00,954,6420,2556476.00,,INE193E01025,06-Mar-20,,
500032,BAJAJHIND   ,B ,Q,3.88,3.88,3.40,3.58,3.56,4.05,749,689099,2462169.00,,INE306A01021,06-Mar-20,,
500033,FORCE MOTR  ,A ,Q,1048.40,1048.40,985.60,1004.60,1003.00,1048.40,1332,9297,9325463.00,,INE451A01017,06-Mar-20,,
500034,BAJFINANCE  ,A ,Q,4144.00,4238.55,4039.00,4226.60,4226.60,4335.60,15109,138134,572000501.00,,INE296A01024,06-Mar-20,,
500038,BALRAM.CHINI,A ,Q,131.25,134.45,127.60,132.70,132.00,136.05,1480,71461,9350917.00,,INE119A01028,06-Mar-20,,
500039,BANCO PROD. ,B ,Q,82.60,84.50,81.40,83.95,84.30,84.10,108,5419,448232.00,,INE213C01025,06-Mar-20,,
500040,CENTURY TEXT,A ,Q,499.00,516.00,485.40,510.15,510.15,510.05,1379,46222,23347627.00,,INE055A01016,06-Mar-20,,
500041,BANNARI AMAN,B ,Q,1260.05,1260.05,1117.95,1139.25,1139.25,1155.75,11,16,18135.00,,INE459A01010,06-Mar-20,,
500042,BASF INDIA  ,A ,Q,1185.00,1196.60,1115.50,1133.55,1133.55,1205.95,3268,25181,29166961.00,,INE373A01013,06-Mar-20,,
500043,BATA INDIA  ,A ,Q,1609.90,1609.90,1536.00,1548.25,1548.25,1612.10,1868,24917,38822535.00,,INE176A01028,06-Mar-20,,
500048,BEML LTD    ,A ,Q,689.00,689.00,654.00,667.05,667.05,698.60,1697,63508,42544747.00,,INE258A01016,06-Mar-20,,
500049,BHARAT ELECT,A ,Q,70.50,72.15,69.15,71.50,71.50,73.05,1708,583392,41676526.00,,INE263A01024,06-Mar-20,,
500052,BHANSALI ENG,B ,Q,38.00,38.00,35.00,35.35,35.40,38.60,757,80078,2895207.00,,INE922A01025,06-Mar-20,,
500055,TATASTLBSL  ,B ,Q,22.95,22.95,21.95,22.05,22.00,23.60,320,104430,2317429.00,,INE824B01021,06-Mar-20,,
500058,BIHAR SPONGE,XT,Q,0.55,0.55,0.51,0.51,0.51,0.53,6,360,184.00,,INE819C01011,06-Mar-20,,
500060,BIRLACABLE  ,B ,Q,41.00,43.10,41.00,42.15,42.05,44.50,112,6967,292920.00,,INE800A01015,06-Mar-20,,
500067,BLUE STAR   ,A ,Q,788.00,792.05,765.65,782.60,784.35,792.55,613,27448,21410721.00,,INE472A01039,06-Mar-20,,
500068,DISA INDIA  ,X ,Q,4300.00,4390.00,4275.00,4303.70,4290.00,4425.00,28,73,315449.00,,INE131C01011,06-Mar-20,,
500069,BNK CAPITAL ,X ,Q,61.90,64.75,60.10,60.10,60.10,61.70,14,3551,228971.00,,INE418C01012,06-Mar-20,,
500074,BPL LTD.    ,B ,Q,15.20,15.60,14.85,15.20,15.15,16.25,107,8504,129554.00,,INE110A01019,06-Mar-20,,
500078,OAL         ,B ,Q,180.00,180.00,171.05,178.00,178.00,183.65,66,333,58628.00,,INE959C01023,06-Mar-20,,
500083,CENTURY EXT ,B ,Q,2.24,2.30,2.11,2.20,2.20,2.30,8,5745,12722.00,,INE281A01026,06-Mar-20,,
500084,CESC LTD.   ,A ,Q,609.00,609.00,587.55,594.00,594.00,619.50,612,11465,6801481.00,,INE486A01013,06-Mar-20,,
500085,CHAMBAL FERT,A ,Q,135.00,135.00,128.80,130.00,130.00,134.50,751,17933,2330902.00,,INE085A01013,06-Mar-20,,
500086,EXIDE IND.  ,A ,Q,158.00,160.45,154.55,159.25,160.45,161.80,1599,85601,13560977.00,,INE302A01020,06-Mar-20,,
500087,CIPLA LTD.  ,A ,Q,435.00,438.00,423.25,433.95,433.95,440.45,2080,102569,44288524.00,,INE059A01026,06-Mar-20,,
500089,DIC INDIA   ,B ,Q,350.25,356.05,345.00,348.55,348.55,366.25,30,200,69506.00,,INE303A01010,06-Mar-20,,
500092,CRISIL LTD  ,A ,Q,1543.95,1551.00,1521.95,1538.20,1535.80,1555.85,893,2542,3925149.00,,INE007A01025,06-Mar-20,,
500093,CGPOWER     ,B ,Q,6.00,6.00,5.69,5.69,5.69,5.98,118,49115,280609.00,,INE067A01029,06-Mar-20,,
500096,DABUR (I)   ,A ,Q,512.00,512.90,496.05,500.45,500.45,518.30,1523,56889,28576863.00,,INE016A01026,06-Mar-20,,
500097,DALMIASUG   ,B ,Q,78.40,79.50,76.20,78.20,77.85,82.10,552,14681,1146701.00,,INE495A01022,06-Mar-20,,
