SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,1161.00,1181.00,1152.50,1174.45,1174.45,1159.20,1467,94460,110116469.00,,INE117A01022,11-Dec-20,,
500003,AEGIS LOGIS ,A ,Q,256.80,266.85,247.35,249.80,249.80,251.80,2830,48423,12413271.00,,INE208C01025,11-Dec-20,,
500008,AMAR RAJA BA,A ,Q,945.00,954.15,923.15,933.90,932.00,941.70,2092,38571,36188447.00,,INE885A01032,11-Dec-20,,
500009,A.SARABHAI  ,X ,Q,20.65,20.75,19.50,20.15,20.15,20.10,191,53502,1087336.00,,INE432A01017,11-Dec-20,,
500010,HDFC        ,A ,Q,2300.00,2317.00,2272.05,2296.10,2296.10,2289.70,7193,870878,1998844212.00,,INE001A01036,11-Dec-20,,
500012,ANDHRA PETRO,X ,Q,48.70,49.90,46.10,47.95,47.95,47.65,536,177357,8523943.00,,INE714B01016,11-Dec-20,,
500013,ANSAL INFRAS,B ,Q,5.95,6.57,5.95,6.39,6.39,6.26,241,178996,1134633.00,,INE436A01026,11-Dec-20,,
500014,UTIQUE      ,X ,Q,1.70,1.79,1.70,1.79,1.79,1.70,16,7962,13735.00,,INE096A01010,11-Dec-20,,
500016,ARUNAHTEL   ,XT,Q,7.40,8.15,7.39,8.15,8.15,7.77,7,459,3396.00,,INE957C01019,11-Dec-20,,
500020,BOM DYEING  ,A ,Q,73.00,75.70,72.80,73.55,73.55,72.95,2500,306689,22707856.00,,INE032A01023,11-Dec-20,,
500023,ASIANHOTNR  ,B ,Q,67.45,69.35,66.75,68.00,68.00,67.90,12,28786,1957505.00,,INE363A01022,11-Dec-20,,
500027,ATUL LTD.   ,A ,Q,6149.30,6149.30,6090.80,6106.70,6117.00,6132.15,245,593,3623005.00,,INE100A01010,11-Dec-20,,
500028,ATV PROJECTS,XT,Q,6.20,6.20,5.68,5.99,6.03,5.97,74,36440,214184.00,,INE447A01015,11-Dec-20,,
500029,AUTOLITE(I) ,B ,Q,24.45,25.90,21.10,22.85,22.90,24.65,148,18337,430040.00,,INE448A01013,11-Dec-20,,
500031,BAJAJ ELECT.,A ,Q,620.00,627.05,597.00,601.30,601.30,618.55,1256,219708,136086210.00,,INE193E01025,11-Dec-20,,
500032,BAJAJHIND   ,B ,Q,6.49,6.85,6.20,6.43,6.43,6.40,2844,2781526,18247481.00,,INE306A01021,11-Dec-20,,
500033,FORCE MOTR  ,A ,Q,1456.95,1460.90,1401.10,1424.75,1424.00,1447.30,821,5577,7967381.00,,INE451A01017,11-Dec-20,,
500034,BAJFINANCE  ,A ,Q,4817.00,4889.00,4810.00,4843.10,4843.10,4792.65,8132,112161,544242534.00,,INE296A01024,11-Dec-20,,
500038,BALRAM.CHINI,A ,Q,169.55,174.15,169.55,172.65,172.65,168.85,1581,66161,11404429.00,,INE119A01028,11-Dec-20,,
500039,BANCO PROD. ,B ,Q,137.50,144.25,136.80,142.60,142.60,136.35,1808,72756,10249357.00,,INE213C01025,11-Dec-20,,
500040,CENTURY TEXT,A ,Q,381.00,389.55,367.70,372.45,373.60,386.40,3566,88576,33434856.00,,INE055A01016,11-Dec-20,,
500041,BANNARI AMAN,B ,Q,1480.00,1524.05,1465.25,1470.85,1473.00,1451.35,93,508,757512.00,,INE459A01010,11-Dec-20,,
500042,BASF INDIA  ,A ,Q,1602.00,1634.00,1590.20,1606.25,1603.50,1603.00,2086,5904,9475484.00,,INE373A01013,11-Dec-20,,
500043,BATA INDIA  ,A ,Q,1559.00,1570.90,1543.85,1559.15,1553.65,1556.75,2218,22908,35714859.00,,INE176A01028,11-Dec-20,,
500048,BEML LTD    ,A ,Q,753.00,795.60,751.65,771.15,771.15,747.35,5430,106946,82795632.00,,INE258A01016,11-Dec-20,,
500049,BHARAT ELECT,A ,Q,115.95,116.40,113.35,114.65,114.65,114.35,2725,593523,68063269.00,,INE263A01024,11-Dec-20,,
500052,BHANSALI ENG,B ,Q,129.40,134.75,126.60,129.60,129.00,127.90,1593,75425,9831823.00,,INE922A01025,11-Dec-20,,
500055,TATASTLBSL  ,B ,Q,37.25,38.20,37.25,38.10,38.10,37.15,834,842443,32068511.00,,INE824B01021,11-Dec-20,,
500060,BIRLACABLE  ,B ,Q,58.70,60.25,56.25,57.90,57.90,57.45,501,24276,1424803.00,,INE800A01015,11-Dec-20,,
500067,BLUE STAR   ,A ,Q,809.90,809.90,779.20,790.85,790.85,795.85,629,4272,3372545.00,,INE472A01039,11-Dec-20,,
500068,DISA INDIA  ,X ,Q,4090.00,4090.00,3900.00,3919.35,3940.00,4030.00,61,271,1067016.00,,INE131C01011,11-Dec-20,,
500069,BNK CAPITAL ,X ,Q,99.75,99.75,97.00,99.00,99.00,99.65,49,20555,2031072.00,,INE418C01012,11-Dec-20,,
500074,BPL LTD.    ,B ,Q,23.50,24.15,22.65,22.85,22.85,23.20,194,14862,345769.00,,INE110A01019,11-Dec-20,,
500078,OAL         ,B ,Q,555.00,563.20,546.95,548.50,548.50,548.10,169,617,341868.00,,INE959C01023,11-Dec-20,,
500083,CENTURY EXT ,B ,Q,6.40,6.54,5.45,6.42,6.42,5.45,842,669873,4302424.00,,INE281A01026,11-Dec-20,,
500084,CESC LTD.   ,A ,Q,624.90,628.35,620.90,622.15,621.15,619.10,330,3858,2409812.00,,INE486A01013,11-Dec-20,,
500085,CHAMBAL FERT,A ,Q,218.10,240.00,218.10,235.30,235.30,217.25,6018,243014,55920297.00,,INE085A01013,11-Dec-20,,
500086,EXIDE IND.  ,A ,Q,193.00,194.65,192.25,193.65,193.65,191.35,3574,210769,40774463.00,,INE302A01020,11-Dec-20,,
500087,CIPLA LTD.  ,A ,Q,766.40,766.40,753.00,755.90,755.90,762.90,4246,149744,113761617.00,,INE059A01026,11-Dec-20,,
500089,DIC INDIA   ,B ,Q,390.00,400.00,390.00,391.85,390.50,390.10,135,972,382615.00,,INE303A01010,11-Dec-20,,
500092,CRISIL LTD  ,A ,Q,1935.00,1960.00,1921.65,1928.50,1925.55,1942.25,341,1847,3571427.00,,INE007A01025,11-Dec-20,,
500093,CGPOWER     ,B ,Q,43.00,46.40,42.25,44.60,44.60,44.20,7033,3546987,161071640.00,,INE067A01029,11-Dec-20,,
500096,DABUR (I)   ,A ,Q,518.70,519.35,508.90,513.80,513.80,514.25,2562,133892,68827928.00,,INE016A01026,11-Dec-20,,
500097,DALMIASUG   ,B ,Q,152.90,154.00,148.00,148.70,148.70,151.45,974,23880,3613998.00,,INE495A01022,11-Dec-20,,
500101,ARVIND Ltd  ,A ,Q,45.00,45.85,43.80,44.05,44.05,45.05,2020,833330,37717963.00,,INE034A01011,11-Dec-20,,
500102,BALARPUR IND,Z ,Q,1.77,1.77,1.63,1.77,1.77,1.69,1061,3918555,6896697.00,,INE294A01037,11-Dec-20,,
500103,BHEL        ,A ,Q,35.60,36.95,35.45,35.95,35.95,35.70,7773,4712191,170453222.00,,INE257A01026,11-Dec-20,,
500104,HIND.PETRO  ,A ,Q,215.70,222.80,214.90,217.25,217.25,215.60,7636,708424,155079226.00,,INE094A01015,11-Dec-20,,
500106,IFCI LTD    ,A ,Q,11.25,11.45,10.00,10.61,10.61,10.86,70127,5025342,55046541.00,,INE039A01010,11-Dec-20,,
500108,MAHA.TELE   ,B ,Q,10.99,11.50,10.69,10.91,10.91,10.88,11442,931171,10376787.00,,INE153A01019,11-Dec-20,,
500109,MRPL        ,A ,Q,34.90,35.85,34.55,34.80,34.80,34.25,1387,353901,12436029.00,,INE103A01014,11-Dec-20,,
500110,CHENNAI PET.,A ,Q,101.00,107.20,101.00,104.40,104.40,101.85,1743,117827,12367994.00,,INE178A01016,11-Dec-20,,
500111,REL.CAP.    ,B ,Q,12.68,12.68,12.68,12.68,12.68,12.08,718,547805,6946167.00,,INE013A01015,11-Dec-20,,
500112,STATE BANK  ,A ,Q,270.00,276.15,270.00,272.45,272.45,269.60,23424,3745846,1023198671.00,,INE062A01020,11-Dec-20,,
500113,STEEL AUTH. ,A ,Q,55.95,59.65,55.75,57.75,57.75,55.75,6794,8113246,470087101.00,,INE114A01011,11-Dec-20,,
500114,TITAN       ,A ,Q,1425.00,1450.00,1423.25,1442.65,1442.65,1424.10,2539,47442,67980857.00,,INE280A01028,11-Dec-20,,
500116,IDBI BANK L ,A ,Q,41.90,42.00,40.25,40.95,40.95,40.60,1873,759413,31360183.00,,INE008A01015,11-Dec-20,,
500117,DCW LTD.    ,B ,Q,18.54,19.25,18.36,18.47,18.47,18.36,466,135813,2541738.00,,INE500A01029,11-Dec-20,,
500119,DHAMPUR SUGA,B ,Q,170.00,172.40,166.50,167.50,167.50,170.15,1074,48786,8264405.00,,INE041A01016,11-Dec-20,,
500120,DIAMINES&CHM,X ,Q,360.00,360.00,351.25,353.45,354.10,361.75,461,19011,6741263.00,,INE591D01014,11-Dec-20,,
500123,ELANTAS     ,B ,Q,2505.00,2677.00,2505.00,2630.60,2631.10,2603.90,175,1413,3707906.00,,INE280B01018,11-Dec-20,,
500124,DR.REDDY'S  ,A ,Q,5052.00,5084.20,4985.00,5015.90,5015.90,5051.95,2128,20973,105556620.00,,INE089A01023,11-Dec-20,,
500125,E.I.D.PAR   ,A ,Q,340.00,347.50,337.05,338.70,338.70,339.50,1930,50088,17159888.00,,INE126A01031,11-Dec-20,,
500126,PGHL        ,A ,Q,6692.85,6751.00,6590.00,6647.20,6618.05,6647.50,189,316,2108471.00,,INE199A01012,11-Dec-20,,
500128,ELEC.CASTING,B ,Q,23.70,24.50,23.70,23.95,23.95,23.75,210,43045,1039912.00,,INE086A01029,11-Dec-20,,
500133,ESAB INDIA  ,B ,Q,1504.65,1550.05,1487.00,1539.40,1550.05,1503.75,406,1287,1958516.00,,INE284A01012,11-Dec-20,,
500135,EPL         ,A ,Q,264.55,264.55,259.75,260.15,261.00,260.10,396,4345,1130548.00,,INE255A01020,11-Dec-20,,
500136,ESTER INDUS.,B ,Q,128.40,130.40,126.00,126.60,126.00,126.90,396,18689,2394968.00,,INE778B01029,11-Dec-20,,
500144,FINOL. CABLE,A ,Q,349.90,362.00,349.90,358.55,357.95,348.10,2214,33233,11852772.00,,INE235A01022,11-Dec-20,,
500147,COCKERILL   ,X ,Q,775.00,783.00,719.50,776.50,779.90,745.10,611,4541,3506392.00,,INE515A01019,11-Dec-20,,
500148,UFLEX LTD   ,A ,Q,389.00,393.70,382.00,384.35,384.35,386.00,289,4398,1699479.00,,INE516A01017,11-Dec-20,,
500150,FOSECO INDIA,B ,Q,1199.20,1253.90,1197.15,1225.90,1242.00,1197.35,116,328,402592.00,,INE519A01011,11-Dec-20,,
500151,GOLDEN TOB  ,B ,Q,32.45,32.60,31.00,31.75,31.75,32.60,62,2323,73797.00,,INE973A01010,11-Dec-20,,
500153,GANESH BENZO,X ,Q,64.00,64.00,62.00,63.00,63.00,63.45,348,52634,3303912.00,,INE388A01029,11-Dec-20,,
500155,GARDEN SILK ,B ,Q,11.80,11.95,11.50,11.95,11.95,11.39,47,10158,119971.00,,INE526A01016,11-Dec-20,,
500159,METROGLOBL  ,X ,Q,50.95,50.95,45.75,47.75,47.75,49.20,27,1030,49259.00,,INE085D01033,11-Dec-20,,
500160,GTL LTD.    ,B ,Q,4.56,4.56,4.56,4.56,4.56,4.35,57,29780,135796.00,,INE043A01012,11-Dec-20,,
500163,GODFREY PH  ,A ,Q,1018.05,1056.20,1004.50,1018.55,1018.55,1019.25,2192,21267,21969209.00,,INE260B01028,11-Dec-20,,
500164,GODREJ IND  ,A ,Q,440.10,455.00,440.10,452.05,447.00,445.30,1157,16336,7327336.00,,INE233A01035,11-Dec-20,,
500165,KANSAI NERO ,A ,Q,553.05,558.25,542.80,547.35,549.60,555.70,732,7227,3980378.00,,INE531A01024,11-Dec-20,,
500166,GOODRICKE   ,X ,Q,271.25,275.90,265.50,266.35,266.35,271.20,150,9551,2564459.00,,INE300A01016,11-Dec-20,,
500168,GOODYEAR (I),B ,Q,1181.90,1181.90,1140.20,1161.55,1161.55,1165.45,2085,16281,18906959.00,,INE533A01012,11-Dec-20,,
500170,GTN INDUS   ,B ,Q,11.15,11.15,11.15,11.15,11.15,10.88,1,300,3345.00,,INE537A01013,11-Dec-20,,
500171,GHCL LTD    ,A ,Q,198.10,200.60,193.10,193.75,193.75,197.75,805,19001,3744021.00,,INE539A01019,11-Dec-20,,
500173,GFLLIMITED  ,B ,Q,90.00,90.00,75.00,85.65,85.70,86.55,230,5969,508110.00,,INE538A01037,11-Dec-20,,
500174,GUJ.LEASE   ,B ,Q,2.79,2.79,2.66,2.72,2.75,2.79,12,2940,7999.00,,INE540A01017,11-Dec-20,,
500179,HCL INFOSYS ,B ,Q,9.23,9.40,8.94,9.01,9.00,9.23,404,123995,1135873.00,,INE236A01020,11-Dec-20,,
500180,HDFC BANK   ,A ,Q,1386.40,1395.30,1373.30,1382.20,1382.20,1385.85,18023,432604,597792174.00,,INE040A01034,11-Dec-20,,
500182,HEROMOTOCO  ,A ,Q,3212.00,3240.00,3168.20,3188.05,3175.00,3194.35,4135,49201,157864171.00,,INE158A01026,11-Dec-20,,
500183,HFCL        ,A ,Q,21.40,23.00,21.30,21.85,21.85,21.70,5276,1073872,23689797.00,,INE548A01028,11-Dec-20,,
