SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1475.00,1505.45,1470.20,1483.05,1480.00,1465.35,677,4638,6911641.00,,INE117A01022,11-Oct-19,,
500003,AEGIS LOGIS ,A ,Q,167.60,168.00,164.45,166.10,165.65,164.10,779,7986,1328408.00,,INE208C01025,11-Oct-19,,
500008,AMAR RAJA BA,A ,Q,686.10,688.10,673.25,679.25,678.00,679.95,223,6014,4088462.00,,INE885A01032,11-Oct-19,,
500009,A.SARABHAI  ,X ,Q,10.23,10.45,10.20,10.25,10.32,10.57,20,5266,54114.00,,INE432A01017,11-Oct-19,,
500010,HDFC        ,A ,Q,2000.00,2024.90,1980.80,2010.05,2010.05,1987.75,4387,104814,210159977.00,,INE001A01036,11-Oct-19,,
500012,ANDHRA PETRO,X ,Q,38.20,38.80,37.60,38.40,38.40,37.70,98,9235,352518.00,,INE714B01016,11-Oct-19,,
500013,ANSAL INFRAS,B ,Q,3.90,4.20,3.85,4.00,4.00,4.05,21,2298,9001.00,,INE436A01026,11-Oct-19,,
500014,APPLE FINANC,X ,Q,0.98,0.98,0.82,0.89,0.92,0.90,44,11501,10383.00,,INE096A01010,11-Oct-19,,
500016,ARUNAHTEL   ,XT,Q,6.58,6.58,6.01,6.01,6.01,6.27,2,250,1588.00,,INE957C01019,11-Oct-19,,
500020,BOM DYEING  ,A ,Q,69.30,72.60,69.00,70.80,70.80,68.80,2560,229079,16300357.00,,INE032A01023,11-Oct-19,,
500023,ASIANHOTNR  ,B ,Q,98.20,98.50,97.00,98.50,98.50,101.45,13,27,2654.00,,INE363A01022,11-Oct-19,,
500024,ASSAMCO     ,T ,Q,0.58,0.60,0.57,0.57,0.57,0.59,27,55991,31982.00,,INE442A01024,11-Oct-19,,
500027,ATUL LTD.   ,A ,Q,3928.95,4055.00,3885.00,4041.70,4041.70,3901.65,290,1217,4877372.00,,INE100A01010,11-Oct-19,,
500028,ATV PROJECTS,XT,Q,4.15,4.35,3.98,3.98,3.98,4.16,16,3236,13688.00,,INE447A01015,11-Oct-19,,
500029,AUTOLITE(I) ,B ,Q,19.60,21.15,19.60,20.00,20.00,19.50,5,746,14767.00,,INE448A01013,11-Oct-19,,
500031,BAJAJ ELECT.,A ,Q,380.00,385.40,372.55,383.40,385.40,378.90,185,1736,656429.00,,INE193E01025,11-Oct-19,,
500032,BAJAJHIND   ,B ,Q,6.01,6.17,5.90,5.95,5.95,6.01,158,107133,645885.00,,INE306A01021,11-Oct-19,,
500033,FORCE MOTR  ,A ,Q,1100.00,1100.00,1082.60,1084.90,1084.90,1093.35,586,2629,2861875.00,,INE451A01017,11-Oct-19,,
500034,BAJFINANCE  ,A ,Q,3973.00,4015.00,3925.20,3975.70,3975.70,3948.45,4073,104938,416754288.00,,INE296A01024,11-Oct-19,,
500038,BALRAM.CHINI,A ,Q,152.70,154.90,150.10,151.35,150.80,151.80,1071,60955,9339382.00,,INE119A01028,11-Oct-19,,
500039,BANCO PROD. ,B ,Q,96.65,98.10,95.10,95.70,95.80,97.00,314,4185,404095.00,,INE213C01025,11-Oct-19,,
500040,CENTURY TEXT,A ,Q,401.00,421.15,380.25,393.55,393.55,881.90,6167,219799,87439226.00,,INE055A01016,11-Oct-19,,
500041,BANNARI AMAN,B ,Q,1269.95,1269.95,1099.00,1112.65,1196.00,1118.90,37,116,128813.00,,INE459A01010,11-Oct-19,,
500042,BASF INDIA  ,A ,Q,966.00,997.40,953.90,972.75,969.00,977.55,388,1861,1805425.00,,INE373A01013,11-Oct-19,,
500043,BATA INDIA  ,A ,Q,1704.50,1727.00,1700.55,1708.70,1710.50,1701.75,1413,36045,61690881.00,,INE176A01028,11-Oct-19,,
500048,BEML LTD    ,A ,Q,909.90,923.25,896.15,902.75,902.75,904.35,1035,22889,20820142.00,,INE258A01016,11-Oct-19,,
500049,BHARAT ELECT,A ,Q,106.60,106.60,104.00,105.05,105.05,105.65,1720,369494,38891508.00,,INE263A01024,11-Oct-19,,
500052,BHANSALI ENG,B ,Q,51.05,52.45,46.65,48.50,48.50,50.75,813,80311,4011876.00,,INE922A01025,11-Oct-19,,
500055,TATASTLBSL  ,B ,Q,21.10,21.65,20.85,21.15,21.15,20.75,156,31138,656953.00,,INE824B01021,11-Oct-19,,
500058,BIHAR SPONGE,XT,Q,0.57,0.59,0.55,0.57,0.58,0.57,16,9731,5565.00,,INE819C01011,11-Oct-19,,
500059,BINANI IND. ,Z ,Q,9.45,10.10,9.41,9.43,9.41,9.90,10,1421,13525.00,,INE071A01013,11-Oct-19,,
500060,BIRLACABLE  ,B ,Q,45.85,48.80,44.50,46.50,46.35,45.20,464,19816,931728.00,,INE800A01015,11-Oct-19,,
500067,BLUE STAR   ,A ,Q,814.35,821.95,803.30,807.80,809.70,811.65,230,1281,1037225.00,,INE472A01039,11-Oct-19,,
500068,DISA INDIA  ,X ,Q,4987.10,5157.00,4987.10,5097.00,5097.00,5000.00,3,85,431249.00,,INE131C01011,11-Oct-19,,
500069,BNK CAPITAL ,X ,Q,71.25,71.25,71.25,71.25,71.25,71.25,1,150,10687.00,,INE418C01012,11-Oct-19,,
500074,BPL LTD.    ,B ,Q,19.70,20.15,18.55,18.95,18.70,19.70,99,6019,115559.00,,INE110A01019,11-Oct-19,,
500078,OAL         ,B ,Q,191.10,200.00,185.00,196.60,196.00,187.75,26,593,113514.00,,INE959C01023,11-Oct-19,,
500083,CENTURY EXT ,B ,Q,2.75,2.95,2.69,2.71,2.85,2.83,13,2352,6379.00,,INE281A01026,11-Oct-19,,
500084,CESC LTD.   ,A ,Q,760.00,774.30,747.70,756.45,756.45,756.30,739,16588,12612865.00,,INE486A01013,11-Oct-19,,
500085,CHAMBAL FERT,A ,Q,148.50,151.20,147.90,148.25,148.00,147.45,266,6846,1021774.00,,INE085A01013,11-Oct-19,,
500086,EXIDE IND.  ,A ,Q,185.05,188.05,182.40,183.30,183.30,184.05,525,29869,5504880.00,,INE302A01020,11-Oct-19,,
500087,CIPLA LTD.  ,A ,Q,425.00,443.05,389.55,441.55,441.55,422.25,11174,914525,385162332.00,,INE059A01026,11-Oct-19,,
500089,DIC INDIA   ,B ,Q,340.00,340.00,327.10,331.65,327.10,328.40,169,3266,1084095.00,,INE303A01010,11-Oct-19,,
500092,CRISIL LTD  ,A ,Q,1301.25,1302.05,1285.00,1296.80,1289.45,1295.75,49,197,255474.00,,INE007A01025,11-Oct-19,,
500093,CGPOWER     ,A ,Q,13.80,13.80,13.21,13.25,13.25,13.87,192,68897,920999.00,,INE067A01029,11-Oct-19,,
500096,DABUR (I)   ,A ,Q,440.55,446.90,440.25,445.65,445.00,439.40,726,20720,9199315.00,,INE016A01026,11-Oct-19,,
500097,DALMIASUG   ,B ,Q,88.80,89.30,86.45,87.60,87.00,88.35,249,8875,776956.00,,INE495A01022,11-Oct-19,,
500101,ARVIND Ltd  ,A ,Q,43.30,43.50,42.40,42.80,42.80,43.00,790,229782,9881129.00,,INE034A01011,11-Oct-19,,
500102,BALARPUR IND,B ,Q,0.58,0.58,0.54,0.54,0.54,0.56,143,1336188,738962.00,,INE294A01037,11-Oct-19,,
500103,BHEL        ,A ,Q,43.50,43.70,42.05,43.00,43.00,43.05,5040,4636228,199098415.00,,INE257A01026,11-Oct-19,,
500104,HIND.PETRO  ,A ,Q,311.50,313.85,302.50,308.45,308.80,311.00,3184,213813,65937628.00,,INE094A01015,11-Oct-19,,
500106,IFCI LTD    ,A ,Q,6.58,6.63,6.35,6.43,6.43,6.60,412,114568,739824.00,,INE039A01010,11-Oct-19,,
500108,MAHA.TELE   ,T ,Q,5.72,5.73,5.47,5.47,5.47,5.75,374,245871,1359761.00,,INE153A01019,11-Oct-19,,
500109,MRPL        ,A ,Q,51.05,51.20,50.50,50.90,50.80,50.60,214,19223,978140.00,,INE103A01014,11-Oct-19,,
500110,CHENNAI PET.,A ,Q,162.95,162.95,157.30,158.75,157.65,161.55,238,6580,1051861.00,,INE178A01016,11-Oct-19,,
500111,REL.CAP.    ,A ,Q,19.90,20.25,17.05,17.50,17.50,19.95,3921,1014164,18331297.00,,INE013A01015,11-Oct-19,,
500112,STATE BANK  ,A ,Q,256.70,261.40,251.60,254.50,254.50,254.05,16739,2074551,531148063.00,,INE062A01020,11-Oct-19,,
500113,STEEL AUTH. ,A ,Q,32.40,32.80,31.65,32.20,32.20,31.75,1754,1588827,51170140.00,,INE114A01011,11-Oct-19,,
500114,TITAN       ,A ,Q,1240.00,1249.00,1215.10,1243.25,1241.80,1235.00,2633,86339,106495071.00,,INE280A01028,11-Oct-19,,
500116,IDBI BANK L ,A ,Q,30.50,30.50,29.15,29.50,29.20,29.60,563,654187,19424174.00,,INE008A01015,11-Oct-19,,
500117,DCW LTD.    ,B ,Q,14.70,14.90,14.30,14.40,14.40,14.65,66,14737,214428.00,,INE500A01029,11-Oct-19,,
500119,DHAMPUR SUGA,B ,Q,213.50,216.15,210.10,211.00,211.00,209.80,1424,48016,10182647.00,,INE041A01016,11-Oct-19,,
500120,DIAMINES&CHM,X ,Q,112.00,112.00,110.80,112.00,112.00,110.25,9,182,20317.00,,INE591D01014,11-Oct-19,,
500123,ELANTAS     ,B ,Q,2450.00,2495.00,2403.00,2406.50,2404.00,2407.45,39,316,761847.00,,INE280B01018,11-Oct-19,,
500124,DR.REDDY'S  ,A ,Q,2652.35,2660.70,2607.80,2649.30,2649.55,2633.45,713,7135,18817518.00,,INE089A01023,11-Oct-19,,
500125,E.I.D.PAR   ,A ,Q,155.20,155.95,153.50,155.10,155.95,153.40,117,1524,235945.00,,INE126A01031,11-Oct-19,,
500126,PGHL        ,A ,Q,4400.00,4490.00,4380.05,4424.55,4416.00,4367.10,235,664,2954374.00,,INE199A01012,11-Oct-19,,
500128,ELEC.CASTING,B ,Q,12.55,13.94,12.50,13.83,13.94,13.02,126,10976,148107.00,,INE086A01029,11-Oct-19,,
500133,ESAB INDIA  ,B ,Q,1251.95,1251.95,1212.85,1221.35,1221.35,1246.75,17,36,44199.00,,INE284A01012,11-Oct-19,,
500135,ESSEL PROP  ,A ,Q,117.45,121.35,117.00,119.25,119.50,119.85,131,2316,275634.00,,INE255A01020,11-Oct-19,,
