SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1458.00,1458.00,1436.00,1439.60,1436.00,1449.00,301,1201,1735880.00,,INE117A01022,21-Nov-19,,
500003,AEGIS LOGIS ,A ,Q,180.00,187.00,179.00,184.75,184.75,179.40,937,14171,2597704.00,,INE208C01025,21-Nov-19,,
500008,AMAR RAJA BA,A ,Q,744.75,750.15,737.30,745.95,744.95,752.45,1104,17131,12715989.00,XD,INE885A01032,21-Nov-19,,
500009,A.SARABHAI  ,X ,Q,12.00,12.74,12.00,12.59,12.63,11.91,156,26232,328380.00,,INE432A01017,21-Nov-19,,
500010,HDFC        ,A ,Q,2201.40,2216.45,2186.65,2211.10,2208.20,2199.60,3832,67958,149686352.00,,INE001A01036,21-Nov-19,,
500012,ANDHRA PETRO,X ,Q,32.10,32.50,31.80,32.25,32.20,32.50,172,49437,1588131.00,,INE714B01016,21-Nov-19,,
500013,ANSAL INFRAS,B ,Q,4.61,5.07,4.61,5.00,5.00,4.83,19,11302,56886.00,,INE436A01026,21-Nov-19,,
500014,APPLE FINANC,X ,Q,1.16,1.20,1.15,1.20,1.20,1.16,12,2836,3286.00,,INE096A01010,21-Nov-19,,
500016,ARUNAHTEL   ,XT,Q,7.35,7.35,7.35,7.35,7.35,7.00,1,100,735.00,,INE957C01019,21-Nov-19,,
500020,BOM DYEING  ,A ,Q,78.80,79.20,76.25,76.65,76.30,78.45,2762,282787,21901508.00,,INE032A01023,21-Nov-19,,
500027,ATUL LTD.   ,A ,Q,4157.45,4183.00,4136.35,4162.10,4183.00,4143.85,562,1848,7689922.00,,INE100A01010,21-Nov-19,,
500028,ATV PROJECTS,XT,Q,3.76,3.94,3.60,3.94,3.94,3.76,11,3517,12891.00,,INE447A01015,21-Nov-19,,
500029,AUTOLITE(I) ,B ,Q,20.40,21.85,20.40,20.50,21.00,21.25,44,1314,26894.00,,INE448A01013,21-Nov-19,,
500031,BAJAJ ELECT.,A ,Q,310.50,319.00,306.30,310.85,309.50,310.15,652,7333,2298719.00,,INE193E01025,21-Nov-19,,
500032,BAJAJHIND   ,B ,Q,7.20,7.20,6.40,6.62,6.62,6.82,336,450566,3000906.00,,INE306A01021,21-Nov-19,,
500033,FORCE MOTR  ,A ,Q,1015.10,1020.00,998.20,1013.55,1013.55,1010.50,1394,10290,10398747.00,,INE451A01017,21-Nov-19,,
500034,BAJFINANCE  ,A ,Q,4137.45,4156.40,4114.60,4123.05,4123.05,4137.45,2693,28824,119225430.00,,INE296A01024,21-Nov-19,,
500038,BALRAM.CHINI,A ,Q,144.65,147.25,143.90,145.90,145.70,146.75,884,23902,3481724.00,XD,INE119A01028,21-Nov-19,,
500039,BANCO PROD. ,B ,Q,95.90,95.90,94.15,94.85,94.85,95.00,417,8302,789539.00,,INE213C01025,21-Nov-19,,
500040,CENTURY TEXT,A ,Q,450.05,456.10,443.25,452.90,452.90,450.70,908,67166,30337714.00,,INE055A01016,21-Nov-19,,
500042,BASF INDIA  ,A ,Q,947.00,965.90,937.80,948.25,950.95,945.05,318,1457,1383990.00,,INE373A01013,21-Nov-19,,
