SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1365.30,1376.40,1360.65,1364.25,1365.00,1375.05,241,1128,1541553.00,,INE117A01022,20-Aug-19,,
500003,AEGIS LOGIS ,A ,Q,195.50,202.50,194.50,202.10,202.20,195.05,526,10628,2132640.00,,INE208C01025,20-Aug-19,,
500008,AMAR RAJA BA,A ,Q,626.00,626.00,613.00,619.95,619.40,624.15,445,14400,8922803.00,,INE885A01032,20-Aug-19,,
500009,A.SARABHAI  ,X ,Q,11.92,12.59,11.92,12.25,12.26,12.26,29,13048,162891.00,,INE432A01017,20-Aug-19,,
500010,HDFC        ,A ,Q,2110.00,2115.00,2075.40,2090.80,2090.80,2114.05,3446,486043,1022368505.00,,INE001A01036,20-Aug-19,,
500012,ANDHRA PETRO,X ,Q,40.55,41.75,39.30,40.05,40.00,41.30,158,17375,698136.00,,INE714B01016,20-Aug-19,,
500013,ANSAL INFRAS,B ,Q,4.16,4.16,3.92,4.03,4.03,4.03,17,6257,25430.00,,INE436A01026,20-Aug-19,,
500014,APPLE FINANC,XT,Q,1.33,1.33,1.33,1.33,1.33,1.40,2,15,19.00,,INE096A01010,20-Aug-19,,
500016,ARUNAHTEL   ,XT,Q,5.51,5.51,4.99,4.99,4.99,5.25,3,46,230.00,,INE957C01019,20-Aug-19,,
500020,BOM DYEING  ,A ,Q,73.50,73.70,71.00,72.05,72.05,73.35,986,70452,5078037.00,,INE032A01023,20-Aug-19,,
500023,ASIANHOTNR  ,B ,Q,93.00,93.00,90.00,92.50,92.50,89.10,4,103,9278.00,,INE363A01022,20-Aug-19,,
500024,ASSAMCO     ,T ,Q,1.00,1.05,1.00,1.05,1.05,1.00,17,25400,26340.00,,INE442A01024,20-Aug-19,,
500027,ATUL LTD.   ,A ,Q,3589.50,3650.00,3505.00,3618.40,3623.00,3599.65,430,855,3059114.00,,INE100A01010,20-Aug-19,,
500028,ATV PROJECTS,XT,Q,3.84,3.84,3.60,3.70,3.70,3.67,14,2035,7587.00,,INE447A01015,20-Aug-19,,
500029,AUTOLITE(I) ,B ,Q,21.05,24.90,21.05,24.15,24.90,22.90,3,120,2557.00,,INE448A01013,20-Aug-19,,
500031,BAJAJ ELECT.,A ,Q,381.75,386.00,380.00,384.30,386.00,382.90,132,501817,191196860.00,,INE193E01025,20-Aug-19,,
500032,BAJAJHIND   ,B ,Q,6.30,6.30,5.83,5.94,5.83,6.07,168,201657,1217369.00,,INE306A01021,20-Aug-19,,
500033,FORCE MOTR  ,A ,Q,1303.00,1330.65,1245.30,1259.10,1259.10,1300.45,4605,40060,51740189.00,,INE451A01017,20-Aug-19,,
500034,BAJFINANCE  ,A ,Q,3331.00,3333.00,3237.55,3294.70,3285.00,3327.65,5792,79561,261023523.00,,INE296A01024,20-Aug-19,,
500038,BALRAM.CHINI,A ,Q,128.50,128.60,122.00,126.00,126.00,126.80,2004,130829,16544071.00,,INE119A01028,20-Aug-19,,
