SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1408.00,1445.00,1403.60,1431.90,1431.90,1392.05,494,5654,8060509.00,,INE117A01022,20-May-19,,
500003,AEGIS LOGIS ,A ,Q,204.95,207.00,201.80,204.60,203.55,200.30,219,6671,1360657.00,,INE208C01025,20-May-19,,
500008,AMAR RAJA BA,A ,Q,644.35,650.25,637.65,641.50,639.90,629.60,832,38344,24714587.00,,INE885A01032,20-May-19,,
500009,A.SARABHAI  ,X ,Q,13.90,13.90,13.00,13.15,13.15,13.08,96,18796,249300.00,,INE432A01017,20-May-19,,
500010,HDFC        ,A ,Q,2029.00,2132.45,2027.00,2117.35,2117.35,1993.75,9032,203228,424894819.00,,INE001A01036,20-May-19,,
500012,ANDHRA PETRO,X ,Q,53.00,54.95,52.75,54.45,54.45,51.80,248,46496,2506017.00,,INE714B01016,20-May-19,,
500013,ANSAL INFRAS,B ,Q,8.75,9.00,8.32,8.50,8.43,8.23,179,53535,458013.00,,INE436A01026,20-May-19,,
500014,APPLE FINANC,XT,Q,1.42,1.42,1.35,1.35,1.35,1.37,14,2886,3929.00,,INE096A01010,20-May-19,,
500016,ARUNAHTEL   ,XT,Q,7.00,7.13,6.78,7.00,7.00,7.13,9,1828,12632.00,,INE957C01019,20-May-19,,
500020,BOM DYEING  ,A ,Q,115.00,120.65,112.70,118.05,118.05,109.80,3502,333410,39106477.00,,INE032A01023,20-May-19,,
500024,ASSAMCO     ,T ,Q,1.95,1.95,1.90,1.92,1.92,1.86,27,106019,203753.00,,INE442A01024,20-May-19,,
500027,ATUL LTD.   ,A ,Q,3849.90,3863.00,3742.10,3818.85,3823.00,3786.55,304,1305,4957058.00,,INE100A01010,20-May-19,,
500028,ATV PROJECTS,XT,Q,4.70,4.98,4.60,4.70,4.70,4.75,20,9550,46833.00,,INE447A01015,20-May-19,,
500029,AUTOLITE(I) ,B ,Q,33.00,33.85,32.20,32.90,33.00,30.75,13,245,8047.00,,INE448A01013,20-May-19,,
500031,BAJAJ ELECT.,A ,Q,540.05,552.60,533.55,547.40,551.00,529.05,751,12276,6673376.00,,INE193E01025,20-May-19,,
500032,BAJAJHIND   ,B ,Q,8.00,8.05,7.86,7.92,7.86,7.74,196,143042,1135508.00,,INE306A01021,20-May-19,,
500033,FORCE MOTR  ,A ,Q,1489.50,1527.00,1480.00,1498.45,1498.45,1452.25,1437,16056,24053449.00,,INE451A01017,20-May-19,,
500034,BAJFINANCE  ,A ,Q,3399.85,3442.85,3340.00,3406.70,3406.70,3301.20,7723,160955,546099560.00,,INE296A01024,20-May-19,,
500038,BALRAM.CHINI,A ,Q,145.20,149.45,144.00,146.60,146.60,143.10,1067,113883,16654367.00,,INE119A01028,20-May-19,,
500039,BANCO PROD. ,B ,Q,139.90,142.00,137.80,138.10,138.10,137.25,81,5276,735397.00,,INE213C01025,20-May-19,,
500040,CENTURY TEXT,A ,Q,930.10,991.80,930.00,986.75,986.75,912.20,1829,64691,62898889.00,,INE055A01016,20-May-19,,
500041,BANNARI AMAN,B ,Q,1285.05,1305.00,1263.65,1265.75,1270.00,1325.15,14,17,21786.00,,INE459A01010,20-May-19,,
500042,BASF INDIA  ,A ,Q,1231.05,1348.85,1231.05,1306.30,1318.00,1241.75,299,1094,1411833.00,,INE373A01013,20-May-19,,
500043,BATA INDIA  ,A ,Q,1389.90,1400.65,1350.55,1357.80,1357.80,1369.45,1615,42402,58018340.00,,INE176A01028,20-May-19,,
500048,BEML LTD    ,A ,Q,901.85,930.00,868.00,916.80,916.80,838.05,3841,177111,160078826.00,,INE258A01016,20-May-19,,
500049,BHARAT ELECT,A ,Q,94.60,100.05,94.60,99.60,99.60,91.70,6545,1653999,162481477.00,,INE263A01024,20-May-19,,
500052,BHANSALI ENG,B ,Q,78.10,79.00,76.00,76.45,76.50,74.70,711,91594,7056502.00,,INE922A01025,20-May-19,,
500055,TATASTLBSL  ,B ,Q,30.10,31.20,30.10,30.60,30.60,29.55,490,127252,3913330.00,,INE824B01021,20-May-19,,
500058,BIHAR SPONGE,XT,Q,0.82,0.82,0.82,0.82,0.82,0.79,1,1000,820.00,,INE819C01011,20-May-19,,
500059,BINANI IND. ,T ,Q,26.00,27.30,24.70,27.30,27.30,26.00,37,3741,100395.00,,INE071A01013,20-May-19,,
500060,BIRLACABLE  ,B ,Q,117.65,117.65,103.80,106.55,106.75,123.00,1026,58419,6326328.00,,INE800A01015,20-May-19,,
500067,BLUE STAR   ,A ,Q,749.00,753.10,722.00,726.55,726.55,722.85,769,458382,336247799.00,,INE472A01039,20-May-19,,
500068,DISA INDIA  ,X ,Q,5621.00,5872.00,5621.00,5812.65,5872.00,5601.05,13,49,284031.00,,INE131C01011,20-May-19,,
500069,BNK CAPITAL ,X ,Q,85.00,87.80,81.25,87.80,87.80,85.00,8,657,55007.00,,INE418C01012,20-May-19,,
500074,BPL LTD.    ,B ,Q,21.85,22.90,21.10,22.55,22.55,20.80,350,38792,852335.00,,INE110A01019,20-May-19,,
500078,OAL         ,X ,Q,212.20,215.95,208.00,210.50,212.00,206.30,36,1962,412659.00,,INE959C01023,20-May-19,,
500083,CENTURY EXT ,B ,Q,4.95,5.40,4.95,5.28,5.28,4.96,42,5388,27472.00,,INE281A01026,20-May-19,,
500084,CESC LTD.   ,A ,Q,680.00,729.00,676.80,725.05,726.70,661.30,1087,33845,24165812.00,,INE486A01013,20-May-19,,
500085,CHAMBAL FERT,A ,Q,161.40,173.15,161.40,167.85,167.85,161.25,2040,95973,16195424.00,,INE085A01013,20-May-19,,
500086,EXIDE IND.  ,A ,Q,212.40,216.20,210.95,214.80,215.55,207.00,866,66530,14287326.00,,INE302A01020,20-May-19,,
500087,CIPLA LTD.  ,A ,Q,552.00,567.45,550.25,565.60,565.60,543.95,1788,119504,67008481.00,,INE059A01026,20-May-19,,
500089,DIC INDIA   ,B ,Q,345.25,345.95,345.25,345.95,345.95,320.10,2,2,691.00,,INE303A01010,20-May-19,,
500092,CRISIL LTD  ,A ,Q,1392.00,1424.00,1392.00,1403.70,1403.70,1389.65,95,693,973243.00,,INE007A01025,20-May-19,,
500093,CGPOWER     ,A ,Q,37.00,39.30,36.50,38.90,38.90,35.60,1789,1003951,38397450.00,,INE067A01029,20-May-19,,
500096,DABUR (I)   ,A ,Q,380.00,384.70,374.65,382.90,382.90,370.25,1647,108121,41102294.00,,INE016A01026,20-May-19,,
500097,DALMIASUG   ,B ,Q,115.40,117.50,113.50,116.25,116.25,112.55,404,23367,2702651.00,,INE495A01022,20-May-19,,
500101,ARVIND Ltd  ,A ,Q,76.50,82.90,75.25,80.25,80.25,74.05,3814,940137,75126171.00,,INE034A01011,20-May-19,,
500102,BALARPUR IND,B ,Q,2.13,2.14,2.13,2.14,2.14,2.04,24,16805,35932.00,,INE294A01037,20-May-19,,
500103,BHEL        ,A ,Q,64.05,66.65,63.95,66.10,66.10,62.05,4901,1726517,113503807.00,,INE257A01026,20-May-19,,
500104,HIND.PETRO  ,A ,Q,280.00,301.75,280.00,293.60,293.60,274.95,6354,660570,195042514.00,,INE094A01015,20-May-19,,
500106,IFCI LTD    ,A ,Q,9.37,10.25,9.25,10.17,10.17,8.99,2937,538087,5278205.00,,INE039A01010,20-May-19,,
500108,MAHA.TELE   ,B ,Q,8.81,9.50,8.80,9.05,9.04,8.50,840,335733,3064330.00,,INE153A01019,20-May-19,,
500109,MRPL        ,A ,Q,64.25,65.00,62.75,63.25,63.25,62.45,704,149974,9542319.00,,INE103A01014,20-May-19,,
500110,CHENNAI PET.,A ,Q,217.60,219.60,210.20,213.20,213.20,213.40,780,52377,11228458.00,,INE178A01016,20-May-19,,
500111,REL.CAP.    ,A ,Q,124.90,125.60,117.50,124.15,124.15,114.95,13750,2242870,273281715.00,,INE013A01015,20-May-19,,
500112,STATE BANK  ,A ,Q,334.50,346.10,330.75,344.60,344.60,318.95,28146,3409600,1159204380.00,,INE062A01020,20-May-19,,
500113,STEEL AUTH. ,A ,Q,48.95,51.80,48.80,51.40,51.40,47.65,3814,2622727,133422567.00,,INE114A01011,20-May-19,,
500114,TITAN       ,A ,Q,1203.80,1236.00,1203.80,1230.75,1230.75,1190.25,3046,168496,206518242.00,,INE280A01028,20-May-19,,
500116,IDBI BANK L ,A ,Q,35.00,37.95,35.00,37.55,37.55,34.40,1440,788240,29046605.00,,INE008A01015,20-May-19,,
500117,DCW LTD.    ,B ,Q,18.45,18.45,17.70,17.90,17.90,17.25,242,75092,1351296.00,,INE500A01029,20-May-19,,
500119,DHAMPUR SUGA,B ,Q,205.00,217.90,205.00,216.55,216.55,200.80,1656,113172,24216536.00,,INE041A01016,20-May-19,,
500120,DIAMINES&CHM,X ,Q,128.40,128.40,123.20,124.35,124.65,122.30,119,12756,1626602.00,,INE591D01014,20-May-19,,
500123,ELANTAS     ,B ,Q,2152.05,2249.00,2152.05,2217.80,2217.80,2208.70,48,382,843417.00,,INE280B01018,20-May-19,,
500124,DR.REDDY'S  ,A ,Q,2780.00,2780.00,2544.20,2588.05,2588.05,2748.10,8288,128336,332508993.00,,INE089A01023,20-May-19,,
500125,E.I.D.PAR   ,A ,Q,182.00,183.80,180.00,180.95,180.95,178.00,261,17575,3191074.00,,INE126A01031,20-May-19,,
500126,MERCK LTD   ,A ,Q,4441.00,4565.50,4419.00,4537.30,4537.30,4342.55,2134,12635,56697614.00,,INE199A01012,20-May-19,,
500128,ELEC.CASTING,B ,Q,18.20,19.00,17.80,18.05,18.05,17.40,192,27732,507449.00,,INE086A01029,20-May-19,,
500132,EMPEE SUGARS,XT,Q,1.22,1.22,1.20,1.20,1.20,1.20,5,302,366.00,,INE928B01012,20-May-19,,
500133,ESAB INDIA  ,B ,Q,917.25,960.00,917.25,946.80,960.00,907.25,98,1136,1075449.00,,INE284A01012,20-May-19,,
500135,ESSEL PROP  ,B ,Q,133.55,134.60,133.00,133.20,133.20,132.25,127,20508,2731372.00,,INE255A01020,20-May-19,,
500136,ESTER INDUS.,B ,Q,34.00,34.95,33.75,34.70,34.95,32.40,32,2630,90514.00,,INE778B01029,20-May-19,,
500139,FEDDERELEC  ,Z ,Q,5.09,5.25,5.09,5.09,5.09,5.35,20,4267,21746.00,,INE249C01011,20-May-19,,
