SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1475.00,1495.45,1442.20,1448.60,1456.00,1470.25,1433,47397,69480338.00,,INE117A01022,08-May-19,,
500003,AEGIS LOGIS ,A ,Q,194.90,200.10,191.40,195.20,195.05,195.45,377,8831,1738707.00,,INE208C01025,08-May-19,,
500008,AMAR RAJA BA,A ,Q,648.70,648.70,633.85,636.60,637.50,642.90,465,13915,8879427.00,,INE885A01032,08-May-19,,
500009,A.SARABHAI  ,X ,Q,14.00,14.01,13.50,13.63,13.62,13.82,61,14252,197480.00,,INE432A01017,08-May-19,,
500010,HDFC        ,A ,Q,1969.85,1970.00,1926.00,1931.95,1931.95,1966.70,2566,46516,90302498.00,,INE001A01036,08-May-19,,
500012,ANDHRA PETRO,X ,Q,52.20,52.70,51.00,51.25,51.80,52.35,161,31975,1652524.00,,INE714B01016,08-May-19,,
500013,ANSAL INFRAS,B ,Q,9.25,9.50,9.25,9.31,9.25,9.49,35,13320,124431.00,,INE436A01026,08-May-19,,
500014,APPLE FINANC,XT,Q,1.40,1.47,1.40,1.40,1.40,1.47,14,1048,1474.00,,INE096A01010,08-May-19,,
500020,BOM DYEING  ,A ,Q,122.70,124.15,117.00,119.65,119.65,121.60,3390,284188,34151957.00,,INE032A01023,08-May-19,,
500024,ASSAMCO     ,T ,Q,1.90,1.95,1.86,1.88,1.87,1.92,35,67974,129342.00,,INE442A01024,08-May-19,,
500027,ATUL LTD.   ,A ,Q,3533.35,3574.25,3485.80,3519.05,3519.05,3538.30,352,2214,7829946.00,,INE100A01010,08-May-19,,
500028,ATV PROJECTS,XT,Q,4.90,5.40,4.90,5.00,5.00,5.15,13,3403,18077.00,,INE447A01015,08-May-19,,
500029,AUTOLITE(I) ,B ,Q,32.50,33.30,31.70,32.75,33.10,33.65,11,841,27565.00,,INE448A01013,08-May-19,,
500031,BAJAJ ELECT.,A ,Q,552.00,554.25,528.25,535.55,534.90,556.25,875,15342,8336886.00,,INE193E01025,08-May-19,,
500032,BAJAJHIND   ,B ,Q,7.80,7.95,7.65,7.73,7.73,7.87,225,199463,1553899.00,,INE306A01021,08-May-19,,
500033,FORCE MOTR  ,A ,Q,1542.00,1595.00,1541.00,1552.20,1552.20,1554.55,913,7195,11227468.00,,INE451A01017,08-May-19,,
500034,BAJFINANCE  ,A ,Q,3017.70,3017.70,2895.30,2921.90,2921.90,3019.25,2902,58665,173944200.00,,INE296A01024,08-May-19,,
500038,BALRAM.CHINI,A ,Q,143.95,146.80,138.80,141.05,141.05,144.05,1314,122533,17476199.00,,INE119A01028,08-May-19,,
500039,BANCO PROD. ,B ,Q,149.70,149.70,146.50,147.00,147.20,148.70,31,1876,275934.00,,INE213C01025,08-May-19,,
500040,CENTURY TEXT,A ,Q,903.25,929.00,903.25,915.25,915.25,906.20,895,33893,31067998.00,,INE055A01016,08-May-19,,
500041,BANNARI AMAN,B ,Q,1488.95,1488.95,1395.00,1398.30,1395.00,1436.00,14,3012,4244868.00,,INE459A01010,08-May-19,,
500042,BASF INDIA  ,A ,Q,1291.45,1308.70,1251.15,1262.90,1251.80,1291.45,122,466,594768.00,,INE373A01013,08-May-19,,
500043,BATA INDIA  ,A ,Q,1350.00,1365.15,1334.05,1350.50,1350.50,1357.40,1101,28160,37999392.00,,INE176A01028,08-May-19,,
500048,BEML LTD    ,A ,Q,834.80,840.85,825.15,831.55,834.05,835.80,926,75711,63074761.00,,INE258A01016,08-May-19,,
500049,BHARAT ELECT,A ,Q,86.50,87.25,85.65,86.45,86.45,86.60,1446,422488,36447647.00,,INE263A01024,08-May-19,,
500052,BHANSALI ENG,B ,Q,80.80,83.00,78.70,79.40,78.70,81.65,1132,181647,14605129.00,,INE922A01025,08-May-19,,
500055,TATASTLBSL  ,B ,Q,33.70,33.70,33.00,33.15,33.15,33.70,553,259624,8657113.00,,INE824B01021,08-May-19,,
500058,BIHAR SPONGE,XT,Q,0.86,0.94,0.86,0.86,0.86,0.90,15,7767,6681.00,,INE819C01011,08-May-19,,
500059,BINANI IND. ,T ,Q,29.75,30.20,28.30,28.30,28.30,29.75,60,7124,202108.00,,INE071A01013,08-May-19,,
500060,BIRLACABLE  ,B ,Q,125.75,126.75,118.85,120.90,120.90,128.60,143,7916,969459.00,,INE800A01015,08-May-19,,
500067,BLUE STAR   ,A ,Q,740.00,786.00,739.95,762.75,762.75,737.35,2430,33363,25472034.00,,INE472A01039,08-May-19,,
500068,DISA INDIA  ,X ,Q,5980.00,5995.00,5980.00,5995.00,5995.00,5820.20,2,3,17955.00,,INE131C01011,08-May-19,,
500069,BNK CAPITAL ,X ,Q,80.25,81.00,80.25,81.00,81.00,81.25,5,338,27125.00,,INE418C01012,08-May-19,,
500074,BPL LTD.    ,B ,Q,23.75,24.00,22.70,22.95,22.95,24.05,198,31030,720697.00,,INE110A01019,08-May-19,,
500078,OAL         ,X ,Q,222.10,230.00,222.10,227.30,230.00,222.10,53,2036,459382.00,,INE959C01023,08-May-19,,
500083,CENTURY EXT ,B ,Q,5.39,5.39,5.15,5.24,5.30,5.40,27,13926,73179.00,,INE281A01026,08-May-19,,
500084,CESC LTD.   ,A ,Q,679.95,681.90,669.00,670.50,669.00,682.60,1151,10415,7041735.00,,INE486A01013,08-May-19,,
500085,CHAMBAL FERT,A ,Q,153.00,153.00,144.50,144.90,144.90,149.60,285,13941,2055031.00,,INE085A01013,08-May-19,,
500086,EXIDE IND.  ,A ,Q,212.00,212.50,207.50,208.90,208.30,212.50,866,62822,13128618.00,,INE302A01020,08-May-19,,
500087,CIPLA LTD.  ,A ,Q,556.30,561.00,548.95,557.95,557.95,558.90,904,52173,28971553.00,,INE059A01026,08-May-19,,
500089,DIC INDIA   ,B ,Q,338.00,338.00,338.00,338.00,338.00,340.50,1,30,10140.00,,INE303A01010,08-May-19,,
500092,CRISIL LTD  ,A ,Q,1431.95,1440.00,1408.00,1424.25,1440.00,1435.00,106,356,506020.00,,INE007A01025,08-May-19,,
500093,CGPOWER     ,A ,Q,36.00,41.55,35.30,39.35,39.35,36.50,7701,3735792,147673207.00,,INE067A01029,08-May-19,,
500096,DABUR (I)   ,A ,Q,376.20,376.20,365.00,367.25,367.25,375.40,2764,155927,57447936.00,,INE016A01026,08-May-19,,
500097,DALMIASUG   ,B ,Q,108.05,110.10,102.40,103.25,103.25,109.20,706,47476,5013376.00,,INE495A01022,08-May-19,,
500101,ARVIND Ltd  ,A ,Q,79.40,79.60,77.90,78.20,78.20,78.95,440,74532,5851090.00,,INE034A01011,08-May-19,,
500102,BALARPUR IND,B ,Q,2.44,2.47,2.38,2.40,2.40,2.50,153,307478,739731.00,,INE294A01037,08-May-19,,
500103,BHEL        ,A ,Q,63.65,64.00,61.60,61.80,61.80,63.90,4151,1463397,91798716.00,,INE257A01026,08-May-19,,
500104,HIND.PETRO  ,A ,Q,285.05,286.10,280.65,282.20,282.20,284.50,1389,196437,55657490.00,,INE094A01015,08-May-19,,
500106,IFCI LTD    ,A ,Q,9.50,9.58,9.20,9.43,9.43,9.39,2494,381093,3590561.00,,INE039A01010,08-May-19,,
500108,MAHA.TELE   ,B ,Q,11.01,11.09,10.80,10.87,10.87,11.14,246,89126,975712.00,,INE153A01019,08-May-19,,
500109,MRPL        ,A ,Q,68.50,68.50,66.85,67.30,67.30,68.65,274,51658,3481710.00,,INE103A01014,08-May-19,,
500110,CHENNAI PET.,A ,Q,251.00,252.85,240.40,242.40,242.40,247.50,1405,80452,19633761.00,,INE178A01016,08-May-19,,
500111,REL.CAP.    ,A ,Q,120.95,120.95,112.50,115.05,115.05,121.15,16519,2901367,338220200.00,,INE013A01015,08-May-19,,
500112,STATE BANK  ,A ,Q,305.45,305.45,297.00,298.10,298.10,305.85,6784,1347901,407264397.00,,INE062A01020,08-May-19,,
500113,STEEL AUTH. ,A ,Q,52.80,53.90,52.30,52.85,52.85,53.00,2190,1625214,86327644.00,,INE114A01011,08-May-19,,
500114,TITAN       ,A ,Q,1086.00,1097.90,1069.25,1088.35,1088.35,1085.85,3335,129512,140590007.00,,INE280A01028,08-May-19,,
500116,IDBI BANK L ,A ,Q,37.25,37.55,36.60,37.10,37.10,37.25,701,322133,11956198.00,,INE008A01015,08-May-19,,
500117,DCW LTD.    ,B ,Q,17.30,17.30,16.85,16.95,16.90,17.05,143,44103,747809.00,,INE500A01029,08-May-19,,
500119,DHAMPUR SUGA,B ,Q,217.00,220.95,210.50,211.75,210.55,218.20,1025,68803,14790947.00,,INE041A01016,08-May-19,,
500120,DIAMINES&CHM,X ,Q,114.65,120.00,112.65,115.40,115.40,116.80,57,3026,353338.00,,INE591D01014,08-May-19,,
500123,ELANTAS     ,B ,Q,2280.00,2280.00,2206.10,2216.80,2206.10,2282.85,42,324,724993.00,,INE280B01018,08-May-19,,
500124,DR.REDDY'S  ,A ,Q,2920.20,2945.00,2882.85,2904.25,2901.00,2942.70,773,17482,50799712.00,,INE089A01023,08-May-19,,
500125,E.I.D.PAR   ,A ,Q,188.50,188.50,183.30,184.90,185.40,187.45,241,12416,2307862.00,,INE126A01031,08-May-19,,
500126,MERCK LTD   ,A ,Q,3745.00,3929.00,3695.05,3712.80,3712.80,3686.20,1105,8722,32665572.00,,INE199A01012,08-May-19,,
500128,ELEC.CASTING,B ,Q,19.10,19.25,18.65,18.80,18.65,18.85,93,10414,197655.00,,INE086A01029,08-May-19,,
500132,EMPEE SUGARS,XT,Q,1.10,1.10,1.10,1.10,1.10,1.10,1,2467,2713.00,,INE928B01012,08-May-19,,
500133,ESAB INDIA  ,B ,Q,820.10,853.45,820.10,831.55,833.05,828.65,19,78,64800.00,,INE284A01012,08-May-19,,
500135,ESSEL PROP  ,B ,Q,134.00,134.30,131.05,133.35,133.50,133.20,203,9676,1288648.00,,INE255A01020,08-May-19,,
500136,ESTER INDUS.,B ,Q,33.55,34.75,33.25,34.25,34.30,33.25,95,7371,250610.00,,INE778B01029,08-May-19,,
500141,FERRO ALLOYS,X ,Q,4.62,4.93,4.60,4.61,4.65,4.81,72,51373,239030.00,,INE912A01026,08-May-19,,
500144,FINOL. CABLE,A ,Q,405.65,429.00,405.65,426.45,427.00,410.20,405,11182,4722074.00,,INE235A01022,08-May-19,,
500147,CMI FPE     ,X ,Q,1070.15,1081.00,1023.05,1046.50,1046.50,1101.45,56,1242,1308743.00,,INE515A01019,08-May-19,,
