SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2098.15,2132.70,2027.00,2042.90,2042.90,2089.15,1710,10792,22434822.00,,INE117A01022,15-Feb-22,,
500003,AEGIS LOGIS ,A ,Q,220.00,225.20,215.40,223.45,223.45,217.75,1807,77227,17057799.00,,INE208C01025,15-Feb-22,,
500008,AMAR RAJA BA,A ,Q,578.85,593.00,568.75,591.80,591.80,577.35,9621,143422,82975093.00,,INE885A01032,15-Feb-22,,
500009,A.SARABHAI  ,X ,Q,33.90,33.90,31.10,33.10,33.10,33.80,1593,446742,14473032.00,,INE432A01017,15-Feb-22,,
500010,HDFC        ,A ,Q,2319.00,2345.00,2286.45,2339.90,2339.90,2297.25,19866,209460,484635243.00,,INE001A01036,15-Feb-22,,
500012,ANDHRA PETRO,B ,Q,106.10,110.00,101.55,109.20,109.20,106.55,1571,185350,19667487.00,,INE714B01016,15-Feb-22,,
500013,ANSAL INFRAS,B ,Q,17.00,17.65,16.50,16.70,16.70,17.35,420,138158,2335796.00,,INE436A01026,15-Feb-22,,
500014,UTIQUE      ,XT,Q,6.70,7.39,6.70,6.92,6.77,7.05,509,100858,690494.00,,INE096A01010,15-Feb-22,,
500016,ARUNAHTEL   ,XT,Q,9.12,9.60,9.12,9.55,9.55,9.60,74,19151,176172.00,,INE957C01019,15-Feb-22,,
500020,BOM DYEING  ,A ,Q,107.30,110.70,102.65,109.85,109.35,106.35,3967,408068,43637903.00,,INE032A01023,15-Feb-22,,
500023,ASIANHOTNR  ,B ,Q,79.10,79.65,77.15,79.15,79.10,77.20,82,4333,339620.00,,INE363A01022,15-Feb-22,,
500027,ATUL LTD.   ,A ,Q,9373.50,9659.55,9240.45,9594.65,9608.75,9310.65,894,1662,15634240.00,,INE100A01010,15-Feb-22,,
500028,ATV PROJECTS,XT,Q,12.90,12.90,12.90,12.90,12.90,13.55,67,16131,208089.00,,INE447A01015,15-Feb-22,,
500031,BAJAJ ELECT.,A ,Q,1146.05,1179.95,1146.05,1175.70,1170.85,1146.55,710,4135,4813493.00,,INE193E01025,15-Feb-22,,
500032,BAJAJHIND   ,A ,Q,14.40,14.90,13.95,14.80,14.80,14.65,4637,2279149,32542807.00,,INE306A01021,15-Feb-22,,
500033,FORCE MOTR  ,A ,Q,1050.00,1110.00,1050.00,1101.05,1108.50,1080.45,712,3030,3303590.00,,INE451A01017,15-Feb-22,,
500034,BAJFINANCE  ,A ,Q,6817.00,7190.00,6790.65,7137.90,7137.90,6789.65,20322,112459,784514087.00,,INE296A01024,15-Feb-22,,
500038,BALRAM.CHINI,A ,Q,407.00,420.80,395.60,418.20,418.20,399.00,3925,139519,56777957.00,,INE119A01028,15-Feb-22,,
500039,BANCO PROD. ,B ,Q,160.40,160.40,155.10,157.90,157.75,157.95,268,8917,1401627.00,,INE213C01025,15-Feb-22,,
500040,CENTURY TEXT,A ,Q,802.00,816.95,778.15,811.80,811.80,793.85,1943,20735,16566373.00,,INE055A01016,15-Feb-22,,
500041,BANNARI AMAN,A ,Q,2599.30,2603.90,2455.10,2536.05,2533.75,2549.35,102,447,1117690.00,,INE459A01010,15-Feb-22,,
500042,BASF INDIA  ,A ,Q,2725.65,2741.70,2644.45,2710.85,2715.00,2714.15,1026,3114,8368576.00,,INE373A01013,15-Feb-22,,
500043,BATA INDIA  ,A ,Q,1813.90,1892.85,1791.95,1885.25,1881.75,1808.40,2193,54506,99742643.00,,INE176A01028,15-Feb-22,,
500048,BEML LTD    ,A ,Q,1742.80,1764.65,1703.20,1751.80,1751.80,1732.40,1784,14740,25532415.00,,INE258A01016,15-Feb-22,,
500049,BHARAT ELECT,A ,Q,196.95,199.50,192.60,198.90,198.95,196.10,6097,328468,64336336.00,,INE263A01024,15-Feb-22,,
500052,BHANSALI ENG,A ,Q,130.00,132.30,125.50,131.25,131.25,128.95,2544,152183,19646416.00,,INE922A01025,15-Feb-22,,
500058,BIHAR SPONGE,XT,Q,10.75,11.63,10.54,11.03,11.63,11.09,202,81532,874279.00,,INE819C01011,15-Feb-22,,
500060,BIRLACABLE  ,B ,Q,126.45,135.10,126.45,131.90,131.25,126.20,1214,45092,5947214.00,,INE800A01015,15-Feb-22,,
500067,BLUE STAR   ,A ,Q,995.10,1063.25,995.10,1047.10,1047.10,1003.95,924,6630,6817617.00,,INE472A01039,15-Feb-22,,
500068,DISA INDIA  ,X ,Q,6005.00,6229.95,5850.00,6194.35,6200.00,6065.75,56,295,1789331.00,,INE131C01011,15-Feb-22,,
500069,BNK CAPITAL ,X ,Q,275.50,289.75,271.30,279.95,282.00,273.50,42,1187,330836.00,,INE418C01012,15-Feb-22,,
500074,BPL LTD.    ,B ,Q,60.70,60.70,53.50,56.50,57.20,57.80,1393,73289,4054876.00,,INE110A01019,15-Feb-22,,
