SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1348.95,1350.00,1328.25,1339.10,1339.10,1349.00,300,2013,2695418.00,,INE117A01022,23-Aug-19,,
500003,AEGIS LOGIS ,A ,Q,196.85,199.30,193.10,193.90,194.30,199.35,250,9364,1849115.00,,INE208C01025,23-Aug-19,,
500008,AMAR RAJA BA,A ,Q,601.55,618.80,590.45,616.90,617.25,602.50,552,14193,8619712.00,,INE885A01032,23-Aug-19,,
500009,A.SARABHAI  ,X ,Q,11.40,11.50,11.01,11.19,11.10,11.33,65,16462,186222.00,,INE432A01017,23-Aug-19,,
500010,HDFC        ,A ,Q,2014.00,2058.95,1972.35,2041.25,2057.00,2014.85,5169,105218,212135105.00,,INE001A01036,23-Aug-19,,
500012,ANDHRA PETRO,X ,Q,39.45,40.00,36.00,39.20,39.20,37.40,219,35086,1351237.00,,INE714B01016,23-Aug-19,,
500013,ANSAL INFRAS,B ,Q,3.80,3.99,3.75,3.95,3.95,3.80,31,15431,60898.00,,INE436A01026,23-Aug-19,,
500014,APPLE FINANC,XT,Q,1.25,1.25,1.25,1.25,1.25,1.25,6,316,395.00,,INE096A01010,23-Aug-19,,
500016,ARUNAHTEL   ,XT,Q,5.49,5.49,5.49,5.49,5.49,5.23,1,100,549.00,,INE957C01019,23-Aug-19,,
500020,BOM DYEING  ,A ,Q,63.10,66.60,60.75,64.65,64.65,63.45,2044,180978,11622039.00,,INE032A01023,23-Aug-19,,
500023,ASIANHOTNR  ,B ,Q,88.20,97.40,88.20,89.60,89.60,92.50,13,370,35171.00,,INE363A01022,23-Aug-19,,
500024,ASSAMCO     ,T ,Q,0.92,1.00,0.92,1.00,1.00,0.96,12,11406,10728.00,,INE442A01024,23-Aug-19,,
500027,ATUL LTD.   ,A ,Q,3506.75,3570.00,3506.70,3559.00,3555.00,3541.70,576,1061,3777148.00,,INE100A01010,23-Aug-19,,
500028,ATV PROJECTS,XT,Q,3.64,3.64,3.33,3.63,3.63,3.50,13,4242,14189.00,,INE447A01015,23-Aug-19,,
500029,AUTOLITE(I) ,B ,Q,20.20,20.80,20.20,20.50,20.80,21.30,2,400,8200.00,,INE448A01013,23-Aug-19,,
500031,BAJAJ ELECT.,A ,Q,355.05,364.80,352.30,359.15,359.15,359.70,216,2912,1043723.00,,INE193E01025,23-Aug-19,,
500032,BAJAJHIND   ,B ,Q,5.39,5.40,5.04,5.22,5.22,5.42,234,272603,1433944.00,,INE306A01021,23-Aug-19,,
500033,FORCE MOTR  ,A ,Q,1190.00,1215.90,1144.55,1194.25,1194.25,1190.45,2184,13186,15657187.00,,INE451A01017,23-Aug-19,,
