SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1583.85,1590.85,1561.70,1571.00,1571.00,1578.45,505,119315,187422520.00,,INE117A01022,31-May-19,,
500003,AEGIS LOGIS ,A ,Q,223.85,230.30,217.50,225.85,225.50,224.85,211,7021,1582662.00,,INE208C01025,31-May-19,,
500008,AMAR RAJA BA,A ,Q,639.15,645.00,632.10,634.25,634.00,639.15,636,62992,40172596.00,,INE885A01032,31-May-19,,
500009,A.SARABHAI  ,X ,Q,14.50,15.00,14.22,14.43,14.43,14.41,130,32716,482081.00,,INE432A01017,31-May-19,,
500010,HDFC        ,A ,Q,2187.80,2195.65,2140.75,2182.20,2182.20,2185.65,5117,124988,272511432.00,,INE001A01036,31-May-19,,
500012,ANDHRA PETRO,X ,Q,59.50,60.20,56.50,57.75,57.95,59.40,228,33324,1942418.00,,INE714B01016,31-May-19,,
500013,ANSAL INFRAS,B ,Q,9.20,9.20,8.50,8.60,8.55,9.06,96,11855,102774.00,,INE436A01026,31-May-19,,
500014,APPLE FINANC,XT,Q,1.47,1.54,1.47,1.54,1.54,1.47,13,15107,23194.00,,INE096A01010,31-May-19,,
500020,BOM DYEING  ,A ,Q,132.00,132.40,126.10,127.40,127.40,131.35,2272,202629,26102202.00,,INE032A01023,31-May-19,,
500023,ASIANHOTNR  ,B ,Q,126.10,126.10,126.10,126.10,126.10,127.60,1,100,12610.00,,INE363A01022,31-May-19,,
500024,ASSAMCO     ,T ,Q,1.62,1.62,1.62,1.62,1.62,1.70,65,127961,207296.00,,INE442A01024,31-May-19,,
500027,ATUL LTD.   ,A ,Q,3900.00,4082.00,3900.00,4047.05,4047.05,3925.30,1086,7780,30845834.00,,INE100A01010,31-May-19,,
500028,ATV PROJECTS,XT,Q,4.55,4.70,4.55,4.56,4.55,4.48,20,4996,22838.00,,INE447A01015,31-May-19,,
500029,AUTOLITE(I) ,Z ,Q,30.15,30.15,30.15,30.15,30.15,31.70,10,1325,39948.00,,INE448A01013,31-May-19,,
500031,BAJAJ ELECT.,A ,Q,547.75,547.75,530.30,538.65,538.65,542.50,426,10048,5403889.00,,INE193E01025,31-May-19,,
500032,BAJAJHIND   ,B ,Q,9.00,9.28,8.91,8.94,8.94,8.92,278,201783,1831942.00,,INE306A01021,31-May-19,,
500033,FORCE MOTR  ,A ,Q,1581.00,1599.00,1550.00,1554.55,1554.55,1579.85,1007,11690,18331954.00,,INE451A01017,31-May-19,,
500034,BAJFINANCE  ,A ,Q,3508.00,3534.80,3454.00,3469.70,3469.70,3480.75,9302,169297,592090528.00,,INE296A01024,31-May-19,,
500038,BALRAM.CHINI,A ,Q,153.80,155.60,151.85,153.95,153.95,153.20,888,62938,9688415.00,,INE119A01028,31-May-19,,
500039,BANCO PROD. ,B ,Q,142.00,142.00,140.00,140.35,140.20,142.60,97,6048,850569.00,,INE213C01025,31-May-19,,
500040,CENTURY TEXT,A ,Q,1005.10,1047.20,1004.00,1023.40,1024.00,1031.70,1975,64234,65802868.00,,INE055A01016,31-May-19,,
500041,BANNARI AMAN,B ,Q,1498.00,1525.00,1467.00,1481.35,1493.95,1475.20,28,100,149147.00,,INE459A01010,31-May-19,,
500042,BASF INDIA  ,A ,Q,1405.00,1409.65,1375.10,1383.55,1382.00,1391.75,89,413,575107.00,,INE373A01013,31-May-19,,
500043,BATA INDIA  ,A ,Q,1339.00,1339.00,1319.05,1323.65,1323.65,1320.20,1142,52667,69748134.00,,INE176A01028,31-May-19,,
500048,BEML LTD    ,A ,Q,1010.00,1012.50,963.00,974.25,974.60,1008.65,2914,118256,116471544.00,,INE258A01016,31-May-19,,
500049,BHARAT ELECT,A ,Q,113.25,114.90,109.70,111.55,111.55,113.60,4178,1130047,126913552.00,,INE263A01024,31-May-19,,
500052,BHANSALI ENG,B ,Q,72.95,73.25,69.85,70.70,70.70,72.50,589,78738,5646845.00,,INE922A01025,31-May-19,,
500055,TATASTLBSL  ,B ,Q,30.90,31.35,29.90,30.40,30.40,30.55,375,86113,2615158.00,,INE824B01021,31-May-19,,
500058,BIHAR SPONGE,XT,Q,0.91,0.99,0.91,0.99,0.99,0.95,10,13528,12566.00,,INE819C01011,31-May-19,,
500059,BINANI IND. ,Z ,Q,28.95,28.95,27.75,27.75,27.75,29.20,33,3269,91307.00,,INE071A01013,31-May-19,,
500060,BIRLACABLE  ,B ,Q,116.05,117.00,111.85,113.05,113.05,115.50,269,11781,1341633.00,,INE800A01015,31-May-19,,
500067,BLUE STAR   ,A ,Q,790.35,810.20,786.45,806.30,802.55,786.75,417,5776,4620831.00,,INE472A01039,31-May-19,,
500068,DISA INDIA  ,X ,Q,5900.00,5900.00,5800.00,5800.65,5801.00,5908.10,9,23,134805.00,,INE131C01011,31-May-19,,
500069,BNK CAPITAL ,X ,Q,86.00,86.00,85.25,85.25,85.25,85.25,2,381,32705.00,,INE418C01012,31-May-19,,
500074,BPL LTD.    ,B ,Q,26.10,27.15,25.80,26.05,26.15,26.85,190,30160,790186.00,,INE110A01019,31-May-19,,
500078,OAL         ,X ,Q,222.00,225.60,216.00,219.95,220.00,220.25,61,3919,858182.00,,INE959C01023,31-May-19,,
500083,CENTURY EXT ,B ,Q,4.85,5.20,4.85,5.00,5.00,4.90,19,25268,125690.00,,INE281A01026,31-May-19,,
500084,CESC LTD.   ,A ,Q,748.05,754.90,740.00,745.05,745.05,746.00,1512,12951,9673353.00,,INE486A01013,31-May-19,,
500085,CHAMBAL FERT,A ,Q,188.00,191.70,185.90,189.15,188.35,187.95,1603,36958,6965221.00,,INE085A01013,31-May-19,,
500086,EXIDE IND.  ,A ,Q,215.35,216.25,212.20,213.00,212.50,214.35,549,33454,7163599.00,,INE302A01020,31-May-19,,
500087,CIPLA LTD.  ,A ,Q,562.80,568.70,551.25,559.10,560.00,563.30,1274,84677,47357324.00,,INE059A01026,31-May-19,,
500092,CRISIL LTD  ,A ,Q,1463.85,1481.15,1447.10,1452.80,1463.75,1459.90,244,1303,1899805.00,,INE007A01025,31-May-19,,
500093,CGPOWER     ,A ,Q,36.30,36.45,34.75,35.45,35.45,36.30,1135,602950,21395852.00,,INE067A01029,31-May-19,,
500096,DABUR (I)   ,A ,Q,395.00,403.00,395.00,396.90,396.90,396.00,1784,84888,33820755.00,,INE016A01026,31-May-19,,
500097,DALMIASUG   ,B ,Q,123.00,124.00,114.50,115.40,115.40,117.95,853,65840,7877100.00,,INE495A01022,31-May-19,,
500101,ARVIND Ltd  ,A ,Q,78.00,78.10,73.10,74.55,74.55,77.90,2098,368253,27556076.00,,INE034A01011,31-May-19,,
500102,BALARPUR IND,B ,Q,2.64,2.67,2.51,2.56,2.56,2.64,83,127570,324660.00,,INE294A01037,31-May-19,,
500103,BHEL        ,A ,Q,71.65,71.85,68.70,70.10,70.10,71.65,3280,1074907,75395436.00,,INE257A01026,31-May-19,,
500104,HIND.PETRO  ,A ,Q,325.00,331.75,318.95,324.15,324.15,317.65,7450,686610,223467490.00,,INE094A01015,31-May-19,,
500106,IFCI LTD    ,A ,Q,10.50,10.60,9.80,9.86,9.86,10.30,1144,262183,2613796.00,,INE039A01010,31-May-19,,
500108,MAHA.TELE   ,B ,Q,9.91,9.95,9.58,9.61,9.61,9.85,266,139505,1354541.00,,INE153A01019,31-May-19,,
500109,MRPL        ,A ,Q,63.00,63.65,62.45,63.20,63.20,62.25,363,75042,4724511.00,,INE103A01014,31-May-19,,
500110,CHENNAI PET.,A ,Q,223.80,227.00,218.00,220.60,220.60,219.85,358,18575,4125521.00,,INE178A01016,31-May-19,,
500111,REL.CAP.    ,A ,Q,131.00,131.00,120.50,121.55,121.55,130.20,10373,2152647,267876879.00,,INE013A01015,31-May-19,,
500112,STATE BANK  ,A ,Q,354.10,357.80,345.00,352.55,352.55,353.65,16556,1309018,461488475.00,,INE062A01020,31-May-19,,
500113,STEEL AUTH. ,A ,Q,50.05,51.10,48.40,50.05,50.05,50.60,4145,2950743,146657188.00,,INE114A01011,31-May-19,,
500114,TITAN       ,A ,Q,1244.00,1250.70,1225.30,1233.55,1233.55,1240.90,1858,61904,76562179.00,,INE280A01028,31-May-19,,
500116,IDBI BANK L ,A ,Q,37.15,38.10,36.25,37.65,37.65,37.95,1989,1290966,48183667.00,,INE008A01015,31-May-19,,
500117,DCW LTD.    ,B ,Q,20.05,20.45,19.50,19.65,19.65,20.15,162,39668,792891.00,,INE500A01029,31-May-19,,
500119,DHAMPUR SUGA,B ,Q,230.40,231.90,222.40,224.65,224.65,228.45,973,51625,11679087.00,,INE041A01016,31-May-19,,
500120,DIAMINES&CHM,X ,Q,126.00,126.00,122.15,123.20,124.15,127.45,73,4292,533367.00,,INE591D01014,31-May-19,,
500123,ELANTAS     ,B ,Q,2228.00,2230.00,2190.00,2202.55,2200.00,2213.50,40,228,503950.00,,INE280B01018,31-May-19,,
500124,DR.REDDY'S  ,A ,Q,2663.10,2689.60,2629.30,2677.70,2677.70,2651.40,2006,21721,57907293.00,,INE089A01023,31-May-19,,
500125,E.I.D.PAR   ,A ,Q,193.55,193.60,186.30,186.70,187.50,189.95,277,7784,1479300.00,,INE126A01031,31-May-19,,
500126,MERCK LTD   ,A ,Q,4180.00,4180.00,4000.00,4087.90,4087.90,4081.60,1182,4891,20018181.00,,INE199A01012,31-May-19,,
500128,ELEC.CASTING,B ,Q,19.05,19.05,18.20,18.35,18.20,19.10,98,16594,307714.00,,INE086A01029,31-May-19,,
500132,EMPEE SUGARS,XT,Q,1.13,1.13,1.08,1.08,1.08,1.13,9,1092,1203.00,,INE928B01012,31-May-19,,
500133,ESAB INDIA  ,B ,Q,1225.80,1225.80,1162.00,1177.90,1184.00,1207.20,267,1216,1445159.00,,INE284A01012,31-May-19,,
500135,ESSEL PROP  ,B ,Q,129.15,130.05,129.10,130.05,130.05,129.70,23,1486,192282.00,,INE255A01020,31-May-19,,
500136,ESTER INDUS.,B ,Q,36.50,36.70,34.35,34.45,34.35,36.00,107,15892,557655.00,,INE778B01029,31-May-19,,
500141,FERRO ALLOYS,X ,Q,4.25,4.34,4.15,4.26,4.26,4.25,64,64768,273648.00,,INE912A01026,31-May-19,,
500143,P.H.CAPITAL ,X ,Q,12.60,12.60,12.60,12.60,12.60,12.60,1,235,2961.00,,INE160F01013,31-May-19,,
500144,FINOL. CABLE,A ,Q,476.50,476.50,443.05,454.25,463.65,468.05,221,3565,1630306.00,,INE235A01022,31-May-19,,
500147,CMI FPE     ,X ,Q,1240.00,1240.00,1101.15,1112.85,1122.00,1237.90,175,4573,5295112.00,,INE515A01019,31-May-19,,
500148,UFLEX LTD   ,A ,Q,266.60,272.00,256.80,265.45,269.00,264.70,249,7070,1860717.00,,INE516A01017,31-May-19,,
500151,GOLDEN TOB  ,B ,Q,36.00,37.55,35.70,37.00,37.00,36.25,10,1700,61307.00,,INE973A01010,31-May-19,,
500153,GANESH BENZO,X ,Q,46.50,46.50,44.00,45.00,45.00,45.80,195,35213,1578007.00,,INE388A01029,31-May-19,,
500155,GARDEN SILK ,B ,Q,19.35,19.35,18.50,18.80,18.80,18.50,11,1258,23436.00,,INE526A01016,31-May-19,,
500159,METROGLOBL  ,X ,Q,55.30,58.90,55.30,55.95,55.95,59.00,25,1696,94331.00,,INE085D01033,31-May-19,,
500160,GTL LTD.    ,B ,Q,3.70,3.90,3.70,3.79,3.80,3.80,20,4322,16409.00,,INE043A01012,31-May-19,,
500163,GODFREY PH  ,A ,Q,938.80,968.45,934.35,939.95,939.95,950.20,911,23070,21922556.00,,INE260B01028,31-May-19,,
500164,GODREJ IND  ,A ,Q,485.45,503.85,485.45,491.15,491.30,484.60,867,33694,16747900.00,,INE233A01035,31-May-19,,
500165,KANSAI NERO ,A ,Q,447.20,466.50,443.55,460.70,460.70,444.00,883,13889,6289660.00,,INE531A01024,31-May-19,,
500166,GOODRICKE   ,X ,Q,197.60,201.00,196.00,199.30,201.00,197.55,90,11703,2307564.00,,INE300A01016,31-May-19,,
500168,GOODYEAR (I),B ,Q,963.65,963.65,945.00,946.05,945.25,946.25,162,2046,1943585.00,,INE533A01012,31-May-19,,
500170,GTN INDUS   ,B ,Q,10.98,10.98,9.08,9.36,9.36,9.60,13,1102,10575.00,,INE537A01013,31-May-19,,
500171,GHCL LTD    ,A ,Q,266.45,266.85,260.25,261.20,260.75,264.65,232,5877,1544611.00,,INE539A01019,31-May-19,,
500173,GUJ.FLOURO  ,A ,Q,1044.35,1058.00,1024.30,1047.60,1047.60,1035.15,275,1423,1486290.00,,INE538A01037,31-May-19,,
500179,HCL INFOSYS ,B ,Q,16.15,16.50,15.35,15.40,15.40,16.40,286,79053,1248757.00,,INE236A01020,31-May-19,,
500180,HDFC BANK   ,A ,Q,2450.10,2463.95,2359.50,2424.90,2424.90,2439.25,6457,143873,349784836.00,,INE040A01026,31-May-19,,
500182,HEROMOTOCO  ,A ,Q,2728.00,2761.95,2665.00,2681.40,2681.40,2717.70,2704,34370,93384390.00,,INE158A01026,31-May-19,,
500183,HIMACHAL FUT,A ,Q,21.80,21.80,20.95,21.15,21.15,21.55,2127,687027,14585268.00,,INE548A01028,31-May-19,,
500184,HSCL        ,A ,Q,102.90,103.90,100.30,101.15,100.35,102.65,728,54824,5572860.00,,INE019C01026,31-May-19,,
500185,HIND.CONSTN.,A ,Q,13.00,13.00,12.60,12.66,12.70,13.01,571,210084,2677130.00,,INE549A01026,31-May-19,,
500186,HIND.OIL EXP,B ,Q,130.00,130.50,128.35,129.10,129.10,131.25,571,50333,6504444.00,,INE345A01011,31-May-19,,
500187,HSIL        ,B ,Q,290.90,294.50,283.65,284.40,285.95,288.45,199,4308,1247181.00,,INE415A01038,31-May-19,,
500188,HINDUS.ZI   ,A ,Q,249.60,250.45,245.00,245.85,245.85,250.05,821,39338,9707831.00,,INE267A01025,31-May-19,,
500189,HINDUJA VENT,B ,Q,406.00,406.00,395.00,395.10,395.00,396.10,24,268,106996.00,,INE353A01023,31-May-19,,
500191,HMT LTD.    ,Z ,Q,17.00,18.00,16.85,18.00,18.00,17.55,23,4357,75515.00,,INE262A01018,31-May-19,,
500192,PRAG BOSIMI ,XT,Q,3.15,3.15,3.15,3.15,3.15,3.10,3,513,1615.00,,INE962B01011,31-May-19,,
500193,HOTEL LEELA.,B ,Q,9.19,9.30,8.75,8.82,8.75,9.21,97,49272,444060.00,,INE102A01024,31-May-19,,
500199,I.G.PETRO   ,B ,Q,295.50,295.50,285.00,288.90,289.90,286.10,29,667,192590.00,,INE204A01010,31-May-19,,
500201,IND.GLYCOLS ,B ,Q,272.50,277.85,262.65,264.25,264.25,267.95,568,18072,4849754.00,,INE560A01015,31-May-19,,
500207,INDO RAMA   ,B ,Q,31.15,31.15,30.50,30.95,31.00,31.10,31,7880,243995.00,,INE156A01020,31-May-19,,
500209,INFOSYS LTD ,A ,Q,735.00,742.00,733.55,736.85,736.85,733.30,7668,206651,152369272.00,,INE009A01021,31-May-19,,
500210,INGERSOLL   ,B ,Q,653.90,666.00,638.10,650.55,649.25,654.40,402,5560,3655902.00,,INE177A01018,31-May-19,,
500211,INSILCO LTD.,X ,Q,16.50,16.55,16.05,16.10,16.10,16.50,32,5602,91935.00,,INE901A01011,31-May-19,,
