SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1818.00,1875.95,1801.00,1809.35,1809.35,1827.35,1501,7187,13153370.00,,INE117A01022,13-Oct-21,,
500003,AEGIS LOGIS ,A ,Q,235.80,236.00,230.10,231.00,231.20,233.75,1965,55956,13038300.00,,INE208C01025,13-Oct-21,,
500008,AMAR RAJA BA,A ,Q,774.50,774.75,763.00,765.60,765.60,767.60,5299,107362,82724801.00,,INE885A01032,13-Oct-21,,
500009,A.SARABHAI  ,X ,Q,33.30,33.65,32.45,32.75,32.75,33.30,1031,238413,7833602.00,,INE432A01017,13-Oct-21,,
500010,HDFC        ,A ,Q,2783.00,2783.00,2748.10,2764.65,2764.65,2755.45,3452,29539,81640002.00,,INE001A01036,13-Oct-21,,
500012,ANDHRA PETRO,XT,Q,155.00,156.00,151.00,153.15,153.15,155.05,953,150780,23143717.00,,INE714B01016,13-Oct-21,,
500013,ANSAL INFRAS,B ,Q,10.59,10.81,10.40,10.57,10.60,10.60,108,30185,322600.00,,INE436A01026,13-Oct-21,,
500014,UTIQUE      ,X ,Q,3.30,3.38,3.16,3.32,3.27,3.08,258,136555,449123.00,,INE096A01010,13-Oct-21,,
500016,ARUNAHTEL   ,XT,Q,14.10,14.50,13.30,14.00,14.05,13.90,89,16117,227163.00,,INE957C01019,13-Oct-21,,
500020,BOM DYEING  ,A ,Q,95.55,105.80,95.40,104.40,104.40,95.30,14570,1955295,197456805.00,,INE032A01023,13-Oct-21,,
500023,ASIANHOTNR  ,B ,Q,90.50,90.50,88.50,89.55,89.00,90.05,99,1756,156320.00,,INE363A01022,13-Oct-21,,
500027,ATUL LTD.   ,A ,Q,10731.65,10851.90,10649.00,10726.65,10707.65,10686.80,488,719,7735245.00,,INE100A01010,13-Oct-21,,
500028,ATV PROJECTS,XT,Q,10.75,10.75,9.75,10.75,10.75,10.24,151,78414,836153.00,,INE447A01015,13-Oct-21,,
500031,BAJAJ ELECT.,A ,Q,1240.00,1241.50,1220.25,1230.95,1230.40,1234.60,2601,16537,20353244.00,,INE193E01025,13-Oct-21,,
500032,BAJAJHIND   ,A ,Q,15.20,15.70,14.30,14.45,14.45,15.05,2900,1881713,28064632.00,,INE306A01021,13-Oct-21,,
500033,FORCE MOTR  ,A ,Q,1547.00,1594.25,1521.40,1530.00,1528.35,1542.45,1229,8451,13149879.00,,INE451A01017,13-Oct-21,,
500034,BAJFINANCE  ,A ,Q,7899.00,8005.00,7864.30,7927.70,7927.70,7857.00,8885,52894,419722368.00,,INE296A01024,13-Oct-21,,
500038,BALRAM.CHINI,A ,Q,375.10,389.00,374.00,385.30,385.30,377.95,6460,141365,54241118.00,,INE119A01028,13-Oct-21,,
500039,BANCO PROD. ,B ,Q,198.05,201.65,193.00,195.65,196.20,196.90,1197,26719,5304358.00,,INE213C01025,13-Oct-21,,
500040,CENTURY TEXT,A ,Q,936.50,949.45,926.00,935.55,935.55,935.60,1754,25249,23693610.00,,INE055A01016,13-Oct-21,,
500041,BANNARI AMAN,A ,Q,2450.00,2450.00,2343.70,2377.15,2366.40,2399.05,368,811,1935910.00,,INE459A01010,13-Oct-21,,
500042,BASF INDIA  ,A ,Q,3410.00,3472.00,3400.10,3418.10,3428.00,3434.90,1206,4257,14613424.00,,INE373A01013,13-Oct-21,,
500043,BATA INDIA  ,A ,Q,2108.00,2108.00,2050.20,2064.60,2066.95,2082.70,4803,46967,97477322.00,,INE176A01028,13-Oct-21,,
500048,BEML LTD    ,A ,Q,1570.50,1570.50,1518.00,1523.25,1523.25,1536.15,1327,12661,19473094.00,,INE258A01016,13-Oct-21,,
500049,BHARAT ELECT,A ,Q,211.90,213.90,207.15,208.65,208.65,210.10,3248,230424,48490906.00,,INE263A01024,13-Oct-21,,
500052,BHANSALI ENG,A ,Q,221.00,221.80,209.30,210.05,210.05,204.00,8469,398331,85361224.00,,INE922A01025,13-Oct-21,,
500055,TATASTLBSL  ,T ,Q,87.50,90.50,86.10,88.85,88.85,87.00,3876,457255,40706329.00,,INE824B01021,13-Oct-21,,
500058,BIHAR SPONGE,XT,Q,10.57,10.57,9.71,9.98,10.00,10.20,536,80663,808558.00,,INE819C01011,13-Oct-21,,
500060,BIRLACABLE  ,B ,Q,93.50,95.00,92.75,94.15,93.65,92.65,528,20548,1942858.00,,INE800A01015,13-Oct-21,,
500067,BLUE STAR   ,A ,Q,918.00,921.00,900.50,913.90,914.85,904.65,1187,4422,4036181.00,,INE472A01039,13-Oct-21,,
500068,DISA INDIA  ,X ,Q,5549.00,5549.00,5401.00,5426.00,5430.00,5515.00,45,196,1075138.00,,INE131C01011,13-Oct-21,,
500069,BNK CAPITAL ,X ,Q,334.55,334.55,320.30,334.40,334.55,318.65,241,16229,5358723.00,,INE418C01012,13-Oct-21,,
500074,BPL LTD.    ,T ,Q,151.90,151.90,151.90,151.90,151.90,159.85,303,13011,1976370.00,,INE110A01019,13-Oct-21,,
500078,OAL         ,B ,Q,935.50,935.50,905.00,907.90,907.90,916.95,879,3677,3351881.00,,INE959C01023,13-Oct-21,,
500083,CENTURY EXT ,B ,Q,9.40,9.46,9.20,9.27,9.24,9.37,209,69825,651416.00,,INE281A01026,13-Oct-21,,
500084,CESC LTD.   ,A ,Q,90.50,92.10,90.50,91.35,91.35,90.35,6746,605069,55381916.00,,INE486A01021,13-Oct-21,,
500085,CHAMBAL FERT,A ,Q,389.00,397.30,381.15,384.20,384.20,384.70,3894,99159,38682328.00,,INE085A01013,13-Oct-21,,
500086,EXIDE IND.  ,A ,Q,188.90,190.30,187.05,187.55,187.55,187.75,4940,493774,93080398.00,,INE302A01020,13-Oct-21,,
500087,CIPLA LTD.  ,A ,Q,921.50,923.70,912.05,913.70,913.70,916.00,5174,111380,102057465.00,,INE059A01026,13-Oct-21,,
500089,DIC INDIA   ,B ,Q,471.50,474.00,462.95,470.25,474.00,475.00,121,1455,682904.00,,INE303A01010,13-Oct-21,,
500092,CRISIL LTD  ,A ,Q,3050.00,3050.00,2912.65,2945.90,2953.00,3013.05,1106,3536,10523001.00,,INE007A01025,13-Oct-21,,
500093,CGPOWER     ,T ,Q,117.00,117.90,114.80,115.65,115.65,116.70,662,90890,10536805.00,,INE067A01029,13-Oct-21,,
500096,DABUR (I)   ,A ,Q,621.00,625.00,616.20,623.50,623.50,616.90,5167,303339,187983463.00,,INE016A01026,13-Oct-21,,
500097,DALMIASUG   ,A ,Q,464.00,469.00,455.55,459.20,459.20,462.80,1610,22374,10364173.00,,INE495A01022,13-Oct-21,,
500101,ARVIND Ltd  ,A ,Q,108.90,127.85,107.20,127.85,127.85,106.55,21153,1756327,210728217.00,,INE034A01011,13-Oct-21,,
500102,BALARPUR IND,Z ,Q,1.17,1.29,1.17,1.27,1.28,1.23,683,5107293,6221861.00,,INE294A01037,13-Oct-21,,
500103,BHEL        ,A ,Q,72.40,78.65,71.50,76.40,76.40,70.60,38930,15987024,1203371761.00,,INE257A01026,13-Oct-21,,
500104,HIND.PETRO  ,A ,Q,330.80,330.80,323.50,325.65,325.00,327.75,2032,98338,32138100.00,,INE094A01015,13-Oct-21,,
500106,IFCI LTD    ,A ,Q,14.85,14.88,13.91,14.07,14.07,14.65,20412,2633844,38071149.00,,INE039A01010,13-Oct-21,,
500108,MAHA.TELE   ,B ,Q,20.00,20.25,19.60,19.75,19.75,19.60,787,311728,6228805.00,,INE153A01019,13-Oct-21,,
500109,MRPL        ,A ,Q,51.40,51.95,50.50,50.70,50.70,50.95,1236,175466,8992418.00,,INE103A01014,13-Oct-21,,
500110,CHENNAI PET.,A ,Q,136.10,139.35,135.70,136.25,136.25,136.60,1817,55030,7598274.00,,INE178A01016,13-Oct-21,,
500111,REL.CAP.    ,T ,Q,22.50,23.45,22.40,22.95,22.95,23.55,2593,712232,16157155.00,,INE013A01015,13-Oct-21,,
500112,STATE BANK  ,A ,Q,486.90,486.90,478.00,481.60,481.60,483.10,22187,1086483,523826210.00,,INE062A01020,13-Oct-21,,
500113,STEEL AUTH. ,A ,Q,116.25,123.40,116.05,121.75,121.75,115.95,51399,9284835,1123486414.00,,INE114A01011,13-Oct-21,,
500114,TITAN       ,A ,Q,2536.00,2609.90,2489.85,2537.10,2537.10,2494.35,14945,189602,485264998.00,,INE280A01028,13-Oct-21,,
500116,IDBI BANK L ,A ,Q,58.80,62.85,55.25,59.20,59.20,58.00,26170,11963358,702674894.00,,INE008A01015,13-Oct-21,,
500117,DCW LTD.    ,T ,Q,54.15,54.90,51.05,53.15,53.15,53.40,1308,227273,12097908.00,,INE500A01029,13-Oct-21,,
500119,DHAMPUR SUGA,A ,Q,329.75,337.45,324.15,329.00,329.10,326.55,3074,84427,27990946.00,,INE041A01016,13-Oct-21,,
500120,DIAMINES&CHM,X ,Q,304.95,304.95,292.50,294.25,294.25,299.60,210,12113,3589346.00,,INE591D01014,13-Oct-21,,
500123,ELANTAS     ,A ,Q,3710.00,3719.45,3666.20,3691.60,3685.00,3682.65,47,337,1241987.00,,INE280B01018,13-Oct-21,,
500124,DR.REDDY'S  ,A ,Q,4937.90,4945.60,4890.25,4931.30,4925.00,4907.95,2087,24314,119792252.00,,INE089A01023,13-Oct-21,,
500125,E.I.D.PAR   ,A ,Q,474.00,499.00,474.00,483.10,483.10,472.40,5402,103128,50423146.00,,INE126A01031,13-Oct-21,,
500126,PGHL        ,A ,Q,5796.00,5796.00,5585.00,5597.95,5597.95,5629.15,663,1377,7762871.00,,INE199A01012,13-Oct-21,,
500128,ELEC.CASTING,B ,Q,36.05,36.95,35.65,36.30,36.15,35.80,408,27635,1007720.00,,INE086A01029,13-Oct-21,,
500133,ESAB INDIA  ,A ,Q,2377.65,2487.00,2338.25,2447.40,2447.40,2341.15,1002,3875,9327974.00,,INE284A01012,13-Oct-21,,
500135,EPL         ,A ,Q,238.00,240.00,233.20,233.75,233.75,238.55,1202,13259,3130097.00,,INE255A01020,13-Oct-21,,
500136,ESTER INDUS.,B ,Q,149.05,150.20,145.40,146.25,145.90,149.50,1150,68017,10022496.00,,INE778B01029,13-Oct-21,,
500143,P.H.CAPITAL ,X ,Q,74.15,74.15,67.20,70.60,68.00,70.65,57,6099,446446.00,,INE160F01013,13-Oct-21,,
500144,FINOL. CABLE,A ,Q,496.80,501.75,488.40,491.30,492.00,496.80,487,3780,1872728.00,,INE235A01022,13-Oct-21,,
500147,COCKERILL   ,X ,Q,998.25,998.25,950.10,964.00,969.95,969.15,48,817,791042.00,,INE515A01019,13-Oct-21,,
500148,UFLEX LTD   ,A ,Q,636.55,646.00,627.00,634.15,634.15,636.55,3201,49469,31483853.00,,INE516A01017,13-Oct-21,,
500150,FOSECO INDIA,B ,Q,1480.00,1530.95,1479.00,1505.95,1505.00,1483.50,76,355,538269.00,,INE519A01011,13-Oct-21,,
500151,GOLDEN TOB  ,T ,Q,140.05,140.05,140.05,140.05,140.05,147.40,109,3403,476590.00,,INE973A01010,13-Oct-21,,
500153,GANESH BENZO,B ,Q,91.75,96.10,91.35,92.50,92.35,91.80,578,24478,2280470.00,,INE388A01029,13-Oct-21,,
500159,METROGLOBL  ,X ,Q,82.10,84.95,82.00,82.60,82.60,81.85,75,3499,290663.00,,INE085D01033,13-Oct-21,,
500160,GTL LTD.    ,B ,Q,15.10,15.35,14.85,15.15,15.20,15.00,367,58625,885094.00,,INE043A01012,13-Oct-21,,
500163,GODFREY PH  ,A ,Q,1289.95,1350.00,1252.00,1333.65,1333.65,1245.60,877,9984,13068391.00,,INE260B01028,13-Oct-21,,
500164,GODREJ IND  ,A ,Q,579.55,583.90,575.00,577.55,576.70,577.50,484,5325,3083868.00,,INE233A01035,13-Oct-21,,
500165,KANSAI NERO ,A ,Q,635.95,635.95,585.00,599.45,610.00,618.45,1999,15581,9454041.00,,INE531A01024,13-Oct-21,,
500166,GOODRICKE   ,X ,Q,265.35,276.40,262.00,271.60,272.60,265.35,404,28694,7730228.00,,INE300A01016,13-Oct-21,,
