SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1544.35,1576.05,1536.25,1566.00,1560.30,1551.95,391,3885,6052011.00,,INE117A01022,20-Jun-19,,
500003,AEGIS LOGIS ,A ,Q,212.00,215.30,206.00,210.50,210.50,215.30,326,10494,2218527.00,,INE208C01025,20-Jun-19,,
500008,AMAR RAJA BA,A ,Q,580.00,613.40,572.60,610.50,611.70,582.00,760,25422,15155066.00,,INE885A01032,20-Jun-19,,
500009,A.SARABHAI  ,X ,Q,13.00,13.49,12.81,13.32,13.38,13.19,56,9593,125856.00,,INE432A01017,20-Jun-19,,
500010,HDFC        ,A ,Q,2180.30,2206.80,2166.75,2198.75,2198.75,2178.30,3231,61254,134495730.00,,INE001A01036,20-Jun-19,,
500012,ANDHRA PETRO,X ,Q,52.75,54.50,51.50,54.00,54.00,52.70,215,36573,1943507.00,,INE714B01016,20-Jun-19,,
500013,ANSAL INFRAS,B ,Q,4.57,4.74,4.57,4.67,4.67,4.81,341,69828,321067.00,,INE436A01026,20-Jun-19,,
500014,APPLE FINANC,XT,Q,1.35,1.37,1.35,1.37,1.37,1.41,10,2943,4027.00,,INE096A01010,20-Jun-19,,
500016,ARUNAHTEL   ,XT,Q,5.89,5.89,5.89,5.89,5.89,5.61,2,150,883.00,,INE957C01019,20-Jun-19,,
500020,BOM DYEING  ,A ,Q,101.35,103.35,97.15,101.65,101.65,101.20,3522,454625,45765414.00,,INE032A01023,20-Jun-19,,
500023,ASIANHOTNR  ,B ,Q,122.10,122.10,122.10,122.10,122.10,139.85,2,2,244.00,,INE363A01022,20-Jun-19,,
500024,ASSAMCO     ,T ,Q,1.25,1.30,1.21,1.21,1.25,1.27,71,107218,131551.00,,INE442A01024,20-Jun-19,,
500027,ATUL LTD.   ,A ,Q,3990.00,4003.45,3910.00,3974.20,3981.85,3976.50,177,531,2100374.00,,INE100A01010,20-Jun-19,,
500028,ATV PROJECTS,XT,Q,3.35,3.35,3.21,3.21,3.21,3.37,8,1150,3832.00,,INE447A01015,20-Jun-19,,
500029,AUTOLITE(I) ,Z ,Q,23.10,23.10,21.95,21.95,21.95,23.10,7,1956,43509.00,,INE448A01013,20-Jun-19,,
500031,BAJAJ ELECT.,A ,Q,502.00,509.10,500.60,504.95,506.00,504.55,179,5205,2634160.00,,INE193E01025,20-Jun-19,,
500032,BAJAJHIND   ,B ,Q,7.23,7.56,7.22,7.53,7.53,7.50,288,293489,2183308.00,,INE306A01021,20-Jun-19,,
500033,FORCE MOTR  ,A ,Q,1370.00,1408.00,1350.00,1403.55,1403.55,1374.25,1004,10105,14023308.00,,INE451A01017,20-Jun-19,,
500034,BAJFINANCE  ,A ,Q,3524.00,3590.70,3508.35,3582.45,3582.45,3524.70,3537,64282,228931165.00,,INE296A01024,20-Jun-19,,
500038,BALRAM.CHINI,A ,Q,140.00,142.20,125.90,141.50,141.50,139.05,2480,234859,31617170.00,,INE119A01028,20-Jun-19,,
500039,BANCO PROD. ,B ,Q,125.00,125.50,122.50,123.70,124.15,122.35,85,1657,205674.00,,INE213C01025,20-Jun-19,,
500040,CENTURY TEXT,A ,Q,927.35,948.15,919.55,944.20,942.85,926.50,617,22947,21545752.00,,INE055A01016,20-Jun-19,,
500042,BASF INDIA  ,A ,Q,1326.55,1340.00,1299.90,1309.75,1317.00,1318.15,540,4270,5612123.00,,INE373A01013,20-Jun-19,,
500043,BATA INDIA  ,A ,Q,1400.00,1407.95,1379.75,1402.25,1402.00,1396.80,1452,46999,65473041.00,,INE176A01028,20-Jun-19,,
500048,BEML LTD    ,A ,Q,780.90,825.00,757.55,811.10,824.70,786.50,5208,224880,178388996.00,,INE258A01016,20-Jun-19,,
500049,BHARAT ELECT,A ,Q,107.65,110.90,107.60,110.55,110.80,107.65,1632,301920,32968440.00,,INE263A01024,20-Jun-19,,
500052,BHANSALI ENG,B ,Q,61.10,61.20,56.85,59.45,59.45,61.05,543,76629,4542757.00,,INE922A01025,20-Jun-19,,
500055,TATASTLBSL  ,B ,Q,29.00,29.70,28.85,29.55,29.55,29.05,188,46420,1359960.00,,INE824B01021,20-Jun-19,,
500058,BIHAR SPONGE,XT,Q,1.05,1.05,1.00,1.00,1.00,1.05,8,14504,14754.00,,INE819C01011,20-Jun-19,,
500059,BINANI IND. ,Z ,Q,15.90,15.90,15.90,15.90,15.90,16.70,14,1286,20447.00,,INE071A01013,20-Jun-19,,
500060,BIRLACABLE  ,B ,Q,88.20,89.00,86.10,88.00,89.00,90.25,177,5268,461207.00,,INE800A01015,20-Jun-19,,
500067,BLUE STAR   ,A ,Q,783.00,798.00,779.95,792.75,787.55,776.70,378,2033,1609050.00,,INE472A01039,20-Jun-19,,
500068,DISA INDIA  ,X ,Q,5850.00,5850.00,5600.30,5605.05,5605.05,5740.00,25,117,658703.00,,INE131C01011,20-Jun-19,,
500074,BPL LTD.    ,B ,Q,21.05,23.15,20.55,22.80,22.70,21.05,264,32199,710643.00,,INE110A01019,20-Jun-19,,
500078,OAL         ,X ,Q,213.80,213.80,205.00,208.95,209.00,212.95,60,1776,369504.00,,INE959C01023,20-Jun-19,,
