SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,937.10,955.00,927.00,929.10,929.85,944.90,999,7780,7284088.00,,INE117A01022,09-Jul-20,,
500003,AEGIS LOGIS ,A ,Q,179.95,187.00,179.00,180.15,180.10,178.95,1960,589865,106285948.00,,INE208C01025,09-Jul-20,,
500008,AMAR RAJA BA,A ,Q,698.10,703.55,693.20,697.75,696.00,698.20,529,10066,7020155.00,,INE885A01032,09-Jul-20,,
500009,A.SARABHAI  ,X ,Q,16.50,17.05,16.00,16.20,16.20,16.25,850,57388,947761.00,,INE432A01017,09-Jul-20,,
500010,HDFC        ,A ,Q,1870.20,1947.85,1865.00,1942.00,1942.00,1884.60,8811,161665,311988143.00,,INE001A01036,09-Jul-20,,
500012,ANDHRA PETRO,X ,Q,24.45,24.75,22.20,23.70,23.70,24.45,740,171035,4052470.00,,INE714B01016,09-Jul-20,,
500013,ANSAL INFRAS,T ,Q,4.10,4.23,4.10,4.23,4.23,4.03,41,20650,87125.00,,INE436A01026,09-Jul-20,,
500014,UTIQUE      ,XT,Q,1.65,1.65,1.65,1.65,1.65,1.67,1,11,18.00,,INE096A01010,09-Jul-20,,
500020,BOM DYEING  ,A ,Q,77.50,78.70,75.90,76.25,76.25,75.20,1536,190789,14662043.00,,INE032A01023,09-Jul-20,,
500023,ASIANHOTNR  ,B ,Q,61.95,61.95,57.05,58.35,57.70,58.95,142,14485,843978.00,,INE363A01022,09-Jul-20,,
500027,ATUL LTD.   ,A ,Q,4729.95,4729.95,4611.75,4700.05,4697.00,4614.20,225,633,2962122.00,,INE100A01010,09-Jul-20,,
500028,ATV PROJECTS,XT,Q,4.01,4.10,3.90,3.92,4.00,4.02,15,8050,31789.00,,INE447A01015,09-Jul-20,,
500029,AUTOLITE(I) ,B ,Q,16.00,16.70,15.70,16.20,16.70,16.50,18,1351,21974.00,,INE448A01013,09-Jul-20,,
500031,BAJAJ ELECT.,A ,Q,396.00,408.00,393.25,406.75,406.50,394.55,2316,33943,13707973.00,,INE193E01025,09-Jul-20,,
500032,BAJAJHIND   ,B ,Q,6.60,6.60,6.35,6.45,6.45,6.68,1789,902196,5815932.00,,INE306A01021,09-Jul-20,,
500033,FORCE MOTR  ,A ,Q,975.00,984.50,954.30,964.00,964.00,951.00,503,2752,2666422.00,,INE451A01017,09-Jul-20,,
500034,BAJFINANCE  ,A ,Q,3232.50,3378.55,3196.15,3329.60,3329.60,3203.60,54032,762142,2525512297.00,,INE296A01024,09-Jul-20,,
500038,BALRAM.CHINI,A ,Q,131.00,131.40,127.50,127.85,127.90,129.80,1832,89878,11613801.00,,INE119A01028,09-Jul-20,,
500039,BANCO PROD. ,B ,Q,85.90,87.50,85.10,85.85,85.85,85.15,419,18923,1631787.00,,INE213C01025,09-Jul-20,,
500040,CENTURY TEXT,A ,Q,314.80,323.15,308.95,321.35,322.60,309.40,2760,129815,41282411.00,,INE055A01016,09-Jul-20,,
500041,BANNARI AMAN,B ,Q,1065.00,1099.10,1048.35,1073.25,1080.00,1052.25,48,176,189166.00,,INE459A01010,09-Jul-20,,
500042,BASF INDIA  ,A ,Q,1256.70,1258.85,1212.10,1220.20,1221.00,1243.45,554,2994,3692687.00,,INE373A01013,09-Jul-20,,
500043,BATA INDIA  ,A ,Q,1301.00,1315.75,1270.00,1287.70,1287.70,1294.30,4982,70422,90460428.00,,INE176A01028,09-Jul-20,,
500048,BEML LTD    ,A ,Q,647.40,648.70,635.55,639.25,639.25,644.60,1274,41549,26580342.00,,INE258A01016,09-Jul-20,,
500049,BHARAT ELECT,A ,Q,103.50,103.50,99.50,99.80,99.80,103.50,4202,720628,72306388.00,,INE263A01024,09-Jul-20,,
