SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,858.95,864.00,856.00,859.45,859.50,854.45,412,3899,3353462.00,,INE117A01022,30-Sep-20,,
500003,AEGIS LOGIS ,A ,Q,235.00,238.50,227.35,228.50,228.50,236.45,442,8418,1958270.00,,INE208C01025,30-Sep-20,,
500008,AMAR RAJA BA,A ,Q,755.00,765.70,750.45,763.65,763.65,756.15,1389,17996,13650313.00,,INE885A01032,30-Sep-20,,
500009,A.SARABHAI  ,X ,Q,20.00,20.00,18.55,18.65,18.65,19.50,217,57664,1102563.00,,INE432A01017,30-Sep-20,,
500010,HDFC        ,A ,Q,1715.00,1744.00,1702.85,1739.30,1739.30,1713.20,6722,782813,1341346277.00,,INE001A01036,30-Sep-20,,
500012,ANDHRA PETRO,XT,Q,32.40,33.35,31.10,33.35,33.35,31.80,367,178194,5925690.00,,INE714B01016,30-Sep-20,,
500013,ANSAL INFRAS,B ,Q,3.99,4.00,3.81,3.95,3.95,3.81,28,16343,64398.00,,INE436A01026,30-Sep-20,,
500014,UTIQUE      ,X ,Q,1.20,1.20,1.14,1.14,1.14,1.20,12,1802,2125.00,,INE096A01010,30-Sep-20,,
500016,ARUNAHTEL   ,XT,Q,6.75,6.75,6.75,6.75,6.75,7.10,1,100,675.00,,INE957C01019,30-Sep-20,,
500020,BOM DYEING  ,A ,Q,64.95,64.95,62.65,62.95,62.80,64.20,690,36685,2329630.00,,INE032A01023,30-Sep-20,,
500023,ASIANHOTNR  ,B ,Q,55.15,55.15,55.15,55.15,55.15,56.20,1,1,55.00,,INE363A01022,30-Sep-20,,
500027,ATUL LTD.   ,A ,Q,6135.95,6143.85,6063.00,6103.85,6137.75,6135.95,191,426,2596908.00,,INE100A01010,30-Sep-20,,
500028,ATV PROJECTS,XT,Q,3.68,3.73,3.54,3.73,3.73,3.56,9,1550,5669.00,,INE447A01015,30-Sep-20,,
500031,BAJAJ ELECT.,A ,Q,480.50,513.75,479.55,502.55,502.55,485.00,2358,550206,275121510.00,,INE193E01025,30-Sep-20,,
500032,BAJAJHIND   ,B ,Q,5.14,5.14,4.97,4.98,4.98,5.07,454,237004,1186159.00,,INE306A01021,30-Sep-20,,
500033,FORCE MOTR  ,A ,Q,1080.95,1084.65,1056.10,1058.10,1060.95,1073.25,278,1838,1970650.00,,INE451A01017,30-Sep-20,,
500034,BAJFINANCE  ,A ,Q,3300.00,3343.65,3259.90,3277.25,3277.25,3293.10,8402,182462,601449341.00,,INE296A01024,30-Sep-20,,
500038,BALRAM.CHINI,A ,Q,151.90,156.10,151.00,155.10,155.10,149.40,2907,73163,11297137.00,,INE119A01028,30-Sep-20,,
500039,BANCO PROD. ,B ,Q,91.50,91.50,87.60,89.85,89.85,87.50,428,17142,1535870.00,,INE213C01025,30-Sep-20,,
500040,CENTURY TEXT,A ,Q,336.00,339.50,329.40,331.35,332.00,334.00,994,29106,9743138.00,,INE055A01016,30-Sep-20,,
500041,BANNARI AMAN,B ,Q,1302.00,1302.00,1300.00,1300.00,1300.00,1308.00,6,30,39030.00,,INE459A01010,30-Sep-20,,
500042,BASF INDIA  ,A ,Q,1421.85,1527.30,1414.10,1513.15,1513.15,1417.95,862,5779,8602327.00,,INE373A01013,30-Sep-20,,
500043,BATA INDIA  ,A ,Q,1371.05,1371.05,1308.90,1318.00,1318.00,1346.20,3197,39197,51943682.00,,INE176A01028,30-Sep-20,,
500048,BEML LTD    ,A ,Q,619.15,619.95,607.85,610.50,609.00,619.15,1359,63296,38856780.00,,INE258A01016,30-Sep-20,,
500049,BHARAT ELECT,A ,Q,96.70,96.70,94.00,95.75,95.40,96.00,1961,336258,31900897.00,,INE263A01024,30-Sep-20,,
500052,BHANSALI ENG,B ,Q,71.60,74.65,71.35,72.55,72.40,71.70,1587,95808,7024280.00,,INE922A01025,30-Sep-20,,
500055,TATASTLBSL  ,B ,Q,22.00,22.00,20.85,20.95,20.95,21.50,148,38651,816118.00,,INE824B01021,30-Sep-20,,
500058,BIHAR SPONGE,XT,Q,0.78,0.78,0.78,0.78,0.78,0.75,4,2350,1833.00,,INE819C01011,30-Sep-20,,
500060,BIRLACABLE  ,B ,Q,52.50,52.75,51.50,51.80,51.90,52.45,92,3242,168061.00,,INE800A01015,30-Sep-20,,
500067,BLUE STAR   ,A ,Q,643.90,650.80,635.55,637.80,636.50,646.80,790,104754,67167590.00,,INE472A01039,30-Sep-20,,
500068,DISA INDIA  ,X ,Q,3400.00,3450.00,3395.00,3402.15,3402.15,3440.00,43,208,708233.00,,INE131C01011,30-Sep-20,,
500074,BPL LTD.    ,B ,Q,17.75,18.45,17.70,18.45,18.45,17.60,126,17005,311836.00,,INE110A01019,30-Sep-20,,
500078,OAL         ,B ,Q,362.00,362.70,342.00,351.00,353.15,367.45,314,1784,630098.00,,INE959C01023,30-Sep-20,,
500083,CENTURY EXT ,B ,Q,3.33,3.45,3.33,3.35,3.35,3.50,10,3494,11706.00,,INE281A01026,30-Sep-20,,
500084,CESC LTD.   ,A ,Q,633.00,633.00,611.00,613.75,612.55,616.90,266,2140,1320827.00,,INE486A01013,30-Sep-20,,
500085,CHAMBAL FERT,A ,Q,155.00,159.20,153.50,157.80,158.05,155.00,1108,45454,7145019.00,,INE085A01013,30-Sep-20,,
500086,EXIDE IND.  ,A ,Q,165.00,166.30,164.25,164.75,164.75,164.05,1014,71862,11864078.00,,INE302A01020,30-Sep-20,,
500087,CIPLA LTD.  ,A ,Q,762.10,794.65,761.00,774.75,774.75,762.25,9427,400212,312947254.00,,INE059A01026,30-Sep-20,,
500089,DIC INDIA   ,B ,Q,379.95,389.60,379.95,385.00,385.00,375.05,30,556,213403.00,,INE303A01010,30-Sep-20,,
500092,CRISIL LTD  ,A ,Q,1780.00,1791.25,1762.65,1780.55,1779.60,1772.65,112,276,491116.00,,INE007A01025,30-Sep-20,,
500093,CGPOWER     ,B ,Q,24.00,24.05,23.10,24.00,24.00,22.95,2133,2967843,71211309.00,,INE067A01029,30-Sep-20,,
500096,DABUR (I)   ,A ,Q,499.95,513.75,496.45,510.70,510.70,496.95,2461,111166,56493976.00,,INE016A01026,30-Sep-20,,
500097,DALMIASUG   ,B ,Q,126.10,129.55,126.10,128.55,128.40,126.35,176,3258,417983.00,,INE495A01022,30-Sep-20,,
500101,ARVIND Ltd  ,A ,Q,34.00,34.55,33.45,33.85,33.75,34.35,884,123790,4182829.00,,INE034A01011,30-Sep-20,,
500102,BALARPUR IND,T ,Q,1.35,1.35,1.24,1.26,1.26,1.30,242,313786,397250.00,,INE294A01037,30-Sep-20,,
500103,BHEL        ,A ,Q,30.40,30.40,29.20,29.30,29.30,30.25,9781,2757000,81629424.00,,INE257A01026,30-Sep-20,,
500104,HIND.PETRO  ,A ,Q,184.00,185.80,175.40,180.20,180.20,184.65,5542,640443,115501277.00,,INE094A01015,30-Sep-20,,
