SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1804.00,1804.00,1762.90,1774.00,1777.75,1785.45,897,6674,11843096.00,,INE117A01022,05-Jul-21,,
500003,AEGIS LOGIS ,A ,Q,357.00,359.75,347.50,349.55,351.75,354.10,1499,32377,11448208.00,,INE208C01025,05-Jul-21,,
500008,AMAR RAJA BA,A ,Q,750.00,753.15,747.05,749.85,750.00,746.35,1658,32460,24345627.00,,INE885A01032,05-Jul-21,,
500009,A.SARABHAI  ,X ,Q,33.50,33.90,32.50,32.95,32.95,33.65,2625,437059,14484246.00,,INE432A01017,05-Jul-21,,
500010,HDFC        ,A ,Q,2492.00,2499.00,2472.00,2494.80,2494.80,2475.10,1811,31939,79335613.00,,INE001A01036,05-Jul-21,,
500012,ANDHRA PETRO,X ,Q,122.50,125.45,120.00,125.45,125.45,119.50,2383,548729,68362823.00,,INE714B01016,05-Jul-21,,
500013,ANSAL INFRAS,T ,Q,8.25,8.30,7.95,8.19,8.19,7.91,79,31131,254509.00,,INE436A01026,05-Jul-21,,
500014,UTIQUE      ,X ,Q,3.25,3.25,3.25,3.25,3.25,3.42,48,8755,28453.00,,INE096A01010,05-Jul-21,,
500016,ARUNAHTEL   ,XT,Q,15.96,15.96,15.96,15.96,15.96,15.20,2,1500,23940.00,,INE957C01019,05-Jul-21,,
500020,BOM DYEING  ,A ,Q,85.00,88.70,85.00,87.55,87.55,84.65,2486,394142,34334933.00,,INE032A01023,05-Jul-21,,
500023,ASIANHOTNR  ,B ,Q,92.80,93.95,89.45,89.55,89.55,88.45,38,436,39604.00,,INE363A01022,05-Jul-21,,
500027,ATUL LTD.   ,A ,Q,9447.95,9546.45,9199.00,9292.45,9284.05,9350.70,922,2144,20097908.00,,INE100A01010,05-Jul-21,,
500028,ATV PROJECTS,XT,Q,10.26,10.26,10.26,10.26,10.26,9.78,72,29935,307133.00,,INE447A01015,05-Jul-21,,
500029,AUTOLITE(I) ,Z ,Q,17.00,17.15,16.05,17.15,17.15,16.35,45,6891,117198.00,,INE448A01013,05-Jul-21,,
500031,BAJAJ ELECT.,A ,Q,1056.00,1065.00,1037.95,1050.45,1050.45,1048.20,1284,11029,11605252.00,,INE193E01025,05-Jul-21,,
500032,BAJAJHIND   ,A ,Q,23.60,23.60,23.60,23.60,23.60,22.50,962,2244854,52978554.00,,INE306A01021,05-Jul-21,,
500033,FORCE MOTR  ,A ,Q,1216.65,1231.60,1211.00,1213.65,1213.65,1210.25,343,1535,1874467.00,,INE451A01017,05-Jul-21,,
500034,BAJFINANCE  ,A ,Q,6025.00,6096.00,6005.80,6071.85,6071.85,5998.20,6865,50368,305301764.00,,INE296A01024,05-Jul-21,,
500038,BALRAM.CHINI,A ,Q,364.70,365.00,352.15,354.05,354.45,360.35,1737,50097,17947811.00,,INE119A01028,05-Jul-21,,
500039,BANCO PROD. ,B ,Q,159.00,164.30,159.00,161.15,161.15,160.90,1492,47688,7714247.00,,INE213C01025,05-Jul-21,,
500040,CENTURY TEXT,A ,Q,620.00,662.75,615.05,650.65,656.00,613.30,3556,106992,67919687.00,,INE055A01016,05-Jul-21,,
500041,BANNARI AMAN,A ,Q,1856.30,1868.90,1830.95,1842.85,1847.25,1835.40,138,3850,7121420.00,,INE459A01010,05-Jul-21,,
500042,BASF INDIA  ,A ,Q,2650.00,2685.00,2596.00,2605.05,2596.00,2628.15,1020,4826,12751725.00,,INE373A01013,05-Jul-21,,
500043,BATA INDIA  ,A ,Q,1597.00,1603.10,1576.65,1578.35,1581.55,1588.75,1065,11846,18858130.00,,INE176A01028,05-Jul-21,,
500048,BEML LTD    ,A ,Q,1353.00,1355.00,1320.00,1327.70,1327.70,1343.70,1166,21388,28703744.00,,INE258A01016,05-Jul-21,,
500049,BHARAT ELECT,A ,Q,181.90,182.00,178.50,179.20,179.20,180.55,2901,368358,66286802.00,,INE263A01024,05-Jul-21,,
500052,BHANSALI ENG,A ,Q,175.10,188.80,175.10,186.35,186.35,177.95,7374,551344,102737071.00,,INE922A01025,05-Jul-21,,
500055,TATASTLBSL  ,B ,Q,91.00,91.05,89.75,90.00,90.00,89.10,3542,246052,22170647.00,,INE824B01021,05-Jul-21,,
500058,BIHAR SPONGE,XT,Q,10.75,10.75,10.75,10.75,10.75,11.31,70,18903,203207.00,,INE819C01011,05-Jul-21,,
500060,BIRLACABLE  ,T ,Q,112.45,113.25,105.10,111.15,110.70,110.15,429,28431,3157514.00,,INE800A01015,05-Jul-21,,
500067,BLUE STAR   ,A ,Q,821.50,875.65,815.30,872.00,872.00,830.95,6350,82894,71197403.00,,INE472A01039,05-Jul-21,,
