SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2061.05,2119.25,2042.00,2055.65,2052.80,2100.35,2132,9802,20412185.00,,INE117A01022,22-Feb-22,,
500003,AEGIS LOGIS ,A ,Q,208.00,210.35,198.50,200.50,200.50,211.80,2168,79144,16082937.00,,INE208C01025,22-Feb-22,,
500008,AMAR RAJA BA,A ,Q,580.75,587.50,575.80,581.00,581.00,594.05,6354,105303,61223477.00,,INE885A01032,22-Feb-22,,
500009,A.SARABHAI  ,X ,Q,32.55,35.40,31.10,34.00,34.00,33.20,1333,339219,11073866.00,,INE432A01017,22-Feb-22,,
500010,HDFC        ,A ,Q,2380.00,2461.00,2373.25,2454.05,2454.05,2438.95,9801,7183045,17502048344.00,,INE001A01036,22-Feb-22,,
500012,ANDHRA PETRO,B ,Q,106.25,109.50,105.25,106.85,106.85,110.75,2135,252431,26930878.00,,INE714B01016,22-Feb-22,,
500013,ANSAL INFRAS,B ,Q,15.35,15.45,15.25,15.25,15.25,16.05,62,31041,473642.00,,INE436A01026,22-Feb-22,,
500014,UTIQUE      ,XT,Q,5.85,5.85,5.85,5.85,5.85,6.15,225,43511,254539.00,,INE096A01010,22-Feb-22,,
500016,ARUNAHTEL   ,X ,Q,9.21,9.74,9.20,9.40,9.40,9.68,27,5432,51792.00,,INE957C01019,22-Feb-22,,
500020,BOM DYEING  ,A ,Q,101.00,102.35,98.95,100.00,100.00,103.60,2445,256609,25800239.00,,INE032A01023,22-Feb-22,,
500023,ASIANHOTNR  ,B ,Q,76.65,80.20,76.00,76.65,76.75,80.85,197,25146,1968639.00,,INE363A01022,22-Feb-22,,
500027,ATUL LTD.   ,A ,Q,9050.00,9150.35,9005.35,9111.00,9125.55,9198.30,654,1252,11376097.00,,INE100A01010,22-Feb-22,,
500028,ATV PROJECTS,XT,Q,10.95,10.95,10.95,10.95,10.95,11.50,54,8717,95451.00,,INE447A01015,22-Feb-22,,
500031,BAJAJ ELECT.,A ,Q,1155.00,1155.00,1120.70,1127.85,1130.60,1174.30,791,5048,5722172.00,,INE193E01025,22-Feb-22,,
