SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,870.00,895.00,870.00,887.50,887.50,866.50,1263,10091,8918502.00,,INE117A01022,25-Jun-20,,
500003,AEGIS LOGIS ,A ,Q,188.00,192.80,187.75,188.65,189.45,189.50,932,12951,2463365.00,,INE208C01025,25-Jun-20,,
500008,AMAR RAJA BA,A ,Q,650.00,656.00,635.20,640.10,640.10,655.15,1064,21967,14128249.00,,INE885A01032,25-Jun-20,,
500009,A.SARABHAI  ,X ,Q,17.65,17.65,16.60,17.00,17.00,17.15,123,34299,589150.00,,INE432A01017,25-Jun-20,,
500010,HDFC        ,A ,Q,1775.00,1811.00,1762.40,1780.90,1780.90,1797.45,13353,207917,371120462.00,,INE001A01036,25-Jun-20,,
500012,ANDHRA PETRO,X ,Q,22.05,23.00,20.65,20.70,20.70,22.90,1036,329470,6976119.00,,INE714B01016,25-Jun-20,,
500013,ANSAL INFRAS,T ,Q,4.52,4.75,4.50,4.60,4.60,4.73,91,43260,197898.00,,INE436A01026,25-Jun-20,,
500014,UTIQUE      ,XT,Q,1.43,1.43,1.43,1.43,1.43,1.37,6,2502,3577.00,,INE096A01010,25-Jun-20,,
500016,ARUNAHTEL   ,XT,Q,5.70,5.70,5.70,5.70,5.70,5.43,5,810,4617.00,,INE957C01019,25-Jun-20,,
500020,BOM DYEING  ,A ,Q,78.00,79.00,76.20,77.15,77.15,78.10,1983,224881,17457864.00,,INE032A01023,25-Jun-20,,
500023,ASIANHOTNR  ,B ,Q,54.00,58.80,54.00,56.20,56.20,53.95,140,10950,618539.00,,INE363A01022,25-Jun-20,,
500027,ATUL LTD.   ,A ,Q,4529.70,4567.15,4490.00,4502.85,4500.00,4568.65,248,640,2889232.00,,INE100A01010,25-Jun-20,,
