SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,745.00,772.10,735.55,739.55,739.55,737.05,1501,12699,9588576.00,,INE117A01022,28-May-20,,
500003,AEGIS LOGIS ,A ,Q,171.40,186.00,170.25,178.05,178.05,169.70,1166,37666,6698812.00,,INE208C01025,28-May-20,,
500008,AMAR RAJA BA,A ,Q,615.00,620.00,611.35,614.30,613.00,610.65,652,15838,9755714.00,,INE885A01032,28-May-20,,
500009,A.SARABHAI  ,X ,Q,16.00,16.60,15.70,15.90,15.90,16.00,52,9742,156617.00,,INE432A01017,28-May-20,,
500010,HDFC        ,A ,Q,1587.00,1643.60,1578.00,1625.55,1625.55,1571.25,18461,376073,611110336.00,,INE001A01036,28-May-20,,
500012,ANDHRA PETRO,X ,Q,20.05,20.60,19.75,20.30,20.40,20.00,129,26631,537727.00,,INE714B01016,28-May-20,,
500013,ANSAL INFRAS,T ,Q,5.12,5.25,4.91,5.24,5.24,5.06,16,818,4181.00,,INE436A01026,28-May-20,,
500014,UTIQUE      ,X ,Q,0.87,0.87,0.87,0.87,0.87,0.90,1,300,261.00,,INE096A01010,28-May-20,,
500016,ARUNAHTEL   ,XT,Q,7.05,7.05,7.05,7.05,7.05,7.05,1,150,1057.00,,INE957C01019,28-May-20,,
500020,BOM DYEING  ,A ,Q,45.40,47.35,45.20,47.35,47.35,45.10,722,74986,3502288.00,,INE032A01023,28-May-20,,
500023,ASIANHOTNR  ,B ,Q,47.70,47.75,46.35,47.00,46.35,45.50,43,11563,543982.00,,INE363A01022,28-May-20,,
500027,ATUL LTD.   ,A ,Q,4500.10,4523.60,4397.00,4401.60,4401.00,4459.80,191,431,1915645.00,,INE100A01010,28-May-20,,
500028,ATV PROJECTS,XT,Q,3.33,3.60,3.33,3.34,3.33,3.50,16,16249,54336.00,,INE447A01015,28-May-20,,
500029,AUTOLITE(I) ,B ,Q,17.80,17.80,17.80,17.80,17.80,18.70,1,3,53.00,,INE448A01013,28-May-20,,
500031,BAJAJ ELECT.,A ,Q,359.00,365.00,356.00,363.65,363.65,350.95,730,11764,4253341.00,,INE193E01025,28-May-20,,
500032,BAJAJHIND   ,B ,Q,4.30,4.41,4.30,4.37,4.37,4.20,463,305724,1338859.00,,INE306A01021,28-May-20,,
500033,FORCE MOTR  ,A ,Q,813.00,833.00,813.00,823.00,819.05,805.15,683,3723,3065953.00,,INE451A01017,28-May-20,,
500034,BAJFINANCE  ,A ,Q,1957.95,1983.00,1924.00,1946.85,1946.85,1936.85,24007,395375,773122145.00,,INE296A01024,28-May-20,,
500038,BALRAM.CHINI,A ,Q,101.90,101.90,98.10,99.10,99.10,99.60,894,48310,4838375.00,,INE119A01028,28-May-20,,
500039,BANCO PROD. ,B ,Q,61.10,69.15,61.10,67.25,67.25,61.05,861,34640,2309334.00,,INE213C01025,28-May-20,,
500040,CENTURY TEXT,A ,Q,284.20,289.50,283.00,284.50,284.50,282.25,1139,54075,15452398.00,,INE055A01016,28-May-20,,
500041,BANNARI AMAN,B ,Q,823.10,900.00,823.10,889.35,890.00,861.00,6,22,19162.00,,INE459A01010,28-May-20,,
500042,BASF INDIA  ,A ,Q,1100.00,1119.30,1076.00,1085.55,1091.15,1110.00,469,1693,1846374.00,,INE373A01013,28-May-20,,
500043,BATA INDIA  ,A ,Q,1317.00,1328.00,1295.00,1301.30,1301.30,1320.60,5496,120868,158403131.00,,INE176A01028,28-May-20,,
500048,BEML LTD    ,A ,Q,614.00,617.95,599.45,602.60,602.60,581.95,3957,80236,48868609.00,,INE258A01016,28-May-20,,
500049,BHARAT ELECT,A ,Q,67.10,70.40,66.25,69.55,69.55,66.65,4715,910338,62921976.00,,INE263A01024,28-May-20,,
500052,BHANSALI ENG,B ,Q,35.40,36.25,35.35,35.55,35.50,35.00,192,17225,614714.00,,INE922A01025,28-May-20,,
500055,TATASTLBSL  ,B ,Q,17.85,18.20,17.70,17.95,17.85,17.50,524,56458,1009882.00,,INE824B01021,28-May-20,,
500058,BIHAR SPONGE,XT,Q,0.44,0.44,0.41,0.44,0.44,0.42,8,12018,5246.00,,INE819C01011,28-May-20,,
500060,BIRLACABLE  ,B ,Q,38.60,40.00,38.60,38.85,38.75,38.50,141,5134,201134.00,,INE800A01015,28-May-20,,
500067,BLUE STAR   ,A ,Q,489.00,496.80,478.95,486.60,486.60,484.35,595,5352,2617471.00,,INE472A01039,28-May-20,,
500068,DISA INDIA  ,X ,Q,3403.00,3579.00,3403.00,3579.00,3579.00,3460.95,46,343,1224734.00,,INE131C01011,28-May-20,,
500069,BNK CAPITAL ,X ,Q,54.00,55.95,52.65,52.65,52.65,55.40,8,337,17789.00,,INE418C01012,28-May-20,,
500074,BPL LTD.    ,B ,Q,14.65,14.75,14.20,14.50,14.20,14.45,25,1144,16516.00,,INE110A01019,28-May-20,,
500078,OAL         ,B ,Q,139.00,144.00,139.00,142.00,142.00,138.20,17,387,55126.00,,INE959C01023,28-May-20,,
500083,CENTURY EXT ,B ,Q,2.25,2.38,2.21,2.24,2.21,2.21,15,12139,27606.00,,INE281A01026,28-May-20,,
500084,CESC LTD.   ,A ,Q,561.00,576.95,557.45,571.95,574.50,560.65,859,12956,7358148.00,,INE486A01013,28-May-20,,
500085,CHAMBAL FERT,A ,Q,132.80,134.55,132.00,132.45,132.10,131.45,1182,40111,5342116.00,,INE085A01013,28-May-20,,
500086,EXIDE IND.  ,A ,Q,158.95,159.70,156.75,158.60,157.85,155.85,1406,58211,9210746.00,,INE302A01020,28-May-20,,
500087,CIPLA LTD.  ,A ,Q,635.90,637.45,626.35,628.30,628.90,632.90,2631,119160,75205426.00,,INE059A01026,28-May-20,,
500089,DIC INDIA   ,B ,Q,300.00,303.00,300.00,302.40,303.00,299.00,10,47,14203.00,,INE303A01010,28-May-20,,
500092,CRISIL LTD  ,A ,Q,1446.85,1455.95,1435.00,1442.10,1439.55,1422.70,190,1831,2639967.00,,INE007A01025,28-May-20,,
500093,CGPOWER     ,B ,Q,5.51,5.89,5.51,5.69,5.69,5.61,269,631803,3681925.00,,INE067A01029,28-May-20,,
500096,DABUR (I)   ,A ,Q,433.40,451.25,421.45,448.00,448.00,428.75,5034,224367,98133005.00,,INE016A01026,28-May-20,,
500097,DALMIASUG   ,B ,Q,65.25,68.95,65.25,67.15,67.20,67.75,84,4143,279039.00,,INE495A01022,28-May-20,,
500101,ARVIND Ltd  ,A ,Q,23.45,23.65,22.80,23.20,23.20,23.20,884,462053,10780860.00,,INE034A01011,28-May-20,,
500102,BALARPUR IND,B ,Q,0.46,0.46,0.45,0.46,0.46,0.45,78,304346,139508.00,,INE294A01037,28-May-20,,
500103,BHEL        ,A ,Q,25.45,27.25,25.15,26.85,26.85,25.25,11079,4867852,129321812.00,,INE257A01026,28-May-20,,
500104,HIND.PETRO  ,A ,Q,187.30,188.65,183.80,186.00,185.85,185.70,1751,172796,32265759.00,,INE094A01015,28-May-20,,
500106,IFCI LTD    ,A ,Q,4.06,4.14,3.98,4.08,4.08,4.04,27693,315972,1293451.00,,INE039A01010,28-May-20,,
500108,MAHA.TELE   ,B ,Q,6.71,6.85,6.68,6.72,6.72,6.71,10716,60552,408163.00,,INE153A01019,28-May-20,,
500109,MRPL        ,A ,Q,27.15,28.50,27.00,27.85,27.85,26.60,332,47227,1315557.00,,INE103A01014,28-May-20,,
500110,CHENNAI PET.,A ,Q,48.05,52.80,47.90,51.00,51.00,48.00,4696,324267,16834939.00,,INE178A01016,28-May-20,,
500111,REL.CAP.    ,T ,Q,6.80,6.85,6.50,6.62,6.62,6.55,669,202914,1354072.00,,INE013A01015,28-May-20,,
500112,STATE BANK  ,A ,Q,159.90,162.45,156.80,158.30,158.30,158.60,25984,4928633,785820906.00,,INE062A01020,28-May-20,,
500113,STEEL AUTH. ,A ,Q,30.00,30.80,29.75,30.20,30.20,29.60,13319,1461936,44397966.00,,INE114A01011,28-May-20,,
500114,TITAN       ,A ,Q,889.00,904.30,875.65,899.80,899.80,886.85,5087,123250,110300840.00,,INE280A01028,28-May-20,,
500116,IDBI BANK L ,A ,Q,20.40,20.45,19.95,20.05,20.15,19.85,652,770565,15603644.00,,INE008A01015,28-May-20,,
500117,DCW LTD.    ,B ,Q,10.93,10.95,10.35,10.37,10.46,10.78,101,30026,316834.00,,INE500A01029,28-May-20,,
500119,DHAMPUR SUGA,B ,Q,106.80,106.80,99.95,101.00,100.95,102.40,459,25493,2597959.00,,INE041A01016,28-May-20,,
500120,DIAMINES&CHM,X ,Q,193.00,196.00,191.15,192.65,192.65,193.50,140,7092,1369883.00,,INE591D01014,28-May-20,,
500123,ELANTAS     ,B ,Q,2201.00,2249.95,2201.00,2215.00,2215.00,2203.90,9,54,119657.00,,INE280B01018,28-May-20,,
500124,DR.REDDY'S  ,A ,Q,3898.00,3910.95,3843.80,3888.65,3876.25,3883.30,2008,19865,76965107.00,,INE089A01023,28-May-20,,
500125,E.I.D.PAR   ,A ,Q,180.05,206.35,180.05,196.55,196.55,174.30,7771,281474,55401227.00,,INE126A01031,28-May-20,,
500126,PGHL        ,A ,Q,4078.30,4120.00,4062.60,4079.65,4068.00,4040.65,157,268,1096554.00,,INE199A01012,28-May-20,,
500128,ELEC.CASTING,B ,Q,9.98,9.98,9.05,9.17,9.12,9.20,50,19157,177709.00,,INE086A01029,28-May-20,,
500133,ESAB INDIA  ,B ,Q,1096.95,1311.65,1090.00,1311.65,1311.65,1093.05,1095,9734,12152149.00,,INE284A01012,28-May-20,,
500135,ESSEL PROP  ,A ,Q,173.75,180.00,168.00,174.95,174.95,173.35,325,6660,1176963.00,,INE255A01020,28-May-20,,
500136,ESTER INDUS.,B ,Q,30.05,30.95,29.30,29.55,29.60,29.90,61,7464,222917.00,,INE778B01029,28-May-20,,
500144,FINOL. CABLE,A ,Q,199.00,205.65,199.00,205.65,205.65,195.90,164,1469,299837.00,,INE235A01022,28-May-20,,
500147,CMI FPE     ,X ,Q,519.95,519.95,483.00,483.00,483.00,499.70,9,33,16195.00,,INE515A01019,28-May-20,,
500148,UFLEX LTD   ,A ,Q,175.15,202.65,175.15,187.00,187.05,173.55,3822,116540,22543283.00,,INE516A01017,28-May-20,,
500150,FOSECO INDIA,B ,Q,997.00,997.00,994.00,997.00,997.00,1021.00,16,79,78733.00,,INE519A01011,28-May-20,,
500151,GOLDEN TOB  ,B ,Q,23.00,23.20,23.00,23.20,23.20,22.10,2,75,1727.00,,INE973A01010,28-May-20,,
500153,GANESH BENZO,X ,Q,30.00,30.95,29.30,30.05,29.85,30.05,93,22963,688177.00,,INE388A01029,28-May-20,,
500155,GARDEN SILK ,B ,Q,6.05,6.05,5.86,5.86,5.86,5.95,2,450,2684.00,,INE526A01016,28-May-20,,
500159,METROGLOBL  ,X ,Q,36.25,39.40,36.25,36.35,36.50,38.55,7,39,1418.00,,INE085D01033,28-May-20,,
500163,GODFREY PH  ,A ,Q,994.05,1018.65,970.00,976.25,975.75,989.90,1278,25491,25697646.00,,INE260B01028,28-May-20,,
