SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2130.05,2154.15,2095.00,2101.50,2101.50,2162.30,1080,4579,9697547.00,,INE117A01022,25-Apr-22,,
500003,AEGIS LOGIS ,A ,Q,228.30,240.00,225.15,229.75,229.75,228.30,3486,148845,34908001.00,,INE208C01025,25-Apr-22,,
500008,AMAR RAJA BA,A ,Q,561.05,564.50,550.55,556.60,556.60,570.05,4649,63854,35519662.00,,INE885A01032,25-Apr-22,,
500009,A.SARABHAI  ,X ,Q,35.70,36.00,35.15,35.55,35.35,35.85,516,108712,3854530.00,,INE432A01017,25-Apr-22,,
500010,HDFC        ,A ,Q,2187.50,2221.00,2156.30,2212.55,2212.55,2206.40,6520,125400,275123413.00,,INE001A01036,25-Apr-22,,
500012,ANDHRA PETRO,B ,Q,123.10,123.70,118.15,120.30,120.30,125.20,2164,230096,27690008.00,,INE714B01016,25-Apr-22,,
500013,ANSAL INFRAS,T ,Q,18.90,20.34,18.46,20.32,20.34,19.38,266,101249,2022783.00,,INE436A01026,25-Apr-22,,
500014,UTIQUE      ,X ,Q,6.00,6.00,5.57,5.71,5.70,6.00,421,74800,431697.00,,INE096A01010,25-Apr-22,,
500016,ARUNAHTEL   ,X ,Q,11.25,11.25,10.24,11.09,11.09,11.34,94,3429,37499.00,,INE957C01019,25-Apr-22,,
500020,BOM DYEING  ,A ,Q,116.50,125.65,115.55,124.10,124.10,117.85,15059,2051316,248290342.00,,INE032A01023,25-Apr-22,,
500023,ASIANHOTNR  ,B ,Q,85.55,86.45,83.00,83.75,83.50,86.35,243,12116,1014765.00,,INE363A01022,25-Apr-22,,
500027,ATUL LTD.   ,A ,Q,9611.20,9920.20,9611.20,9791.85,9791.85,9865.20,650,2959,29031791.00,,INE100A01010,25-Apr-22,,
